compound,azt,los,nib,quine,vir,similarity,meansim,nas
Pifithrin MU,NA,0.7189,0.6879,0.5872,0.6418,-0.3812,0.65895,1
"N,N-Dimethyl-n'-{5-[(2-methyl-4-quinolyl)thio]-1,3,4-thiadiazol-2-yl}iminoformamide",NA,0.7124,0.4217,0.3425,NA,-0.5914,0.4922,2
CCG-214295,NA,0.7076,NA,NA,0.445,-0.3625,0.5763,3
CHEMBL2360495,NA,0.7072,NA,0.4215,0.6064,-0.4336,0.5783666666666667,2
PNU-74654,NA,0.7066,NA,0.4781,0.699,-0.3259,0.6279,2
BRN 1087718,NA,0.7051,0.3931,0.5169,0.5264,-0.3221,0.5353749999999999,1
EMF-SUMO1-39,NA,0.7007,0.4579,NA,NA,-0.3297,0.5792999999999999,3
BRN 1088757,NA,0.699,0.482,0.4619,NA,-0.4352,0.5476333333333333,2
Elesclomol,NA,0.6986,0.3769,0.4785,0.5448,-0.5984,0.5246999999999999,1
Piplartine,NA,0.6975,0.5056,0.4838,0.587,-0.4469,0.5684750000000001,1
Ganetespib (STA-9090),NA,0.6961,NA,0.3295,0.4669,-0.4539,0.4975,2
MLS000583951,NA,0.6932,0.4253,0.4615,0.7219,-0.3517,0.575475,1
Xanthohumol,NA,0.6875,0.4773,0.3703,0.5234,-0.4886,0.514625,1
SCHEMBL15422533,NA,0.6813,0.3351,0.4434,0.612,-0.3779,0.51795,1
NCGC00170405-01,NA,0.6785,NA,NA,0.4532,-0.409,0.56585,3
ST072947,NA,0.6768,0.3743,0.3414,NA,-0.4111,0.46416666666666667,2
MLS001172197,NA,0.6758,0.3941,NA,0.4311,-0.526,0.5003333333333333,2
SMR000030495,NA,0.669,0.4149,0.54990000000000006,0.5747,-0.3263,0.552125,1
BIBR-1532,NA,0.6677,0.4164,0.3992,0.5503,-0.3304,0.5084,1
Thiostrepton,NA,0.6675,0.3483,NA,0.5518,-0.3479,0.5225333333333333,2
Sydowinin B,NA,0.6665,0.3476,0.3955,NA,-0.3289,0.46986666666666665,2
AO-081/15245014,NA,0.6612,NA,0.3887,NA,-0.5511,0.52495,3
AC1O9X68,NA,0.6583,0.4361,0.3557,0.4963,-0.3568,0.48660000000000003,1
Penfluridol,NA,0.6582,0.49,0.4803,0.556,-0.3477,0.546125,1
AT-7519,NA,0.6571,0.3774,0.4128,0.5702,-0.3223,0.504375,1
BRN 1088760,NA,0.6563,0.3461,NA,0.4341,-0.4128,0.47883333333333333,2
MLS000038106,NA,0.6562,0.5165,0.4452,0.575,-0.4324,0.548225,1
Brazilin,NA,0.6557,0.4144,NA,0.4724,-0.3313,0.5141666666666667,2
"N-(4-Hydroxyphenyl)icosa-5,8,11,14-tetraenamide",NA,0.6553,NA,0.3511,0.4859,-0.4107,0.49743333333333334,2
SCH-79797,NA,0.6543,0.4265,0.623,0.6349,-0.3335,0.5846750000000001,1
XL888,NA,0.6466,NA,0.3214,NA,-0.3368,0.484,3
NSC95397,NA,0.644,0.5434,0.3634,0.6289,-0.3795,0.544925,1
Pevonedistat,NA,0.6429,NA,0.4109,0.409,-0.3212,0.4876,2
Oxibendazole,NA,0.6418,NA,NA,0.6657,-0.4125,0.65375,3
AC1NSOND,NA,0.6415,0.3567,NA,0.4894,-0.327,0.4958666666666667,2
SMR000082310,NA,0.6398,0.3853,NA,NA,-0.5595,0.5125500000000001,3
CHEMBL179288,NA,0.6358,0.4079,0.4553,NA,-0.3407,0.49966666666666665,2
SCHEMBL2704865,NA,0.6309,0.342,NA,NA,-0.349,0.48645000000000005,3
GMX1778,NA,0.6265,NA,NA,0.4363,-0.4197,0.5314,3
Apatinib Hydrochloride,NA,0.6242,NA,0.444,0.5806,-0.3252,0.5496,2
MLS002264458,NA,0.6217,NA,0.4965,0.7481,-0.3375,0.6221,2
IMD-0354,NA,0.6198,0.392,0.486,0.6586,-0.3226,0.5391,1
U-0126,NA,0.6186,0.3363,0.3884,0.5279,-0.3555,0.4678,1
CCT036477,NA,0.6157,0.3688,NA,NA,-0.378,0.49225,3
MLS000094939,NA,0.614,0.3626,0.4666,0.4539,-0.3579,0.474275,1
Buparlisib,NA,0.6095,NA,0.4663,0.7258,-0.3613,0.6005333333333334,2
KI8751,NA,0.6069,NA,0.3485,NA,-0.4363,0.4777,3
AC1L2X6Z,NA,0.6054,0.3387,NA,0.7983,-0.412,0.5808,2
MEGXM0_000149,NA,0.6045,0.3398,0.4801,NA,-0.4223,0.4748,2
BG-1006,NA,0.6036,NA,NA,0.4295,-0.3886,0.5165500000000001,3
CHEMBL2359019,NA,0.6006,0.3446,0.3612,NA,-0.367,0.43546666666666667,2
UNII-BXU45ZH6LI,NA,0.5997,NA,NA,0.5284,-0.3891,0.5640499999999999,3
MLS002703104,NA,0.5984,0.3974,NA,0.3928,-0.3635,0.46286666666666665,2
SCHEMBL6874948,NA,0.5968,0.4034,0.55,0.7026,-0.3336,0.5632,1
HG-5-88-01,NA,0.5942,NA,0.5362,0.4674,-0.3347,0.5326,2
Carbonyl Cyanide M-Chlorophenylhydrazone,NA,0.5926,0.4057,NA,NA,-0.3807,0.49915,3
Trichostatin,NA,0.5923,0.3761,0.4717,0.6315,-0.3338,0.5179,1
Ricolinostat,NA,0.5917,0.4171,0.6648,0.6537,-0.3224,0.581825,1
MLS002264451,NA,0.5906,NA,0.3278,0.5099,-0.3236,0.4761,2
F1061-0166,NA,0.586,NA,0.4207,0.4637,-0.321,0.4901333333333333,2
SSR 69071,NA,0.5857,0.3357,0.3469,0.6528,-0.3438,0.480275,1
GNF-PF-1339,NA,0.5849,NA,0.378,0.5209,-0.3504,0.4946,2
Cucurbitacin I,NA,0.5838,0.4071,NA,NA,-0.3674,0.49545,3
MLS001210968,NA,0.5809,NA,NA,0.4359,-0.6168,0.5084,3
PF-03758309,NA,0.5785,0.4921,0.6473,0.7463,-0.3211,0.61605,1
MLS002703105,NA,0.5766,0.419,0.4941,NA,-0.4199,0.49656666666666666,2
MLS001065891,NA,0.5745,0.3425,NA,NA,-0.447,0.4585,3
Pelitinib,NA,0.5745,0.3764,0.4678,0.7908,-0.3266,0.552375,1
ZINC04889240,NA,0.5742,NA,NA,0.7508,-0.3872,0.6625000000000001,3
Metronidazole,NA,0.5731,NA,0.3436,0.5388,-0.4252,0.4851666666666667,2
T 98475,NA,0.5731,NA,NA,0.5413,-0.427,0.5572,3
Lacidipine,NA,0.5729,NA,NA,0.455,-0.4582,0.51395,3
CHEMBL2355890,NA,0.5725,NA,NA,0.5728,-0.4282,0.57265,3
SCHEMBL14379041,NA,0.5724,0.3644,NA,0.7266,-0.3225,0.5544666666666667,2
Pentobarbital,NA,0.5685,NA,0.468,0.5534,-0.3382,0.5299666666666667,2
"Ethyl 2-amino-1-cyclohexyl-1H-pyrrolo[2,3-b]quinoxaline-3-carboxylate",NA,0.5681,NA,NA,0.4296,-0.4886,0.49885,3
Y-134,NA,0.5669,NA,NA,0.537,-0.3878,0.5519499999999999,3
SCHEMBL15422156,NA,0.5658,0.4232,NA,0.518,-0.3353,0.5023333333333333,2
CBIOL_001848,NA,0.5657,NA,0.407,0.5149,-0.5858,0.4958666666666667,2
Alvespimycin,NA,0.5646,NA,0.3336,0.6693,-0.432,0.5225,2
AT13387,NA,0.5636,NA,0.4711,0.4992,-0.3265,0.5113,2
ABT-751,NA,0.562,NA,0.4914,0.6751,-0.4186,0.5761666666666667,2
Rita,NA,0.5597,0.4571,NA,NA,-0.5324,0.5084,3
NSC653260,NA,0.5535,NA,NA,0.4938,-0.3297,0.52365,3
BRD-K42573370-001-01-1,NA,0.5528,NA,0.3641,NA,-0.5975,0.45844999999999997,3
MLS002232309,NA,0.5514,NA,0.3897,0.7293,-0.4745,0.5568,2
PSI-7977,NA,0.5512,NA,0.5229,NA,-0.4551,0.53705,3
CAY10603,NA,0.5498,0.3936,0.4715,0.7141,-0.3779,0.53225,1
Triclosan,NA,0.548,NA,0.4253,0.6046,-0.3336,0.5259666666666667,2
Perampanel,NA,0.5472,NA,NA,0.4901,-0.4538,0.51865000000000006,3
"Triazolothiadiazine, 22",NA,0.5436,NA,0.3397,0.7091,-0.3346,0.5307999999999999,2
Dopamine,NA,0.5406,NA,0.4545,0.6014,-0.3365,0.5321666666666667,2
Avrainvillamide-analog-6,NA,0.5378,0.4477,0.4545,0.6297,-0.3409,0.517425,1
CHEMBL2359798,NA,0.5337,NA,0.3518,0.7235,-0.5192,0.5363333333333333,2
BSPBIO_001592,NA,0.5326,0.574,0.6189,0.5109,-0.5104,0.5590999999999999,1
CHEMBL2130568,NA,0.5322,0.4853,0.3476,NA,-0.3341,0.45503333333333335,2
MLS001250347,NA,0.5285,NA,0.3904,0.5021,-0.3457,0.4736666666666667,2
Scriptaid,NA,0.5278,0.387,0.4566,0.588,-0.3448,0.48985,1
TORIN1,NA,0.5276,NA,0.572,0.679,-0.3374,0.5928666666666667,2
JNK-IN-2,NA,0.5266,0.3302,0.3626,0.4734,-0.411,0.42319999999999997,1
CHEMBL2141722,NA,0.5237,0.5273,0.3722,NA,-0.3581,0.4744,2
MLS000108814,NA,0.5226,0.4588,0.4364,0.6639,-0.3328,0.520425,1
MLS003448149,NA,0.5187,0.3325,0.3744,0.6846,-0.3414,0.47755000000000003,1
ST078797,NA,0.5176,NA,NA,0.5655,-0.4208,0.54155,3
C24H25CLFN5O3,NA,0.5147,0.5452,0.6388,0.6358,-0.3249,0.5836250000000001,1
KUC104493,NA,0.5139,0.4862,NA,NA,-0.3995,0.50005,3
BRD-K95985487-001-01-3,NA,0.5132,0.33,0.442,0.4765,-0.4263,0.440425,1
BRD-K04534322,NA,0.5127,NA,NA,0.4672,-0.3689,0.48995,3
M-344,NA,0.5088,NA,0.3335,0.4175,-0.3761,0.4199333333333333,2
MLS002703112,NA,0.5086,NA,NA,0.5438,-0.3652,0.5262,3
galantamine,NA,0.5073,0.4556,0.335,0.5973,-0.4322,0.4738,1
AEE788 (NVP-AEE788),NA,0.5071,NA,0.4066,0.5625,-0.3217,0.49206666666666665,2
BRD-K80786583-001-01-5,NA,0.507,NA,NA,0.3901,-0.3232,0.44855,3
CHEMBL2360967,NA,0.5047,0.4437,0.3699,0.6522,-0.3999,0.492625,1
"Apitolisib (gdc-0980, rg7422)",NA,0.5044,NA,0.5591,0.7707,-0.3565,0.6114,2
Belinostat,NA,0.5042,0.4058,0.5145,0.7613,-0.3242,0.54645,1
Sphingosine,NA,0.5037,NA,0.3716,0.5562,-0.3499,0.4771666666666667,2
DG-041,NA,0.5023,0.4918,0.3283,0.5373,-0.3693,0.464925,1
CHEMBL1434137,NA,0.5013,0.4039,0.4668,0.6516,-0.3219,0.5059,1
Oprozomib (ONX 0912),NA,0.5001,NA,NA,0.6915,-0.3507,0.5958,3
AC1LEPRU,NA,0.5,NA,0.4256,0.5524,-0.3311,0.49266666666666664,2
Sappanone A Trimethyl Ether,NA,0.4999,NA,0.4794,0.5634,-0.4291,0.5142333333333333,2
PAC-1,NA,0.4992,0.4984,0.4629,0.5723,-0.3252,0.5082,1
15D-PGJ2,NA,0.4984,0.332,0.4438,0.491,-0.3524,0.4413,1
PHA-767491,NA,0.4984,0.3398,0.3521,0.8751,-0.3553,0.51635,1
Chelerythrine,NA,0.4973,NA,0.4547,0.7397,-0.4116,0.5639000000000001,2
NCH-51,NA,0.4971,0.3804,0.4,0.6109,-0.4373,0.4721,1
PG 490,NA,0.496,0.5067,0.5504,0.5965,-0.4307,0.5374,1
BDBM50442904,NA,0.4955,0.4743,NA,0.5175,-0.3684,0.49576666666666663,2
CHEMBL1398049,NA,0.4954,0.3418,NA,NA,-0.4416,0.41859999999999997,3
Diphenyleneiodonium,NA,0.4946,0.3752,0.3716,0.5805,-0.3703,0.45547499999999996,1
EX-8678,NA,0.4945,0.3932,0.5637,0.7938,-0.3395,0.5613,1
BMS-387032,NA,0.4941,0.4277,0.6469,0.6464,-0.33,0.553775,1
"3,7-Bis(dimethylamino)phenothiazin-5-ium",NA,0.4933,0.4344,0.3525,0.6212,-0.3548,0.47535,1
SMR000068650,NA,0.4928,NA,0.3774,NA,-0.6238,0.43510000000000004,3
MLS002276469,NA,0.4925,NA,0.3971,0.4536,-0.3236,0.4477333333333333,2
BSPBIO_000981,NA,0.4924,NA,0.4611,0.5615,-0.335,0.505,2
Iodoacetic acid,NA,0.4922,NA,0.4464,0.4982,-0.3304,0.4789333333333333,2
MLS001116189,NA,0.4918,NA,0.3488,0.4653,-0.4252,0.4353,2
BRD-K10436544,NA,0.4904,NA,0.6392,0.7074,-0.4746,0.6123333333333334,2
R547,NA,0.4899,0.3246,0.3956,0.4524,-0.3223,0.415625,1
CHEMBL1551506,NA,0.4898,0.4108,NA,NA,-0.3498,0.45030000000000003,3
BRD-K74316684,NA,0.4897,0.4099,NA,NA,-0.3482,0.4498,3
SPECTRUM_001579,NA,0.4889,NA,0.5254,NA,-0.401,0.50715,3
Loperamide,NA,0.4866,NA,0.5865,0.6873,-0.3278,0.5868,2
Capsazepine,NA,0.4865,NA,0.3632,0.5672,-0.3398,0.4723,2
SU 11274,NA,0.486,0.4081,0.3473,0.6785,-0.3343,0.479975,1
Neratinib,NA,0.4851,0.4122,0.5129,0.8191,-0.3294,0.5573250000000001,1
Sunitinib,NA,0.484,0.3444,0.4893,0.7929,-0.3336,0.52765,1
MRE-269,NA,0.4828,0.4191,0.4296,0.4552,-0.3341,0.446675,1
TWS 119,NA,0.4819,NA,0.3744,0.7241,-0.4093,0.5267999999999999,2
PF-562271,NA,0.4792,0.3464,0.4333,0.7251,-0.3218,0.496,1
naftidrofuryl,NA,0.4786,NA,0.4812,0.812,-0.3888,0.5906,2
AC1NWALF,NA,0.478,0.5367,0.3473,0.5716,-0.4205,0.4834,1
Skiii,NA,0.4771,0.4184,0.4883,0.6475,-0.3212,0.507825,1
altrenogest,NA,0.4771,0.3381,NA,0.423,-0.6201,0.41273333333333334,2
VX-11E,NA,0.4766,0.3917,0.406,0.4643,-0.448,0.43465,1
CGK733,NA,0.4765,NA,0.3532,0.6741,-0.3243,0.5012666666666666,2
Kinetin Riboside,NA,0.4757,NA,0.3368,0.488,-0.3822,0.4335,2
Pilaralisib,NA,0.4752,0.3881,0.4563,0.5158,-0.3546,0.45885,1
MW-SHH-61,NA,0.4752,0.3294,0.427,0.53,-0.4213,0.4404,1
GNF-PF-159,NA,0.4746,0.4902,NA,0.5984,-0.4,0.5210666666666667,2
5-Nitroso-8-cinnolinol,NA,0.4741,0.5035,NA,NA,-0.3398,0.4888,3
Piceatannol,NA,0.4721,NA,0.3686,0.6067,-0.3445,0.48246666666666665,2
MLS001176107,NA,0.4716,0.358,NA,0.57,-0.5114,0.4665333333333333,2
"3-(6-Nitro-1,3-dioxo-1H-benzo[de]isoquinolin-2(3H)-yl)propanoic acid",NA,0.4709,NA,0.4519,0.5701,-0.4315,0.49763333333333337,2
Suloctidil,NA,0.4701,NA,NA,0.7443,-0.3394,0.6072,3
KUC111774N,NA,0.4699,0.322,0.4375,NA,-0.3332,0.4098,2
INCA-6,NA,0.4685,0.3273,NA,0.8765,-0.4786,0.5574333333333333,2
AC1L1JM9,NA,0.4674,0.361,NA,0.466,-0.3681,0.43146666666666667,2
SCHEMBL15556278,NA,0.4672,0.3292,0.3981,0.6834,-0.4237,0.469475,1
SA-426029,NA,0.467,NA,NA,0.5989,-0.8009,0.53295,3
Tioconazole,NA,0.4669,NA,0.4467,NA,-0.6167,0.4568,3
Calmidazolium,NA,0.4661,0.4009,NA,0.4789,-0.5434,0.44863333333333333,2
CHEMBL1555451,NA,0.4656,0.3385,NA,0.4762,-0.3852,0.4267666666666667,2
ML228,NA,0.4656,0.492,NA,NA,-0.3271,0.4788,3
apigenin,NA,0.4644,0.5077,0.3747,0.6304,-0.3244,0.49429999999999996,1
NUTLIN 3,NA,0.4639,0.528,0.4061,NA,-0.4578,0.466,2
CHEMBL2138962,NA,0.4626,NA,0.5343,0.5437,-0.3266,0.5135333333333333,2
MLS002460474,NA,0.462,0.4875,0.623,0.6306,-0.496,0.550775,1
PHA-793887,NA,0.4619,0.5372,0.4729,0.6663,-0.3216,0.534575,1
Palmitoyl Dopamine,NA,0.46,0.4763,0.354,0.4616,-0.3297,0.437975,1
(E)-5-((4-((2-Carboxyethyl)carbamoyl)phenyl)diazenyl)-2-hydroxybenzoic acid,NA,0.4587,0.4283,0.5532,0.5458,-0.4334,0.4965,1
1-(4-Bromophenyl)-3-morpholin-4-yl-2-phenylpropan-1-one,NA,0.4587,NA,0.36,0.6301,-0.3839,0.4829333333333333,2
GSK-1904529A,NA,0.4582,0.4519,0.4688,0.8163,-0.3964,0.5488,1
rifampicin,NA,0.4577,0.4318,0.3755,0.702,-0.3346,0.49175,1
RO-281675,NA,0.4576,0.4469,0.4756,0.581,-0.3527,0.490275,1
CI-1040,NA,0.4573,0.3688,0.5467,0.5703,-0.3426,0.485775,1
Amonafide,NA,0.4572,0.4145,0.6326,0.3969,-0.3339,0.4753,1
Pracinostat,NA,0.4558,0.4303,0.5978,0.7157,-0.3235,0.54990000000000006,1
Devazepide,NA,0.4544,0.3964,0.395,NA,-0.3704,0.4152666666666667,2
AC1MEEHF,NA,0.454,NA,NA,0.516,-0.3375,0.485,3
Tubastatin A,NA,0.4539,0.4017,0.5509,0.5593,-0.3313,0.49145,1
AC1O9ZP5,NA,0.4535,0.4797,0.3663,NA,-0.3392,0.4331666666666667,2
BG-1029,NA,0.4529,NA,NA,0.5434,-0.3282,0.49815,3
BRD-A43331270-001-01-6,NA,0.4515,NA,0.5352,0.5964,-0.3282,0.5277000000000001,2
Rigosertib,NA,0.4511,0.3459,0.3763,0.7352,-0.4212,0.477125,1
Abexinostat,NA,0.4498,0.3992,0.4493,0.5403,-0.3227,0.45965,1
Bithionol,NA,0.4494,0.4121,0.3723,0.6003,-0.3281,0.458525,1
CHEMBL1406616,NA,0.4479,0.5502,0.3853,0.4893,-0.3218,0.468175,1
Sertindole,NA,0.4479,0.3456,NA,0.4856,-0.3247,0.42636666666666667,2
SCHEMBL2608041,NA,0.4476,0.421,0.4345,0.4992,-0.5389,0.450575,1
Fccp,NA,0.445,0.3746,0.5771,0.6313,-0.3491,0.507,1
T5285107,NA,0.4447,NA,0.3264,NA,-0.3491,0.38555,3
SMR000798335,NA,0.4444,NA,NA,0.5903,-0.3324,0.51735,3
Rottlerin,NA,0.4426,0.446,0.5784,0.6447,-0.3308,0.527925,1
Pimozide,NA,0.4418,NA,NA,0.6678,-0.3336,0.5548,3
CHEMBL2140128,NA,0.4413,NA,0.3272,0.4314,-0.3497,0.3999666666666667,2
CHEMBL2355513,NA,0.441,NA,0.41,0.6923,-0.409,0.5144333333333333,2
Heliomycin,NA,0.4404,NA,0.4811,0.6163,-0.3382,0.5126,2
SPECTRUM_001028,NA,0.4395,0.3828,0.3727,0.6053,-0.469,0.450075,1
Eseroline,NA,0.4395,0.3254,0.3597,NA,-0.3266,0.3748666666666667,2
Merck-Ketone,NA,0.439,0.4497,0.4568,0.5184,-0.3229,0.465975,1
Cucurbitacin-I,NA,0.439,0.4443,0.4513,0.4953,-0.3325,0.45747499999999997,1
Triflupromazine,NA,0.4388,NA,0.4041,0.63,-0.4225,0.49096666666666666,2
Moxonidine,NA,0.4384,NA,0.4183,0.5448,-0.3261,0.4671666666666667,2
CHEMDIV3_007370,NA,0.4369,0.4375,NA,0.4693,-0.3577,0.4479,2
Zuclomiphene,NA,0.4362,NA,0.4382,0.6219,-0.3404,0.49876666666666664,2
BRD-A07407288,NA,0.4349,NA,0.3258,0.5674,-0.3395,0.4427,2
Ttnpb,NA,0.4348,0.3413,0.4184,0.5053,-0.4159,0.42495,1
MGCD-265,NA,0.4342,0.3799,0.5147,0.7151,-0.3684,0.510975,1
Olmesartan Medoxomil,NA,0.434,0.3356,0.4123,0.4979,-0.4697,0.41995,1
MLS002264411,NA,0.4338,NA,0.3564,NA,-0.4778,0.3951,3
Indolophenanthridine,NA,0.4332,0.3842,NA,0.6114,-0.3346,0.47626666666666667,2
MLS001116217,NA,0.4331,NA,NA,0.4599,-0.3387,0.4465,3
amisulpride,NA,0.4324,NA,0.4383,NA,-0.4256,0.43535,3
MLS000081884,NA,0.4324,NA,0.4258,NA,-0.4166,0.42910000000000004,3
4LY1,NA,0.4318,NA,0.333,0.4876,-0.3671,0.41746666666666665,2
TW 37,NA,0.4315,0.4906,0.4236,0.4804,-0.3267,0.45652499999999996,1
CHEMBL2356693,NA,0.431,0.4755,0.3465,0.4528,-0.4896,0.42645,1
WZ-4-145,NA,0.4304,0.3748,0.4745,0.6559,-0.3328,0.4839,1
Mefloquine,NA,0.4297,NA,0.4048,0.3958,-0.3219,0.4101,2
PF431396,NA,0.4292,0.4018,0.3888,0.564,-0.3398,0.44594999999999996,1
MLS000859112,NA,0.4291,NA,0.4906,0.6489,-0.412,0.5228666666666667,2
Isocycloheximide,NA,0.4283,0.4694,0.5647,NA,-0.3615,0.48746666666666666,2
MLS002703102,NA,0.428,0.465,NA,NA,-0.3424,0.4465,3
CHEMBL3185651,NA,0.4277,0.3722,NA,0.5297,-0.4764,0.4432,2
Camostat Mesilate,NA,0.4276,NA,NA,0.6208,-0.4252,0.5242,3
MFCD00671792,NA,0.4274,NA,NA,0.5607,-0.3818,0.49405,3
AC1NWAO0,NA,0.4254,NA,0.3595,NA,-0.3437,0.39244999999999997,3
ML239,NA,0.4252,NA,0.4328,0.4173,-0.3791,0.42510000000000003,2
K784-3187,NA,0.425,0.4156,NA,NA,-0.6414,0.4203,3
BRD-K23582869-001-01-3,NA,0.425,NA,0.5267,0.5366,-0.3469,0.4961,2
DOCETAXEL,NA,0.4246,0.4676,NA,NA,-0.4324,0.4461,3
VU0418939-2,NA,0.4243,0.4533,NA,NA,-0.3218,0.43879999999999997,3
Sitagliptin,NA,0.4235,NA,NA,0.5701,-0.6558,0.4968,3
4-Hydroxynon-2-enal,NA,0.4234,NA,0.3732,NA,-0.3324,0.3983,3
RS-17053,NA,0.4233,NA,NA,0.5915,-0.3675,0.5074000000000001,3
CHEMDIV3_005068,NA,0.4231,NA,NA,0.4463,-0.3333,0.4347,3
Taranabant,NA,0.4229,NA,0.4652,0.5249,-0.4437,0.47100000000000003,2
CHEMBL436817,NA,0.4229,NA,0.6581,0.4838,-0.4267,0.5216000000000001,2
Licoagrochacone A,NA,0.4226,NA,0.3859,NA,-0.3756,0.40425,3
BG-1027,NA,0.422,NA,0.339,0.5429,-0.3369,0.43463333333333337,2
ZM336372,NA,0.4214,0.4652,0.5246,0.5325,-0.3523,0.485925,1
SGI-1776,NA,0.4213,0.4539,0.5391,0.7774,-0.3485,0.547925,1
Semaxanib,NA,0.4186,0.537,0.3369,0.4904,-0.5034,0.44572500000000004,1
SKF-83959,NA,0.4184,NA,0.508,0.4972,-0.7335,0.4745333333333333,2
Osimertinib,NA,0.4171,0.3825,0.3239,0.5965,-0.3537,0.43000000000000005,1
IKK Inhibitor VII,NA,0.417,0.3771,NA,0.4267,-0.3349,0.4069333333333333,2
NNC 05-2090,NA,0.4167,NA,0.4089,0.6404,-0.3773,0.48866666666666664,2
Perhexiline,NA,0.4167,NA,0.3986,0.7706,-0.3227,0.5286333333333333,2
Veliparib (ABT-888),NA,0.4167,NA,0.3742,0.5018,-0.5446,0.4309,2
MLS-0435542.0001,NA,0.4161,NA,0.3715,NA,-0.4216,0.39380000000000004,3
Ethacrynic acid,NA,0.416,0.3378,0.3629,0.4499,-0.3425,0.39165,1
CHEMBL2139070,NA,0.4156,0.3703,0.5224,0.5819,-0.3661,0.47255,1
Dabrafenib,NA,0.415,NA,0.5355,0.5926,-0.3236,0.5143666666666666,2
Ammonium Glycyrrhizinate,NA,0.4149,NA,0.5202,NA,-0.5306,0.46755,3
AC1LGCD9,NA,0.4148,0.4674,0.4844,0.5917,-0.3237,0.489575,1
Latrunculin B,NA,0.4148,0.3461,0.4698,0.6096,-0.3239,0.460075,1
BRD-K44242139,NA,0.4148,NA,0.3765,0.5459,-0.3823,0.44573333333333337,2
MLS002729057,NA,0.4146,0.4053,0.391,NA,-0.3382,0.40363333333333334,2
ZINC00158302,NA,0.4141,0.3939,NA,NA,-0.4846,0.404,3
KO143,NA,0.4134,0.3272,0.3773,0.7226,-0.3349,0.460125,1
Vemurafenib,NA,0.412,0.3737,0.485,0.7686,-0.3256,0.509825,1
Pazopanib,NA,0.4117,0.41,0.5601,0.7409,-0.3225,0.530675,1
L-690330,NA,0.4111,0.378,0.4993,0.5563,-0.5795,0.461175,1
Rufinamide,NA,0.4111,NA,NA,0.4315,-0.4853,0.4213,3
CHEMBL3188661,NA,0.4111,0.3279,0.4424,0.6029,-0.338,0.446075,1
Romidepsin,NA,0.4108,NA,NA,0.4584,-0.3258,0.4346,3
BAY 87-2243,NA,0.4105,0.395,0.3414,0.5009,-0.3423,0.41195,1
MLN9708,NA,0.4103,NA,NA,0.4492,-0.3294,0.42974999999999997,3
Dicloxacillin,NA,0.4096,NA,0.3736,0.7211,-0.3368,0.5014333333333333,2
Bicalutamide,NA,0.4095,NA,0.5091,0.6599,-0.4873,0.5261666666666667,2
BDBM29595,NA,0.4094,NA,0.3532,0.4358,-0.3884,0.3994666666666667,2
SCHEMBL10028376,NA,0.4087,0.3234,NA,0.6011,-0.3232,0.4444,2
NCGC00346967-01,NA,0.4086,0.4182,0.3576,0.7232,-0.3315,0.4769,1
VILAZODONE HYDROCHLORIDE,NA,0.4083,NA,0.3264,NA,-0.478,0.36735,3
Capsaicin,NA,0.408,NA,0.3447,0.5118,-0.3301,0.4215,2
VU0418947-2,NA,0.4077,0.4247,NA,NA,-0.3524,0.4162,3
CHEMDIV1_016684,NA,0.4076,NA,0.4671,0.4811,-0.4771,0.45193333333333335,2
AS-605240,NA,0.4073,NA,0.4801,0.7583,-0.3467,0.5485666666666666,2
Chloroxine,NA,0.4071,0.4527,0.3318,0.4992,-0.349,0.42269999999999996,1
Phentolamine,NA,0.4069,NA,0.3284,0.4325,-0.4598,0.38926666666666665,2
BRD-K75023015,NA,0.4064,NA,0.4114,NA,-0.4243,0.4089,3
O-Demethylated Adapalene,NA,0.4064,0.4168,0.6349,0.6335,-0.3314,0.5229,1
Bromopyruvate,NA,0.4063,NA,0.4509,0.4475,-0.4909,0.4349,2
CHEMBL2356313,NA,0.4059,NA,NA,0.6491,-0.3439,0.5275,3
SNX-2112 (PF-04928473),NA,0.4059,NA,0.4045,0.5642,-0.331,0.4582,2
Clozapine,NA,0.4054,NA,0.379,0.6148,-0.5295,0.4664,2
PCI-32765,NA,0.4047,0.4125,0.4181,0.7734,-0.3273,0.502175,1
BMS-509744,NA,0.4047,0.4786,0.389,0.8121,-0.3431,0.5211,1
Broad-Sai-424,NA,0.4045,0.3294,0.4773,0.5214,-0.439,0.43315000000000003,1
GP 2A,NA,0.4041,NA,0.3485,0.761,-0.4344,0.5045333333333333,2
Liothyronine,NA,0.4038,0.3879,0.4138,0.4001,-0.4524,0.4014,1
Rilmenidine,NA,0.4027,NA,0.5149,0.4474,-0.4221,0.455,2
Sulfadoxine,NA,0.4021,NA,0.3943,NA,-0.4376,0.3982,3
"Mapp, D-Erythro",NA,0.402,NA,NA,0.7301,-0.5215,0.5660499999999999,3
Amiodarone,NA,0.4013,0.3858,NA,0.7342,-0.3262,0.5071,2
Kolestevan,NA,0.4011,0.3357,NA,0.477,-0.3416,0.4046,2
BG-1026,NA,0.4011,NA,0.3211,0.4652,-0.4522,0.3958,2
ZINC01037382,NA,0.4007,NA,NA,0.564,-0.4355,0.48234999999999995,3
BRD-K76938712,NA,0.4007,0.3786,0.3874,0.5951,-0.5686,0.44045,1
Guggulsterone,NA,0.3998,NA,NA,0.668,-0.5096,0.5339,3
Amlodipine,NA,0.3991,0.4261,NA,0.6709,-0.3657,0.49870000000000003,2
