compound,azt,los,nib,quine,vir,similarity,meansim,nas
MLS001065845,NA,0.3905,NA,0.3809,0.3373,-0.3443,0.36956666666666665,2
SMER28,NA,0.3875,0.3652,0.3256,NA,-0.3327,0.3594333333333333,2
CHEMBL1706858,NA,0.3842,0.4352,0.4017,NA,-0.3593,0.4070333333333333,2
Mozavaptan,NA,0.3824,0.3559,0.3942,NA,-0.3314,0.3775,2
MLS002276507,NA,0.382,NA,0.4711,NA,-0.3597,0.42655,3
Phtpp,NA,0.3811,NA,0.5122,NA,-0.3629,0.44665,3
7Beta-forskolin,NA,0.3806,0.4016,NA,NA,-0.3879,0.3911,3
Diflorasone Diacetate,NA,0.3786,0.4365,0.3599,0.3336,-0.3507,0.37715,1
MLS000778276,NA,0.3773,0.5902,NA,NA,-0.3719,0.48375,3
Paricalcitol,NA,0.3748,0.3961,0.3997,NA,-0.3491,0.3902,2
ST51005413,NA,0.3739,NA,0.5448,NA,-0.3403,0.45935,3
BRD-K93112400,NA,0.373,NA,0.343,NA,-0.3561,0.358,3
N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide,NA,0.368,0.6546,NA,0.3538,-0.3343,0.4588,2
CHEMBL1394132,NA,0.3677,0.4688,0.3541,NA,-0.3214,0.3968666666666667,2
BRD-K81249836,NA,0.3668,NA,NA,0.3356,-0.322,0.3512,3
6-fluoro-3-hydroxypyrazine-2-carboxamide,NA,0.3619,NA,0.3312,NA,-0.3518,0.34655,3
Warfarin,NA,0.3604,NA,0.4335,NA,-0.4212,0.39695,3
CHEMBL1720543,NA,0.3601,0.7164,NA,NA,-0.3745,0.53825,3
CHEMBL1720543,NA,0.3601,0.7164,NA,NA,-0.3745,0.53825,3
Luteolin,NA,0.3593,0.3854,0.3264,NA,-0.3439,0.35703333333333337,2
BRD-A10420615-001-02-8,NA,0.3587,0.761,0.3603,NA,-0.4232,0.49333333333333335,2
BRD-K40566034,NA,0.3576,0.4574,NA,NA,-0.352,0.4075,3
NORGESTREL,NA,0.3542,0.3503,NA,0.3594,-0.3229,0.35463333333333336,2
CHEMBL277800,NA,0.3539,0.7434,0.4892,0.417,-0.3247,0.500875,1
Adapalene,NA,0.3533,0.5021,0.3457,0.4997,-0.3472,0.4252,1
Anisomycin,NA,0.3532,0.3298,NA,0.3735,-0.3282,0.3521666666666667,2
BRD-K59805090,NA,0.3518,0.3667,0.3272,NA,-0.3791,0.3485666666666667,2
WZ 3146,NA,0.3501,0.764,NA,0.3447,-0.3443,0.4862666666666667,2
STK151112,NA,0.3487,NA,0.3871,NA,-0.3423,0.3679,3
Protionamide,NA,0.3485,0.3869,0.3525,NA,-0.3665,0.3626333333333333,2
XMD-1499,NA,0.3483,0.6597,0.3651,NA,-0.3584,0.4577,2
Donepezil,NA,0.3482,0.3963,NA,0.3912,-0.4546,0.37856666666666666,2
Tipiracil (hydrochloride),NA,0.3451,0.3361,0.3796,NA,-0.3522,0.3536,2
CID 27806705,NA,0.3445,0.4271,NA,NA,-0.3335,0.3858,3
SCHEMBL16892136,NA,0.3444,0.4004,0.3336,0.3722,-0.328,0.36265,1
Theobromine,NA,0.3438,0.3295,0.4344,0.3675,-0.3234,0.3688,1
4-(Trans-4-butylcyclohexyl)benzoic acid,NA,0.3417,0.3951,NA,NA,-0.3225,0.3684,3
BRD-K01335708,NA,0.3411,0.3271,NA,NA,-0.3399,0.3341,3
BRD-K28610502-001-01-0,NA,0.338,0.4926,NA,0.3693,-0.3557,0.3999666666666667,2
AC1LNRY5,NA,0.3375,NA,NA,0.3234,-0.3332,0.33045,3
BRD-K53638321,NA,0.3345,0.3675,0.3296,NA,-0.3786,0.34386666666666665,2
ML167,NA,0.3301,0.3913,NA,NA,-0.4466,0.3607,3
5-Nonyloxytryptamine,NA,NA,0.7031,NA,0.4479,-0.3255,0.5755,3
Cobicistat (GS-9350),NA,NA,0.7021,0.3262,NA,-0.3307,0.51415,3
Mometasone Furoate,NA,NA,0.5751,0.5676,NA,-0.3551,0.57135,3
BRD-K54127914,NA,NA,0.5747,0.4359,NA,-0.3601,0.5053,3
MLS-0258268.0001,NA,NA,0.5093,0.3562,NA,-0.4383,0.43274999999999997,3
MLS002703102,NA,NA,0.5026,NA,0.4946,-0.3513,0.49860000000000004,3
BRD-K10143126,NA,NA,0.4251,0.4966,0.3643,-0.3499,0.42866666666666664,2
F0014-0057,NA,NA,0.3909,0.6899,0.4827,-0.3456,0.5211666666666667,2
Olprinone (Hydrochloride),NA,NA,0.3662,0.387,NA,-0.4237,0.37660000000000005,3
PF-04620110,NA,NA,0.3523,0.4038,NA,-0.4357,0.37805,3
NSC650841,NA,NA,0.3515,0.3865,NA,-0.3305,0.369,3
Lavendustin C,NA,NA,0.7654,0.4065,0.3989,-0.345,0.5236,2
5-Nitroso-8-cinnolinol,NA,NA,0.597,NA,0.4118,-0.3477,0.5044,3
Puromycin,NA,NA,0.5775,0.333,0.374,-0.3279,0.4281666666666667,2
Fdurd,NA,NA,0.5648,NA,0.3401,-0.3251,0.45245,3
2-Aminopurine,NA,NA,0.5371,NA,0.3459,-0.4247,0.4415,3
Homosalate,NA,NA,0.5368,0.3506,NA,-0.3837,0.44370000000000004,3
CHEMBL1887751,NA,NA,0.5316,0.3915,NA,-0.4187,0.46155,3
AC1NSOND,NA,NA,0.4929,NA,0.4129,-0.3309,0.45289999999999997,3
BG-1007,NA,NA,0.4733,NA,0.3629,-0.3265,0.4181,3
Oprozomib (ONX 0912),NA,NA,0.4483,0.5007,0.3648,-0.3283,0.43793333333333334,2
KX2-391,NA,NA,0.4468,0.3505,0.3821,-0.3322,0.39313333333333333,2
Carmofur,NA,NA,0.4171,0.374,NA,-0.3376,0.39555,3
Omeprazole,NA,NA,0.401,NA,0.3433,-0.352,0.37215,3
Thioguanosine,NA,NA,0.3999,NA,0.4838,-0.3434,0.44184999999999997,3
Mestanolone,NA,NA,0.3757,0.4298,NA,-0.3648,0.40275,3
BRD-K42197878,NA,NA,0.3523,0.4121,0.3651,-0.3225,0.3765,2
Taxifolin,NA,NA,0.3464,0.4514,NA,-0.3904,0.39890000000000003,3
ST072947,NA,NA,0.3346,NA,0.3245,-0.3841,0.32955,3
25-Hydroxycholecalciferol,NA,NA,0.3262,0.4248,NA,-0.4022,0.3755,3
MLS-0435555.0001,NA,NA,NA,0.4138,0.3507,-0.3316,0.38225,3
Ofloxacin,NA,NA,NA,0.3508,0.3551,-0.3371,0.35295,3
