compound,azt,los,nib,quine,vir,similarity,meansim,nas
Ivermectin,0.3835,0.5695,0.4261,NA,0.3722,-0.3336,0.437825,1
BRD-K60067222,0.3835,0.3567,NA,0.5148,NA,-0.4083,0.41833333333333333,2
BRD-K04986062,0.3834,NA,0.4386,0.4793,NA,-0.4488,0.4337666666666667,2
SMR000047763,0.3833,0.4702,0.4308,NA,NA,-0.3647,0.4281,2
SPECTRUM_001060,0.3833,0.3689,0.3428,0.4154,NA,-0.3369,0.3776,1
CHEMBL2355600,0.3832,NA,0.555,NA,NA,-0.3381,0.4691,3
SA-244358,0.3831,0.3392,NA,0.3656,NA,-0.4277,0.3626333333333333,2
SCHEMBL12684744,0.383,0.4065,NA,0.3982,0.5054,-0.363,0.42327499999999996,1
BRD-K64930062,0.3829,0.4131,NA,NA,NA,-0.4409,0.398,3
AC1O9BJ3,0.3828,NA,0.7426,NA,NA,-0.3421,0.5627,3
BRD-K72539944,0.3827,NA,0.5649,NA,NA,-0.4234,0.4738,3
Betaxolol,0.3827,NA,NA,0.3713,0.4107,-0.8113,0.3882333333333333,2
356094-07-0,0.3826,NA,NA,0.3263,NA,-0.4262,0.35445,3
Estradiol,0.3823,0.4497,0.4634,0.5835,0.3601,-0.3468,0.4478,0
Dactinomycin,0.382,0.6141,0.3482,0.4189,NA,-0.4113,0.44079999999999997,1
XL888,0.3816,0.3688,0.3427,0.3766,NA,-0.3368,0.367425,1
BG-1029,0.3815,NA,0.6166,NA,NA,-0.3282,0.49905,3
GNF-PF-2272,0.3814,0.3642,0.5834,NA,NA,-0.4828,0.443,2
CGK733,0.3813,0.6138,0.4398,0.5222,0.487,-0.3243,0.48882,0
Desoxymetasone,0.3811,0.4887,0.6898,0.4682,NA,-0.3652,0.50695,1
Pimozide,0.381,0.6156,0.754,NA,0.5669,-0.3336,0.579375,1
IN1451,0.3808,0.6251,0.3557,0.3372,NA,-0.6191,0.4247,1
Lidoflazine,0.3808,0.4054,0.7419,NA,NA,-0.3449,0.5093666666666666,2
Lidoflazine,0.3808,0.4054,0.7419,NA,NA,-0.3449,0.5093666666666666,2
Tacrolimus,0.3807,0.3372,0.3836,NA,NA,-0.677,0.36716666666666664,2
Fluoxetine,0.3807,0.4233,0.8047,0.4639,NA,-0.4267,0.51815,1
32703-82-5,0.3806,NA,0.3254,0.3338,0.5817,-0.4481,0.405375,1
Acarbose,0.3806,0.3843,0.4056,0.4439,0.3427,-0.4161,0.39142,0
Fexofenadine,0.3802,NA,NA,0.3739,NA,-0.4641,0.37705,3
Closantel,0.3802,NA,0.3685,NA,NA,-0.3727,0.37434999999999996,3
MLS001033149,0.3801,0.4308,0.6473,0.3259,0.3891,-0.3412,0.43464,0
SB-366791,0.3792,0.4113,NA,0.3785,NA,-0.5246,0.38966666666666666,2
Farnesyl Thiotriazole,0.3792,0.4003,NA,NA,NA,-0.4137,0.38975,3
Allitinib,0.379,0.5488,0.4946,0.3932,NA,-0.4307,0.45389999999999997,1
Chelerythrine,0.3789,0.532,0.3764,0.4248,0.3662,-0.4116,0.41566000000000003,0
Bazedoxifene HCl,0.3788,0.3468,0.8313,NA,NA,-0.3473,0.5189666666666667,2
MLS000038106,0.3786,NA,0.522,0.3481,0.4907,-0.4324,0.43485,1
BRD-K44242139,0.3783,0.3418,NA,NA,0.3551,-0.3823,0.3584,2
Dexamethasone 21-acetate,0.3782,0.3669,0.5599,0.328,NA,-0.3316,0.40825,1
CHEMBL2359857,0.3782,0.5225,0.3976,0.3742,NA,-0.5671,0.41812499999999997,1
BRD-K84023371,0.3775,0.3581,0.5515,0.329,NA,-0.5642,0.40402499999999997,1
BRD-K00141503,0.3774,0.411,NA,0.6203,0.4213,-0.4313,0.4575,1
ARMODAFINIL,0.3773,0.3309,NA,NA,0.3223,-0.543,0.3435,2
Niacin,0.3771,0.5062,NA,0.3564,NA,-0.4634,0.41323333333333334,2
BRD-K10010115,0.377,NA,0.3825,NA,0.3312,-0.3584,0.36356666666666665,2
Chlorpromazine,0.377,0.5137,0.736,0.4382,NA,-0.413,0.516225,1
LY2784544,0.377,0.4081,0.4025,NA,0.3523,-0.3654,0.384975,1
ENMD-2076,0.377,0.6277,0.6147,0.4188,0.3628,-0.3354,0.4802,0
PD-160170,0.377,0.4391,NA,NA,NA,-0.4285,0.40805,3
Epirizole,0.3767,0.3773,0.3822,0.3504,NA,-0.4928,0.37165,1
VX222,0.3767,NA,NA,0.3556,NA,-0.5209,0.36615,3
HSCI1_000314,0.3765,0.4214,0.563,0.4689,NA,-0.3267,0.45744999999999997,1
BRD-K69347381,0.3761,0.3593,NA,0.4551,NA,-0.426,0.3968333333333333,2
Amiodarone,0.3761,0.4064,0.7488,0.3599,NA,-0.3262,0.4728,1
Kinetin Riboside,0.376,0.6957,0.4375,NA,0.4184,-0.3822,0.4819,1
AZD 1480,0.3758,0.5351,0.3844,0.4611,0.3504,-0.4094,0.42136,0
Ambrisentan,0.3757,0.4831,NA,0.472,NA,-0.4467,0.4436,2
Dichlorphenamide,0.3757,0.4457,NA,NA,NA,-0.4787,0.41069999999999995,3
Axitinib,0.3755,NA,NA,0.3267,0.3798,-0.413,0.3606666666666667,2
59826-53-8,0.3754,0.4961,NA,NA,NA,-0.3566,0.43574999999999997,3
BRD-K23488072,0.3753,0.3893,NA,NA,NA,-0.5085,0.3823,3
Glycocholic acid,0.3753,NA,NA,0.3646,NA,-0.4955,0.36995,3
WHI-P97,0.375,0.4842,0.523,0.4233,0.3438,-0.3709,0.42986,0
Dipropyldopamine,0.3746,NA,NA,NA,0.3279,-0.4241,0.35125,3
BDBM79205,0.3746,0.34,NA,NA,NA,-0.3412,0.3573,3
SKF96365,0.3746,0.4399,0.6059,0.3493,0.4917,-0.4113,0.45228,0
Icariin,0.3745,0.3804,0.3237,NA,0.4465,-0.5749,0.38127500000000003,1
BRD-K20433775,0.3745,0.472,NA,NA,0.3741,-0.4882,0.40686666666666665,2
BDBM29595,0.3743,NA,0.5514,NA,0.3528,-0.3884,0.4261666666666667,2
CID 91122153,0.3741,0.5569,NA,0.3859,NA,-0.4244,0.43896666666666667,2
Etanidazole,0.3741,0.4592,0.3867,0.4814,NA,-0.4089,0.42535,1
KUC104493,0.374,0.6198,NA,NA,NA,-0.3995,0.4969,3
AR-196/42202287,0.374,0.3981,NA,0.3314,NA,-0.4577,0.36783333333333335,2
UNC 669,0.3739,0.4173,0.4333,0.3323,NA,-0.4152,0.3892,1
SCHEMBL14379041,0.3739,0.4352,0.4796,0.3653,0.3855,-0.3225,0.4079,0
Tomelukast,0.3738,0.4259,NA,0.4119,0.3696,-0.4089,0.3953,1
Trazodone,0.3737,0.4268,0.3295,0.581,0.3884,-0.6018,0.41988,0
CHEMBL3185054,0.3736,0.4867,0.7404,NA,NA,-0.3455,0.5335666666666666,2
Bepotastine Besilate,0.3736,NA,0.3461,0.6022,0.3564,-0.4416,0.419575,1
Spiperone,0.3735,0.3449,0.5415,NA,0.3579,-0.4131,0.40445,1
YK 4-279,0.3733,NA,0.4277,0.3471,0.3502,-0.4349,0.374575,1
Clomipramine,0.3733,0.6441,0.7041,NA,NA,-0.3716,0.5738333333333333,2
Isorotenone,0.373,NA,NA,0.3211,0.3787,-0.4169,0.3576,2
MLS-0004183.0001,0.373,0.5537,NA,NA,NA,-0.4961,0.46335,3
Isotretinoin,0.3729,NA,0.6573,NA,NA,-0.4302,0.5151,3
Siguazodan,0.3729,0.3248,0.4085,NA,0.3748,-0.6947,0.37024999999999997,1
AT-7519,0.3726,0.6475,0.5777,0.5557,0.3977,-0.3223,0.51024,0
Felodipine,0.3726,0.5067,NA,0.365,NA,-0.4159,0.4147666666666667,2
Griseofulvin,0.3725,0.3405,0.3307,0.3674,NA,-0.4459,0.352775,1
Etomoxir,0.3725,NA,0.4661,0.3674,NA,-0.5719,0.402,2
N-[(1-Ethylpyrrolidin-3-yl)methyl]-2-methoxy-5-sulfamoylbenzamide,0.3723,0.6503,0.3623,0.4115,0.4151,-0.5995,0.4423,0
Acetyl-Geranyl-Cysteine,0.3718,NA,0.3824,0.5382,NA,-0.3294,0.4308,2
Fenbufen,0.3717,NA,NA,NA,0.3509,-0.4246,0.36129999999999995,3
SCHEMBL570779,0.3717,0.4301,0.5066,0.4046,NA,-0.4219,0.42825,1
Suloctidil,0.3716,0.4903,0.7596,NA,NA,-0.3394,0.5405,2
Tetradecylthioacetic acid,0.3715,0.3553,NA,0.3879,NA,-0.4645,0.37156666666666666,2
RO-3306,0.3713,NA,NA,0.4337,NA,-0.463,0.40249999999999997,3
SCHEMBL3958507,0.3708,0.6759,NA,0.5323,0.4017,-0.343,0.495175,1
(R)-3-Carboxy-4-hydroxyphenylglycine,0.3707,NA,0.3312,NA,NA,-0.5038,0.35095,3
Otenabant,0.3707,0.4751,NA,NA,NA,-0.5218,0.4229,3
CHEMBL2138962,0.3707,0.402,0.5048,NA,NA,-0.3266,0.42583333333333334,2
BDBM82056,0.3707,0.5157,0.3604,NA,0.3535,-0.3343,0.400075,1
AMG-9810,0.3706,0.581,NA,0.4116,0.3299,-0.4745,0.423275,1
SCHEMBL16980376,0.3704,0.3526,0.3972,0.3549,0.3989,-0.4106,0.3748,0
"376348-65-1, Uk-427857, uk427857",0.3701,0.7128,0.3466,NA,NA,-0.4774,0.4765,2
AC1O7M2R,0.3701,0.3816,0.3942,NA,NA,-0.3261,0.3819666666666667,2
BMS-299897,0.3699,0.3936,0.43120000000000003,0.352,0.4034,-0.3479,0.39002,0
BRD-K77750380,0.3699,0.4237,NA,0.4742,0.338,-0.4166,0.40145000000000003,1
MLS002460474,0.3698,NA,0.4761,0.3588,NA,-0.496,0.4015666666666667,2
JNJ-16259685,0.3698,0.3694,NA,NA,NA,-0.4672,0.36960000000000004,3
Oglemilast,0.3698,0.5429,0.4581,0.4339,0.3331,-0.4537,0.42756,0
2'-Deoxycytidine (hydrochloride),0.3697,0.3708,NA,0.409,0.3331,-0.4222,0.37065,1
Anamorelin,0.3694,0.3805,NA,0.3602,NA,-0.4452,0.3700333333333333,2
Imipramine,0.3693,0.5741,0.3733,0.5003,NA,-0.4275,0.45425000000000004,1
Prostratin,0.3691,NA,0.477,NA,NA,-0.4734,0.42305,3
Aliskiren,0.3682,0.4223,0.3555,0.4118,NA,-0.4695,0.38945,1
Resorcinol Monoacetate,0.3681,NA,NA,0.433,NA,-0.4215,0.40054999999999996,3
AC1N9M1C,0.3681,0.464,0.3746,0.3223,NA,-0.4178,0.38225,1
S18986,0.368,NA,0.3507,NA,NA,-0.5246,0.35935,3
SECINH3,0.368,0.4809,NA,0.3232,NA,-0.4354,0.3907,2
BRD-K68338581-019-01-5,0.3676,0.4481,NA,NA,NA,-0.3376,0.40785,3
CGP 60474,0.3676,0.6782,0.516,0.605,0.4603,-0.3245,0.52542,0
Norethindrone Acetate,0.3675,0.3353,0.411,NA,NA,-0.3243,0.37126666666666663,2
CHEMBL3186722,0.3675,NA,NA,NA,0.3265,-0.3771,0.347,3
BIO2_000413,0.3674,0.6503,0.4609,0.356,NA,-0.513,0.45865,1
AZD7545,0.3674,0.5161,0.6276,0.5878,0.4074,-0.3389,0.50126,0
CHEMBL3188581,0.3673,0.411,0.3255,NA,NA,-0.3519,0.36793333333333333,2
paroxetine,0.3672,0.4351,0.7428,0.4469,NA,-0.4093,0.498,1
CID 45259133,0.3671,0.3972,0.3492,NA,0.3472,-0.4159,0.365175,1
GSK-J1,0.3671,NA,NA,0.3698,NA,-0.4208,0.36845,3
O-2050,0.3669,0.3976,0.3333,0.3783,0.3245,-0.3916,0.36012,0
Eplerenone,0.3668,0.3372,NA,NA,NA,-0.4414,0.352,3
AB01274770-01,0.3667,0.5386,0.3247,0.389,0.36,-0.4153,0.3958,0
Quetiapine,0.3663,0.4998,NA,0.4603,0.3715,-0.4236,0.424475,1
AC1O9CBL,0.3662,0.4038,0.5416,0.4558,NA,-0.4232,0.44184999999999997,1
Tracazolate,0.366,NA,0.3378,NA,NA,-0.3937,0.3519,3
PP 2,0.3658,0.3661,0.5208,0.5318,0.3539,-0.3247,0.42768,0
BMS-345541,0.3658,0.6527,0.3847,0.5517,0.3844,-0.3229,0.46786,0
MLS002471791,0.3656,NA,NA,NA,0.4149,-0.4685,0.39025,3
BRD-K85123403,0.3656,0.3318,0.578,NA,NA,-0.4131,0.4251333333333333,2
Raclopride,0.3654,0.4137,NA,0.4536,0.3472,-0.7535,0.394975,1
Palmitoyl Dopamine,0.3652,0.5087,0.4726,NA,0.344,-0.3297,0.42262500000000003,1
BRD-K39092862-001-01-2,0.3649,NA,NA,0.3415,NA,-0.5427,0.3532,3
Epigalocatechin Gallate,0.3646,0.3553,0.4261,0.4098,0.3527,-0.4215,0.3817,0
Mefloquine,0.3646,0.3337,0.4936,NA,0.3222,-0.3219,0.378525,1
BRD-K34351329,0.3644,NA,NA,0.3414,NA,-0.4431,0.3529,3
BX471,0.3644,0.5871,NA,0.5444,0.3851,-0.4835,0.47025,1
BRD-K55827386,0.3644,0.4953,0.387,0.447,NA,-0.4772,0.423425,1
Licoagrochacone A,0.3642,0.3888,NA,NA,NA,-0.3756,0.3765,3
Bexarotene,0.3641,0.3564,0.3867,0.4383,NA,-0.41,0.386375,1
CHEMBL2140189,0.3638,NA,0.3662,NA,NA,-0.4114,0.365,3
BSPBIO_001542,0.3637,0.387,0.3294,NA,NA,-0.4292,0.36003333333333337,2
KM04501,0.3635,NA,NA,0.379,0.3481,-0.6341,0.3635333333333333,2
MLS-0091943.0001,0.3634,0.4645,0.3559,NA,0.3239,-0.3414,0.376925,1
BRD-A98888159,0.3632,0.43,0.3376,NA,NA,-0.5279,0.37693333333333334,2
Clopenthixol,0.3632,0.392,0.5017,0.3495,NA,-0.425,0.4016,1
MLS002232309,0.363,NA,0.6696,NA,NA,-0.4745,0.5163,3
BRD-U88878891,0.3627,0.4105,0.5749,NA,NA,-0.41,0.44936666666666664,2
BRD-K78018080,0.3625,0.3771,NA,NA,NA,-0.5092,0.3698,3
Chloroquine,0.3622,0.4512,0.3428,1,NA,-0.4133,0.53905,1
Chloroquine,0.3622,0.4512,0.3428,1,NA,-0.4133,0.53905,1
CHEMBL2356537,0.3621,NA,0.4381,0.327,0.4975,-0.397,0.406175,1
LCL161,0.3619,NA,0.3907,0.4082,NA,-0.682,0.38693333333333335,2
Thiethylperazine,0.3619,0.3764,0.4849,0.4436,NA,-0.5072,0.4167,1
Fcodpguefhccia-Uhfffaoysa-N,0.3618,0.4651,NA,0.3308,0.4601,-0.4446,0.40445,1
CHEMBL1938917,0.3618,NA,NA,NA,0.3995,-0.5998,0.38065000000000004,3
ETOPOSIDE,0.3618,0.4035,0.4596,0.346,NA,-0.3229,0.392725,1
ST50177349,0.3615,0.3211,NA,NA,NA,-0.4806,0.3413,3
ST50982848,0.3615,NA,0.4194,0.4244,NA,-0.5058,0.40176666666666666,2
MLS002699429,0.3613,0.4067,0.3524,0.3538,0.3396,-0.4374,0.36276,0
"2-(2-Bromo-4-methyl-phenylamino)-pyrido[3,2-e][1,3]thiazin-4-one",0.3611,NA,0.445,0.3637,NA,-0.4552,0.38993333333333335,2
"2-(2-Bromo-4-methyl-phenylamino)-pyrido[3,2-e][1,3]thiazin-4-one",0.3611,NA,0.445,0.3637,NA,-0.4552,0.38993333333333335,2
SB 239063,0.361,0.3716,0.4224,0.3574,NA,-0.4275,0.3781,1
CHEMBL1394624,0.3609,0.4476,0.4878,0.3289,NA,-0.3452,0.4063,1
Plinabulin,0.3609,0.3333,NA,0.3769,NA,-0.4439,0.3570333333333333,2
BRD-K51556300-001-01-9,0.3608,0.4575,0.4961,0.3257,0.3827,-0.3792,0.40456,0
Idebenone,0.3608,0.5322,NA,NA,0.4081,-0.4366,0.43370000000000003,2
MLS000583951,0.3606,NA,0.6234,NA,NA,-0.3517,0.492,3
BRD-K00541818,0.3605,NA,0.3684,0.468,0.3332,-0.3328,0.382525,1
XMD-16144,0.3605,0.3966,0.4202,NA,NA,-0.3282,0.39243333333333336,2
Hnha,0.3601,0.3774,0.3664,0.354,NA,-0.3713,0.364475,1
Solifenacin succinate,0.36,NA,0.5459,NA,0.3572,-0.4174,0.42103333333333337,2
BRD-K64877338,0.36,0.3966,NA,0.3506,NA,-0.376,0.36906666666666665,2
NKP608,0.36,NA,NA,0.4366,NA,-0.4421,0.3983,3
BRD-K36333904,0.36,0.5046,NA,0.3952,NA,-0.3236,0.4199333333333333,2
CHEMBL2203528,0.3598,0.3946,NA,NA,NA,-0.4132,0.3772,3
Oxaprozin,0.3596,0.3411,NA,0.4029,0.3451,-0.4208,0.362175,1
MLS002548990,0.359,0.3459,NA,0.3582,0.5163,-0.3267,0.39485,1
FPA1_000311,0.3588,0.445,NA,NA,NA,-0.4244,0.40190000000000003,3
GSK-3 Inhibitor IX,0.3588,0.4784,0.604,0.5843,0.4017,-0.3224,0.48544,0
Fenretinide,0.3588,0.5379,0.4603,0.5674,0.5128,-0.583,0.48744000000000004,0
Voriconazole,0.3584,0.3714,NA,0.4722,0.3816,-0.4481,0.39590000000000003,1
AC1LGCD9,0.358,NA,0.5822,0.4136,NA,-0.3237,0.4512666666666667,2
Hoechst 33258,0.358,0.3713,NA,NA,0.3799,-0.4027,0.36973333333333336,2
CHEMBL2360967,0.3578,NA,0.513,NA,0.5681,-0.3999,0.47963333333333336,2
Medetomidine,0.3577,NA,0.3535,NA,NA,-0.5305,0.3556,3
Nafadotride,0.3576,0.4024,NA,NA,0.5212,-0.3353,0.42706666666666665,2
CHEMDIV2_001418,0.3575,NA,0.4121,0.4001,0.5217,-0.4203,0.42285,1
Arvanil,0.3575,NA,0.3475,NA,0.4034,-0.4604,0.36946666666666667,2
TG 100801,0.3575,NA,0.3554,NA,0.3972,-0.4575,0.3700333333333333,2
NSC141540,0.3575,NA,0.771,NA,0.3402,-0.3228,0.48956666666666665,2
BRD-K43540029,0.3574,0.5086,NA,0.5128,NA,-0.4821,0.4596,2
Iloprost,0.3573,0.3782,0.3666,0.3626,NA,-0.4894,0.366175,1
CHEMBL2133926,0.3573,0.3302,0.4245,NA,NA,-0.4454,0.37066666666666664,2
BRD-K70052069,0.3573,0.3962,0.5839,NA,NA,-0.3522,0.4458,2
BRD-A36275421,0.3571,NA,NA,0.4219,NA,-0.458,0.38949999999999996,3
Aminopurvalanol,0.357,0.6593,0.7129,0.3753,0.3712,-0.3481,0.49513999999999997,0
CYTO7H11,0.357,0.6298,0.7924,0.512,NA,-0.4825,0.5728,1
Dicloxacillin,0.3568,0.425,0.4371,0.3696,NA,-0.3368,0.397125,1
Hexachlorophene,0.3568,0.3749,0.422,0.3582,NA,-0.3468,0.377975,1
Sertindole,0.3565,0.434,0.79,0.4282,NA,-0.3247,0.502175,1
BRD-K67090983,0.356,0.3719,0.4313,NA,NA,-0.3983,0.3864,2
CHEMBL2360495,0.356,0.7219,0.4308,0.3373,0.3539,-0.4336,0.43998,0
SCHEMBL17783876,0.3558,0.4289,0.3634,0.4447,NA,-0.4569,0.3982,1
CHEMBL2359109,0.3557,NA,0.4304,NA,NA,-0.4405,0.39305,3
Racecadotril,0.3553,NA,NA,0.422,0.3284,-0.4753,0.36856666666666665,2
Prednicarbate,0.3553,0.4461,0.543,0.3279,0.354,-0.3306,0.40526,0
Htfmt,0.3552,0.4295,NA,NA,0.3657,-0.3779,0.3834666666666667,2
STK568087,0.3551,0.3523,NA,0.3306,0.4704,-0.4927,0.3771,1
Prochlorperazine,0.355,0.4775,0.6835,0.4519,NA,-0.5145,0.491975,1
LY 303511,0.355,0.4107,0.4804,NA,NA,-0.3463,0.41536666666666666,2
BRD-K58808184,0.3549,NA,NA,0.3396,0.3277,-0.5045,0.34073333333333333,2
Vinblastine,0.3549,NA,0.4332,0.4133,0.3616,-0.5516,0.39075,1
Alvimopan (monohydrate),0.3547,0.5206,NA,NA,0.4856,-0.4099,0.45363333333333333,2
CTS-1027,0.3546,0.4234,0.3415,NA,NA,-0.7749,0.3731666666666667,2
SB-431542,0.354,0.5549,0.5607,0.4542,NA,-0.4205,0.48095,1
Cis-2-Methoxycinnamic Acid,0.3538,0.4567,NA,0.3862,NA,-0.6277,0.3989,2
RS-39604,0.3538,0.4848,0.8293,0.3462,0.4161,-0.579,0.48604,0
AC1MFIS3,0.3537,0.3643,0.516,NA,NA,-0.3761,0.41133333333333333,2
Avrainvillamide,0.3536,0.3313,0.4162,0.4768,0.3624,-0.4739,0.38806,0
Aggc,0.3536,0.4246,NA,NA,NA,-0.4789,0.3891,3
SCHEMBL17857056,0.3535,0.5106,0.4649,0.41,0.3922,-0.35,0.42624,0
NINDS_000152,0.3534,0.5808,0.4767,0.3352,NA,-0.41,0.436525,1
KUC111774N,0.3533,0.5895,0.5871,0.4316,0.3596,-0.3332,0.46421999999999997,0
"Apitolisib (gdc-0980, rg7422)",0.3532,0.5952,0.4023,0.4621,0.4454,-0.3565,0.45164,0
CID 75060947,0.3531,0.332,0.3381,NA,NA,-0.3428,0.3410666666666667,2
Amiloride,0.3531,0.4787,NA,0.6205,NA,-0.6259,0.48410000000000003,2
CHEMBL2361748,0.353,0.3846,0.5259,0.434,0.4285,-0.4678,0.4252,0
SPECTRUM_001645,0.3529,0.4951,0.5086,0.361,0.406,-0.3278,0.42472,0
AZD1981,0.3527,0.4546,NA,0.4737,0.3254,-0.5352,0.4016,1
Trimethobenzamide,0.3526,NA,NA,0.5366,NA,-0.5263,0.4446,3
BRD-K90543092-001-01-2,0.3525,0.4139,0.3706,NA,NA,-0.6004,0.379,2
NSC25485,0.3524,0.6256,0.4153,0.43120000000000003,0.3619,-0.4129,0.43728,0
MLS000756415,0.3521,0.3611,NA,NA,NA,-0.5251,0.35660000000000003,3
ABT-751,0.3518,0.3574,0.4086,0.3365,0.3629,-0.4186,0.36344,0
Bevirimat,0.3518,0.394,0.4088,NA,NA,-0.4762,0.3848666666666667,2
MK 886,0.3515,0.3715,0.4244,NA,0.3382,-0.4438,0.3714,1
DMP-543,0.3513,0.4296,0.4064,0.4295,NA,-0.4466,0.4042,1
138402-11-6,0.3513,0.5202,0.5673,0.6285,0.3336,-0.3278,0.48018,0
Phenolphthalein,0.3511,0.5652,NA,NA,0.3447,-0.3454,0.42033333333333334,2
CHEMBL2381524,0.3511,0.4613,NA,0.4163,0.4319,-0.4476,0.41515,1
BML-259,0.3509,0.4735,0.7825,0.4159,NA,-0.3324,0.5057,1
Capsaicin,0.3508,NA,0.5132,0.3597,NA,-0.3301,0.4079,2
REV-5901,0.3502,0.7597,NA,0.3893,0.4299,-0.4117,0.482275,1
IOWH032,0.3501,NA,0.4448,NA,NA,-0.459,0.39744999999999997,3
BRD-K65946722,0.35,0.3502,NA,NA,NA,-0.4411,0.35009999999999997,3
BRD-K47512679,0.35,0.5677,NA,0.3381,NA,-0.4918,0.41859999999999997,2
WZ-3105,0.35,0.6813,0.3524,0.3593,NA,-0.4887,0.43574999999999997,1
HMS3264J07,0.3499,NA,NA,0.3713,NA,-0.4127,0.36060000000000003,3
NCGC00170405-01,0.3498,NA,0.5694,NA,0.3234,-0.409,0.4142,2
Dalcetrapib,0.3497,0.3849,0.3884,NA,NA,-0.4278,0.37433333333333335,2
Aminoglutethimide,0.3497,0.3947,NA,0.3302,NA,-0.4281,0.3582,2
FTI276,0.3497,0.6536,NA,0.4599,0.3812,-0.4355,0.46109999999999995,1
BRD-K97149069,0.3496,0.3472,NA,0.4358,NA,-0.4315,0.37753333333333333,2
T5715534,0.3495,0.3797,NA,NA,NA,-0.4416,0.3646,3
"HDACi1,2+3_mix",0.3495,0.3679,0.4504,0.3796,NA,-0.3265,0.38685,1
Zardaverine,0.3489,0.5397,0.4075,0.3422,0.4695,-0.3299,0.42156,0
SPECTRUM2_000920,0.3488,0.5844,0.4487,0.428,NA,-0.4142,0.452475,1
MLS002699920,0.3487,0.4377,NA,NA,NA,-0.4406,0.3932,3
BRD-K99433267,0.3487,NA,0.3659,NA,0.3287,-0.4146,0.34776666666666667,2
BRD-K38477985,0.3487,0.5328,0.5042,0.6392,0.3639,-0.3428,0.47776,0
BRD-K85174275,0.3487,NA,NA,0.3803,0.5028,-0.4311,0.4106,2
Licochalcone A,0.3487,NA,NA,0.4013,NA,-0.3839,0.375,3
Vidarabine,0.3486,0.4122,0.4828,0.4273,0.329,-0.3693,0.39998,0
FPL-55712,0.3485,NA,0.3754,0.6388,0.4016,-0.5125,0.441075,1
AC1LS3SF,0.3484,0.4342,NA,NA,NA,-0.5027,0.3913,3
BRD-K41429297,0.3484,0.5404,0.4454,NA,NA,-0.455,0.4447333333333333,2
IN1434,0.3484,NA,0.4541,NA,NA,-0.4345,0.40125,3
AC1MEEHF,0.3483,NA,0.4021,NA,NA,-0.3375,0.3752,3
MK-5108,0.3483,NA,0.3257,0.3637,0.4029,-0.4129,0.36014999999999997,1
196868-63-0,0.3482,0.355,0.4041,NA,NA,-0.4222,0.3691,2
Ifosfamide,0.3481,0.5665,0.3678,0.4633,NA,-0.4594,0.436425,1
CHEMBL2143784,0.3479,NA,0.5265,NA,NA,-0.5733,0.4372,3
PF 3845,0.3477,0.4037,NA,0.4039,0.3299,-0.3276,0.3713,1
Chlorpheniramine,0.3477,0.4395,NA,NA,NA,-0.4401,0.3936,3
BRD-K23985857,0.3476,NA,NA,0.3294,NA,-0.5169,0.3385,3
AC1O8PZP,0.3475,NA,NA,0.335,NA,-0.4816,0.34125,3
BRD-K90700939,0.3474,0.505,0.397,NA,0.3796,-0.4275,0.40725,1
MLS000048987,0.3473,0.5369,NA,NA,NA,-0.3324,0.44210000000000005,3
MLS003329219,0.3472,0.5603,0.3318,0.3413,NA,-0.4966,0.39515,1
Roxithromycin,0.3472,0.3813,NA,NA,NA,-0.3426,0.36424999999999996,3
RO10-5824,0.3471,NA,NA,0.4527,NA,-0.4327,0.39990000000000003,3
SMR000178575,0.3469,0.3615,NA,NA,NA,-0.5218,0.35419999999999996,3
Cnqx,0.3468,NA,0.4298,NA,0.3742,-0.5014,0.3836,2
MLS003337116,0.3468,0.5057,NA,NA,0.3905,-0.5418,0.41433333333333333,2
MLS002607805,0.3464,NA,0.5043,NA,0.3415,-0.4344,0.3974,2
Cimaterol,0.3464,NA,0.4839,NA,NA,-0.4434,0.41515,3
Salmeterol,0.3462,0.4958,0.6404,NA,0.3979,-0.4649,0.470075,1
SCHEMBL17497612,0.346,0.3838,NA,0.4969,NA,-0.4124,0.4089,2
SPECTRUM_000011,0.346,0.5583,0.7921,0.4436,NA,-0.3469,0.535,1
BRD-K76418961,0.3458,0.3461,0.4384,0.3818,NA,-0.4402,0.378025,1
Sumatriptan,0.3455,NA,NA,0.3589,0.3572,-0.4019,0.35386666666666666,2
GW-0742,0.3454,NA,0.3692,NA,NA,-0.4896,0.35729999999999995,3
"9-Methyl-5H-6-thia-4,5-diaza-chrysene 6,6-dioxide",0.3454,0.4743,NA,0.3758,0.3503,-0.417,0.38645,1
CHEMBL2359019,0.3451,NA,0.4724,0.4507,NA,-0.367,0.42273333333333335,2
Lersivirine,0.345,NA,NA,NA,0.3407,-0.4139,0.34285,3
Methiazole,0.345,0.4398,NA,0.5173,NA,-0.4143,0.4340333333333333,2
CHEMBL2355346,0.345,0.34,0.4379,NA,NA,-0.3547,0.3743,2
BRD-K23688566,0.345,0.5457,NA,NA,NA,-0.4347,0.44534999999999997,3
Perphenazine,0.3449,0.416,0.7643,NA,NA,-0.321,0.5084,2
Arundine,0.3449,NA,0.4008,0.411,0.3603,-0.4704,0.37925,1
Vitamin P,0.3447,0.4543,NA,0.335,0.5532,-0.4214,0.4218,1
BRD-K31887147,0.3445,0.4214,NA,NA,NA,-0.5267,0.38295,3
CHEMBL552425,0.3445,0.3525,0.3544,0.6153,0.5402,-0.3727,0.44138,0
