compound,azt,los,nib,quine,vir,similarity,meansim,nas
Iopanoic acid,NA,NA,0.4334,0.5072,NA,-0.396,0.4703,3
BRD-K95985487-001-01-3,NA,NA,0.433,0.5235,0.3863,-0.3228,0.4476,2
BRD-K76418961,NA,NA,0.4204,0.3884,NA,-0.4341,0.4044,3
Lasalocid,NA,NA,0.4175,0.3978,0.4622,-0.3609,0.42583333333333334,2
"2-(2,4-Dichlorophenoxy)-n-(4-methyl-2-nitrophenyl)acetamide",NA,NA,0.4175,0.502,NA,-0.339,0.45975,3
NORGESTREL,NA,NA,0.413,0.4239,0.4406,-0.3229,0.42583333333333334,2
CHEMBL2137729,NA,NA,0.4117,0.4414,NA,-0.337,0.42655,3
SCHEMBL12684744,NA,NA,0.4094,0.3297,NA,-0.3254,0.36955,3
Epirizole,NA,NA,0.4069,0.6692,0.4367,-0.3274,0.5042666666666666,2
BRD-K31427141,NA,NA,0.4045,NA,0.3979,-0.3905,0.4012,3
Teriflunomide,NA,NA,0.4045,NA,0.3489,-0.3959,0.37670000000000003,3
"Methyl-6,7-dimethoxy-4-ethyl-beta-carboline-3-carboxylate",NA,NA,0.3941,0.4535,NA,-0.3426,0.4238,3
"L741,626",NA,NA,0.3941,0.4903,NA,-0.3909,0.44220000000000004,3
Pseudopelletierine,NA,NA,0.3925,0.4424,0.412,-0.3233,0.41563333333333335,2
4-(Trans-4-butylcyclohexyl)benzoic acid,NA,NA,0.3921,0.653,0.3503,-0.3225,0.46513333333333334,2
Epirubicin HCl,NA,NA,0.3896,NA,0.4437,-0.3433,0.41664999999999996,3
Broad-Sai-609,NA,NA,0.387,0.6198,0.4155,-0.3731,0.4741,2
CHEMBL1394132,NA,NA,0.365,0.5025,0.3846,-0.3214,0.41736666666666666,2
Ronidazole,NA,NA,0.3602,0.5089,NA,-0.3917,0.43455,3
BRD-K04856990,NA,NA,0.3591,0.454,NA,-0.443,0.40654999999999997,3
RO-154513,NA,NA,0.3546,0.4034,NA,-0.3522,0.379,3
MLS001116134,NA,NA,0.3516,0.4515,NA,-0.3428,0.40155,3
MBX-2982,NA,NA,0.3491,NA,0.327,-0.4211,0.33805,3
Diphenylpyraline,NA,NA,0.3471,0.5851,0.5449,-0.4318,0.4923666666666667,2
GR 113808,NA,NA,0.3306,NA,0.426,-0.3365,0.37829999999999997,3
BRD-K39799535,NA,NA,0.3277,NA,0.3955,-0.3387,0.36160000000000003,3
Sulmazole,NA,NA,0.3261,0.7343,0.5441,-0.3834,0.5348333333333333,2
Procyclidine,NA,NA,0.3255,0.3397,NA,-0.3672,0.3326,3
Pazufloxacin,NA,NA,0.322,0.4035,0.3706,-0.3446,0.3653666666666667,2
Trequinsin,NA,NA,0.5458,0.5963,0.3789,-0.3346,0.507,2
Simvastatin,NA,NA,0.5292,0.5405,NA,-0.3371,0.53485,3
Diflorasone Diacetate,NA,NA,0.4709,0.4956,0.3681,-0.3507,0.44486666666666663,2
Indirubin-3'monoxime,NA,NA,0.4561,0.4733,NA,-0.4029,0.4647,3
BMS-754807,NA,NA,0.4279,0.6202,NA,-0.3343,0.52405,3
89778-26-7,NA,NA,0.4265,0.4209,NA,-0.3744,0.42369999999999997,3
Isoxsuprine,NA,NA,0.399,0.4297,NA,-0.3653,0.41435,3
Phenoxazine,NA,NA,0.3974,0.5537,0.4021,-0.3262,0.45106666666666667,2
Fumonisin-B1,NA,NA,0.3923,0.36870000000000003,0.3804,-0.3276,0.3804666666666667,2
WZ 3146,NA,NA,0.3905,NA,0.3971,-0.3443,0.39380000000000004,3
SPECTRUM_001259,NA,NA,0.39,0.5489,0.404,-0.3278,0.4476333333333334,2
CHEMBL1720543,NA,NA,0.3886,NA,0.3565,-0.3745,0.37255,3
CEP-701,NA,NA,0.3774,0.5913,0.3477,-0.3435,0.4388,2
SPECTRUM3_001992,NA,NA,0.3759,0.5053,NA,-0.3312,0.4406,3
HMS2093P09,NA,NA,0.3749,0.625,NA,-0.3551,0.49995,3
Nafadotride,NA,NA,0.3436,0.4344,NA,-0.3452,0.389,3
Mifepristone,NA,NA,0.3419,0.7031,0.3494,-0.3367,0.4648,2
CHEMBL1705313,NA,NA,0.3409,NA,0.3653,-0.3358,0.35309999999999997,3
BRD-K67766243,NA,NA,0.3249,0.7004,NA,-0.3291,0.51265,3
"Betamethasone 17,21-dipropionate",NA,NA,NA,0.5509,0.3454,-0.3777,0.44814999999999994,3
PRX-08066 Maleic acid,NA,NA,NA,0.495,0.389,-0.3345,0.442,3
Benfluorex,NA,NA,NA,0.4521,0.3915,-0.3838,0.4218,3
Minaprine,NA,NA,NA,0.3808,0.5297,-0.3608,0.45525,3
Amethopterin,NA,NA,NA,0.3757,0.3519,-0.3655,0.3638,3
SPECTRUM_001645,NA,NA,NA,0.3367,0.4039,-0.3619,0.37029999999999996,3
CHEMBL2333343,NA,NA,NA,0.7006,0.3637,-0.3408,0.53215,3
NaCl,NA,NA,NA,0.6812,0.3995,-0.3317,0.54035,3
Dimesna,NA,NA,NA,0.6402,0.3717,-0.3291,0.50595,3
JZL-184,NA,NA,NA,0.6261,0.4689,-0.4086,0.5475,3
BRD-K74318028,NA,NA,NA,0.5566,0.4204,-0.3576,0.4885,3
Somatostatin,NA,NA,NA,0.5151,0.4397,-0.3338,0.4774,3
HE044657,NA,NA,NA,0.509,0.3653,-0.3223,0.43715000000000004,3
Naproxol,NA,NA,NA,0.5006,0.3701,-0.4631,0.43535,3
1-(4-fluorobenzyl)-N-(piperidin-4-yl)-1H-benzo[d]imidazol-2-amine,NA,NA,NA,0.4996,0.4708,-0.4203,0.48519999999999996,3
Genz-644282,NA,NA,NA,0.4329,0.4723,-0.3292,0.4526,3
Gallic acid,NA,NA,NA,0.4071,0.3662,-0.3357,0.38665000000000005,3
(+)-SK&F 10047 hydrochloride,NA,NA,NA,0.4041,0.3682,-0.4106,0.38615,3
