compound,azt,los,nib,quine,vir,similarity,meansim,nas
SCHEMBL1995782,NA,0.4154,NA,0.458,NA,-0.4567,0.4367,3
MLS002264492,NA,0.4153,0.6575,0.7213,0.5033,-0.3464,0.57435,1
Valsartan,NA,0.4153,NA,0.5712,0.6448,-0.4089,0.5437666666666667,2
PIK-75,NA,0.4153,NA,NA,0.3586,-0.4327,0.38695,3
MEGXM0_000032,NA,0.4151,NA,NA,0.3901,-0.4098,0.4026,3
PS-1145,NA,0.4151,0.3388,0.4605,0.5072,-0.3216,0.4304,1
Tremorine,NA,0.4137,NA,0.5558,NA,-0.43120000000000003,0.48475,3
Fast Scarlet,NA,0.4136,NA,0.6646,0.4351,-0.4177,0.5044333333333333,2
BRD-K42624823,NA,0.4132,NA,0.5233,NA,-0.5832,0.46825,3
BRD-K74998149,NA,0.4127,0.3575,NA,0.4229,-0.4348,0.3977,2
Topiramate,NA,0.4124,0.3336,0.5963,0.4054,-0.4142,0.436925,1
SA-103006,NA,0.4121,0.328,0.5336,0.4726,-0.3328,0.436575,1
Cinoxacin,NA,0.4119,0.4319,0.3475,0.4192,-0.4135,0.402625,1
AC1LOPLX,NA,0.4115,NA,0.4572,NA,-0.6631,0.43435,3
MLS-0091943.0001,NA,0.411,0.3688,0.4473,NA,-0.3414,0.4090333333333333,2
BRD-K95090559,NA,0.4109,NA,0.471,NA,-0.5919,0.44094999999999995,3
Erythromycin,NA,0.4108,0.3922,0.3575,0.4007,-0.4364,0.3903,1
Deoxy Cholate,NA,0.4107,0.3911,0.3991,0.5001,-0.4244,0.42525,1
CHEMBL1561166,NA,0.4105,NA,0.4514,0.3709,-0.396,0.4109333333333333,2
XL-147,NA,0.4104,NA,0.523,NA,-0.4464,0.4667,3
SA-1922975,NA,0.4099,NA,0.5061,NA,-0.4204,0.45799999999999996,3
Met-Leu-Phe,NA,0.4098,NA,0.3803,NA,-0.6079,0.39505,3
BRD-K77326001,NA,0.4095,NA,0.3663,NA,-0.4641,0.3879,3
Phenylbutanoic acid,NA,0.4094,NA,0.6544,0.4301,-0.4307,0.49796666666666667,2
SPECTRUM_000897,NA,0.4093,0.4421,0.7811,0.4201,-0.4578,0.51315,1
"Triazine Scaffold, 39",NA,0.4092,0.4133,NA,NA,-0.3708,0.41125,3
STK366994,NA,0.409,NA,0.3464,0.4491,-0.586,0.40149999999999997,2
ALD1-H_001031,NA,0.4087,0.3234,0.5144,0.3493,-0.477,0.39895,1
Febuxostat,NA,0.4085,NA,0.4305,0.3392,-0.5476,0.3927333333333333,2
BRD-K74964997,NA,0.4078,NA,NA,0.4253,-0.4399,0.41655,3
BRD-K55260239,NA,0.4078,NA,0.4432,0.3871,-0.3281,0.4127,2
MLS002276498,NA,0.4075,NA,0.5862,0.3573,-0.7341,0.45033333333333336,2
MLS003672589,NA,0.4075,0.351,0.6847,0.4265,-0.4386,0.467425,1
STK661558,NA,0.4073,0.3501,0.4911,0.4038,-0.4948,0.41307499999999997,1
BM 5,NA,0.4071,NA,0.3388,NA,-0.51,0.37295,3
HY-11007,NA,0.4069,0.338,0.6221,0.4302,-0.3245,0.44930000000000003,1
MLS-0435531.0001,NA,0.4062,NA,0.4765,NA,-0.5038,0.44135,3
Phentolamine,NA,0.4061,0.3597,0.5068,NA,-0.4598,0.4242,2
Buflomedil,NA,0.406,NA,NA,0.4278,-0.505,0.41690000000000005,3
Etazolate,NA,0.4053,NA,0.5968,0.5118,-0.6724,0.5046333333333334,2
CEP-37440,NA,0.4053,NA,0.532,0.3497,-0.3287,0.429,2
SCHEMBL10583556,NA,0.4052,0.3392,0.4923,0.508,-0.4645,0.436175,1
BRD-K18396390,NA,0.4045,NA,0.5251,NA,-0.4651,0.4648,3
BRD-K17530818,NA,0.4042,NA,0.3925,NA,-0.326,0.39835,3
BRD-K08121566,NA,0.4041,NA,NA,0.3588,-0.3681,0.38145,3
Isradipine,NA,0.4039,NA,0.5012,0.4159,-0.4117,0.4403333333333333,2
BML-259,NA,0.4039,NA,0.5316,0.4074,-0.3324,0.4476333333333333,2
Betrixaban,NA,0.4034,NA,0.4497,0.5044,-0.4319,0.45249999999999996,2
AC1OCDAW,NA,0.4033,NA,0.439,0.4423,-0.3533,0.4282,2
CARGLUMIC ACID,NA,0.403,NA,NA,0.4899,-0.3668,0.44645,3
Remacemide,NA,0.403,0.3787,0.5012,0.4721,-0.4272,0.43875,1
CHEMBL2132570,NA,0.4026,0.3296,NA,0.3567,-0.4909,0.36296666666666666,2
BIO2_000413,NA,0.4025,NA,0.493,0.3735,-0.513,0.423,2
Doxepin,NA,0.4023,NA,0.4916,NA,-0.4664,0.44694999999999996,3
SPECTRUM_000090,NA,0.4023,0.3354,0.5334,NA,-0.4147,0.42369999999999997,2
MLS003129380,NA,0.4021,NA,0.5727,NA,-0.4776,0.4874,3
LGX818,NA,0.4021,0.4129,0.5754,NA,-0.3219,0.4634666666666667,2
CHEMBL2180814,NA,0.4017,NA,0.4452,NA,-0.4699,0.42345,3
MLS002391491,NA,0.4007,0.3722,NA,NA,-0.4191,0.38644999999999996,3
Mbcq,NA,0.4006,0.4833,0.4686,NA,-0.4209,0.45083333333333336,2
Diphenyleneiodonium,NA,0.4006,0.4414,0.3641,0.3681,-0.3703,0.39355,1
STK249718,NA,0.4003,0.5022,0.3936,0.5611,-0.3553,0.4643,1
CHEMBL2356537,NA,0.4002,0.3538,0.4333,0.3539,-0.397,0.3853,1
"L-161,982",NA,0.3997,NA,0.6343,0.3848,-0.4321,0.4729333333333333,2
Icariin,NA,0.3996,NA,0.5145,0.3778,-0.5749,0.4306333333333333,2
BRD-K40225343,NA,0.3994,NA,0.512,NA,-0.4388,0.4557,3
BRD-K47512679,NA,0.3994,0.6879,0.3282,NA,-0.4918,0.4718333333333333,2
Verapamil,NA,0.3993,0.3606,0.5389,0.3982,-0.4163,0.42425,1
SCHEMBL13991002,NA,0.3991,NA,0.5559,0.4931,-0.4195,0.48269999999999996,2
REV-5901,NA,0.3991,0.3952,0.6862,0.4202,-0.4117,0.475175,1
3-[(3-Hydroxy-2-phenylpropanoyl)oxy]-8-methyl-8-(propan-2-yl)-8-azoniabicyclo[3.2.1]octane,NA,0.3989,NA,0.5068,NA,-0.4239,0.45285,3
HSCI1_000314,NA,0.3987,NA,0.4688,0.367,-0.3267,0.4115,2
SMR000173514,NA,0.3987,NA,0.4106,0.4082,-0.3529,0.4058333333333333,2
Tryptoline,NA,0.3984,NA,0.4231,NA,-0.41,0.41074999999999995,3
CHEMBL277800,NA,0.3984,0.6052,0.4567,0.3938,-0.3458,0.46352499999999996,1
TAK-875,NA,0.3982,0.423,0.4705,NA,-0.4979,0.43056666666666665,2
Minoxidil,NA,0.3982,0.4199,0.5976,0.4762,-0.5403,0.47297500000000003,1
Mafenide,NA,0.398,NA,0.43,0.4573,-0.5313,0.42843333333333333,2
fluocinolone-acetonide,NA,0.3979,NA,0.4493,0.5897,-0.421,0.47896666666666665,2
MLS003221407,NA,0.3974,0.3463,0.6454,NA,-0.4302,0.4630333333333333,2
Axitinib,NA,0.3974,0.3864,NA,NA,-0.413,0.3919,3
BRD-K98437249,NA,0.3973,0.3257,NA,NA,-0.5042,0.3615,3
BRD-K21913257,NA,0.3969,NA,0.5076,NA,-0.439,0.45225000000000004,3
Letrozole,NA,0.3968,NA,0.5564,0.4393,-0.4675,0.46416666666666667,2
MLS003329219,NA,0.3967,NA,NA,0.4216,-0.4966,0.40915,3
BRD-K28431278,NA,0.3965,NA,0.4408,NA,-0.3215,0.41865,3
MLS002222336,NA,0.3961,NA,0.6847,0.4494,-0.3654,0.5100666666666667,2
4-Ethoxy-n-[3-(phenylamino)quinoxalin-2-yl]benzenesulfonamide,NA,0.3957,NA,0.4118,0.3562,-0.4529,0.3879,2
SCHEMBL17378613,NA,0.3957,0.4241,0.7682,0.3837,-0.3945,0.492925,1
SCHEMBL17497408,NA,0.3948,NA,0.6448,0.4074,-0.43120000000000003,0.48233333333333334,2
4-Fluoro-n-(pyridin-3-yl)benzamide,NA,0.3939,NA,0.775,0.4653,-0.4471,0.5447333333333333,2
Cimetidine,NA,0.3936,NA,0.6651,0.3741,-0.3363,0.4776,2
Broad-Sai-595,NA,0.3934,0.3499,0.524,0.4159,-0.4383,0.4208,1
AB01274770-01,NA,0.3932,NA,NA,0.3608,-0.4153,0.377,3
BRD-A31180007,NA,0.3932,0.4526,NA,0.5274,-0.4972,0.4577333333333333,2
Lisinopril,NA,0.3931,NA,0.6281,0.3718,-0.4287,0.4643333333333333,2
ABT-333,NA,0.3931,0.4531,0.4759,0.584,-0.5702,0.476525,1
Ganciclovir,NA,0.3928,0.465,0.5832,0.452,-0.5038,0.47325,1
Macitentan,NA,0.3923,NA,0.633,0.5173,-0.4099,0.5142,2
Cnqx,NA,0.3918,NA,0.5598,0.428,-0.5014,0.45986666666666665,2
"7-Bromo-1,2,3,9-tetrahydropyrrolo[2,1-b]quinazoline",NA,0.3913,NA,0.5275,NA,-0.3398,0.4594,3
Cetirizine,NA,0.3911,NA,0.4802,NA,-0.4533,0.43565,3
CHEMBL436817,NA,0.3911,0.4795,0.7299,0.3974,-0.4267,0.499475,1
SCHEMBL17857056,NA,0.3907,0.3227,NA,0.368,-0.35,0.36046666666666666,2
Lorazepam,NA,0.3904,NA,NA,0.6997,-0.6026,0.54505,3
LY2801653,NA,0.3902,0.5173,0.7118,0.5089,-0.3352,0.53205,1
XMD15-27,NA,0.3901,0.3368,0.7262,NA,-0.4105,0.48436666666666667,2
Gliquidone,NA,0.3899,0.3386,0.5376,0.5024,-0.5377,0.442125,1
Amonafide,NA,0.3898,0.4054,0.4189,NA,-0.3339,0.4047,2
MLS001007458,NA,0.3897,NA,NA,0.4062,-0.4502,0.39795,3
PK04_098276,NA,0.3897,0.4576,0.3936,NA,-0.3638,0.41363333333333335,2
LEVOSIMENDAN,NA,0.3891,NA,NA,0.5042,-0.4426,0.44665,3
PF 543,NA,0.3888,NA,0.5571,NA,-0.7162,0.47295,3
MAYBRIDGE4_002231,NA,0.3882,0.4118,0.5537,NA,-0.3526,0.4512333333333333,2
K784-3187,NA,0.3879,0.4076,0.6343,NA,-0.6414,0.4766,2
BRD-K89097220,NA,0.3877,NA,0.6962,NA,-0.3882,0.54195,3
H 8,NA,0.3875,NA,0.5674,0.3812,-0.3578,0.4453666666666667,2
BRD-A82197375,NA,0.3872,NA,0.5465,0.6673,-0.375,0.5336666666666666,2
Blebbistatin,NA,0.3869,0.49,0.4929,NA,-0.4393,0.4566,2
SMR000178575,NA,0.3867,NA,0.4984,0.4024,-0.5218,0.42916666666666664,2
Racecadotril,NA,0.3866,NA,0.5815,NA,-0.4753,0.48405,3
Sasapyrine,NA,0.3864,NA,0.5031,0.3842,-0.673,0.42456666666666665,2
GW9508,NA,0.3864,NA,0.4562,NA,-0.428,0.4213,3
Chloroquine,NA,0.3861,0.3733,0.5978,0.4796,-0.4133,0.4592,1
BRD-K41429297,NA,0.3857,0.3431,NA,NA,-0.455,0.3644,3
Ticlopidine,NA,0.3857,NA,0.4928,0.4288,-0.3487,0.4357666666666667,2
penicillin,NA,0.3857,NA,NA,0.42,-0.4253,0.40285,3
Apigenin Triacetate,NA,0.3852,NA,0.4801,NA,-0.445,0.43265,3
Balicatib,NA,0.3848,0.3767,0.6463,0.3579,-0.4209,0.44142499999999996,1
BRD-K30459086,NA,0.3847,0.3317,NA,0.4101,-0.4736,0.3755,2
Linagliptin,NA,0.3846,0.3668,0.7674,NA,-0.4258,0.5062666666666666,2
BRD-K65148580,NA,0.3843,0.3513,0.4944,NA,-0.5185,0.41,2
BRD-K10916986-001-01-6,NA,0.3843,NA,0.5635,0.535,-0.3253,0.4942666666666667,2
BRD-K00486725,NA,0.3842,NA,0.5648,0.34,-0.3356,0.42966666666666664,2
Cytarabine,NA,0.3841,0.379,0.3556,0.519,-0.4513,0.40942500000000004,1
Quinelorane,NA,0.3841,NA,0.6662,0.3473,-0.4587,0.46586666666666665,2
KUC104227,NA,0.3838,NA,NA,0.4205,-0.3294,0.40215,3
AMG 232,NA,0.3837,0.3873,NA,NA,-0.4364,0.38549999999999995,3
AC1LPE6W,NA,0.3836,0.4285,NA,NA,-0.4034,0.40605,3
Tetramisole,NA,0.3835,NA,0.4514,NA,-0.4567,0.41745,3
Tolnaftate,NA,0.3834,NA,0.452,0.5744,-0.8361,0.46993333333333337,2
Bufalin,NA,0.3833,0.5906,NA,0.5161,-0.4457,0.49666666666666665,2
BRD-K23488072,NA,0.3825,NA,0.4757,0.4556,-0.5085,0.43793333333333334,2
Dioxybenzone,NA,0.3823,0.3669,0.4551,0.472,-0.5374,0.419075,1
BRD-K42091312,NA,0.3819,NA,0.4327,0.4133,-0.5189,0.4093,2
PP 2,NA,0.3804,0.5242,0.3424,0.3634,-0.3247,0.4026,1
Proscillaridin A,NA,0.3802,0.6424,0.3519,0.4627,-0.4167,0.4593,1
ST012525,NA,0.3802,0.3624,0.4193,NA,-0.4319,0.3873,2
Cefozopran (hydrochloride),NA,0.3799,NA,0.5133,0.366,-0.4576,0.41973333333333335,2
Ambrisentan,NA,0.3798,0.3516,0.5737,0.4646,-0.4467,0.442425,1
ALD1-H_001128,NA,0.3795,NA,NA,0.3979,-0.4274,0.3887,3
AK-968/41923934,NA,0.3789,NA,0.3767,NA,-0.4502,0.3778,3
Tiaprofenic acid,NA,0.3788,NA,NA,0.4981,-0.415,0.43845,3
Glyburide,NA,0.3788,0.3254,0.5145,0.5685,-0.4,0.4468,1
BRD-K77750380,NA,0.3787,NA,NA,0.3472,-0.4166,0.36295,3
PRESTWICK3_000652,NA,0.3782,NA,0.5368,0.4581,-0.4588,0.4577,2
BRD-K92923799-001-01-0,NA,0.3778,0.4699,NA,0.3559,-0.4275,0.4012,2
SKF-83959,NA,0.3777,NA,0.6576,NA,-0.7335,0.5176499999999999,3
GDC-0980 (RG7422),NA,0.3775,0.5279,0.5684,0.4931,-0.3411,0.491725,1
Papaverine,NA,0.3774,NA,0.5668,NA,-0.4094,0.47209999999999996,3
Nicotine,NA,0.377,NA,0.5414,0.5382,-0.4204,0.4855333333333333,2
Olopatadine,NA,0.3769,NA,0.4304,NA,-0.8402,0.40365,3
nimodipine,NA,0.3769,NA,0.4221,0.5895,-0.4127,0.4628333333333333,2
Pirarubicin,NA,0.3767,NA,0.3994,0.3878,-0.4423,0.3879666666666666,2
NCGC00025312-01,NA,0.3765,0.3774,0.4389,0.5132,-0.4721,0.4265,1
GNF-PF-2272,NA,0.3763,0.3736,NA,0.5057,-0.4828,0.41853333333333337,2
Epirubicin,NA,0.3757,NA,NA,0.4303,-0.3234,0.403,3
Tigecycline,NA,0.3754,0.3998,0.3625,0.4157,-0.3507,0.38835,1
MFCD00671792,NA,0.3748,NA,0.3274,NA,-0.3818,0.3511,3
BRD-K07642375,NA,0.3747,0.5163,NA,NA,-0.4559,0.4455,3
MLS004683634,NA,0.3745,NA,0.5814,NA,-0.4486,0.47795,3
Staurosporine,NA,0.3742,NA,0.433,0.4299,-0.3345,0.41236666666666666,2
Betulinic acid,NA,0.3742,NA,0.5227,0.4525,-0.4687,0.44980000000000003,2
CHEMBL3188244,NA,0.3741,0.3256,0.4829,0.368,-0.3319,0.38765,1
AC1MCK5A,NA,0.374,0.4257,0.5321,0.4617,-0.4837,0.448375,1
BRD-K99902401,NA,0.374,NA,0.4825,NA,-0.4332,0.42825,3
Pasireotide (ditrifluoroacetate),NA,0.374,0.3386,0.5428,0.4365,-0.4345,0.422975,1
Enzalutamide,NA,0.3739,0.3823,0.4834,0.4056,-0.4132,0.4113,1
Artesunate,NA,0.3737,NA,0.418,0.3672,-0.3623,0.3863,2
BAS 09531330,NA,0.3736,NA,0.4501,NA,-0.4857,0.41185,3
Fluticasone,NA,0.3734,NA,0.4489,0.355,-0.4615,0.39243333333333336,2
4-Methoxy-2-(4-propoxyphenyl)quinazoline,NA,0.3732,0.4648,0.518,0.4132,-0.5424,0.4423,1
SPECTRUM_000886,NA,0.3732,0.4294,0.5794,0.5543,-0.3453,0.48407500000000003,1
LY 278584,NA,0.3727,NA,0.3214,0.3968,-0.5394,0.3636333333333333,2
MLS002703112,NA,0.3725,0.4153,NA,NA,-0.3652,0.39390000000000003,3
Aclidinium Bromide,NA,0.3725,0.6163,0.4889,NA,-0.4381,0.49256666666666665,2
VX-661,NA,0.3724,NA,NA,0.4397,-0.4216,0.40605,3
Ellagic acid,NA,0.3722,NA,0.5477,0.4367,-0.3308,0.4522,2
CHEMBL1887751,NA,0.372,NA,0.3572,NA,-0.4274,0.36460000000000004,3
17-DMAG (Alvespimycin) HCl,NA,0.372,0.4758,0.4094,0.3724,-0.3263,0.4074,1
MLS000703473,NA,0.3718,0.5021,NA,NA,-0.5319,0.43695,3
BRD-K03050720,NA,0.3714,NA,NA,0.3911,-0.4704,0.38125,3
Avrainvillamide-analog-6,NA,0.3714,0.3385,0.4713,0.4001,-0.3409,0.39532500000000004,1
Allopurinol,NA,0.371,0.4102,NA,0.3973,-0.3297,0.3928333333333333,2
ZD-7288,NA,0.3705,0.3312,0.4319,NA,-0.3334,0.3778666666666667,2
12K-612S,NA,0.3704,NA,0.5095,NA,-0.4591,0.43994999999999995,3
Prostoglandin B2,NA,0.3702,NA,0.4826,NA,-0.4664,0.4264,3
N-Desmethylclozapine,NA,0.3701,NA,0.4352,NA,-0.4935,0.40264999999999995,3
SA-424763,NA,0.3698,NA,0.35,NA,-0.5434,0.3599,3
BRD-K95033227,NA,0.3698,NA,NA,0.4982,-0.4654,0.434,3
Alpelisib,NA,0.3696,0.4714,0.7486,0.3729,-0.3319,0.490625,1
NXY 059,NA,0.3695,0.3577,0.4662,0.4737,-0.4887,0.416775,1
Anandamide,NA,0.3695,NA,0.5432,0.4271,-0.5074,0.4466,2
LY456236,NA,0.3694,NA,0.5035,0.4878,-0.4456,0.4535666666666667,2
Relcovaptan,NA,0.3693,NA,0.4799,0.4468,-0.4065,0.432,2
CHEMBL1900088,NA,0.3692,0.4245,NA,NA,-0.3261,0.39685,3
BRD-K77987635,NA,0.3691,0.3378,0.4128,0.3958,-0.3435,0.37887499999999996,1
BRD-K57732441,NA,0.3688,NA,0.4527,NA,-0.5396,0.41075,3
Desoxymetasone,NA,0.3686,0.5565,0.5838,0.4175,-0.3652,0.4816,1
CHEMBL2001494,NA,0.3685,NA,0.4892,NA,-0.492,0.42885,3
Betamethasone,NA,0.3684,NA,NA,0.3501,-0.4229,0.35925,3
TL Aurora 09,NA,0.3676,NA,0.4302,0.3581,-0.4547,0.3853,2
GSK J4,NA,0.3672,0.3549,0.5959,0.4621,-0.3363,0.445025,1
Phloretin,NA,0.3672,NA,0.5135,NA,-0.3248,0.44035,3
Ibutamoren (Mesylate),NA,0.3672,NA,0.4296,NA,-0.4364,0.3984,3
AZD1208,NA,0.3671,0.4348,0.7687,0.3213,-0.4648,0.47297500000000003,1
4LY1,NA,0.3667,0.3213,NA,0.4276,-0.3671,0.3718666666666667,2
UNC 669,NA,0.3666,0.3234,0.4949,0.4733,-0.4152,0.41455,1
AC1N1YO4,NA,0.3665,NA,NA,0.3986,-0.4794,0.38255,3
BRD-K47303556,NA,0.3665,NA,0.4023,NA,-0.4329,0.38439999999999996,3
CHEMBL2141722,NA,0.3663,0.5405,NA,0.4607,-0.3581,0.4558333333333333,2
BRD-K88278225,NA,0.3663,NA,NA,0.4063,-0.5612,0.3863,3
GGTI-2133,NA,0.3654,NA,0.4728,NA,-0.5092,0.41910000000000003,3
Epitiostanol,NA,0.3651,0.3392,0.3429,0.5724,-0.4057,0.4049,1
CHEMBL2360495,NA,0.3649,0.5941,0.4733,0.3694,-0.4336,0.45042499999999996,1
Pilaralisib,NA,0.3644,0.3693,0.4949,0.4455,-0.3546,0.41852500000000004,1
BRD-K75035820,NA,0.3644,NA,NA,0.4297,-0.438,0.39705,3
KUC104223,NA,0.3642,NA,0.393,0.3895,-0.5609,0.38223333333333337,2
BRD-K85694079,NA,0.364,NA,0.4852,NA,-0.4927,0.4246,3
VX-702,NA,0.3637,0.3716,0.6166,0.3627,-0.4602,0.42865000000000003,1
C29H35NO2,NA,0.3636,NA,0.4643,NA,-0.4332,0.41395,3
3-Deazaadenosine,NA,0.3635,NA,NA,0.4293,-0.4099,0.3964,3
SMR000200744,NA,0.3635,NA,0.5412,NA,-0.4211,0.45235000000000003,3
MLS002264443,NA,0.3633,NA,0.5871,NA,-0.4354,0.47519999999999996,3
BRD-K53327986,NA,0.362,NA,0.4101,NA,-0.4681,0.38605,3
Diclofensine (hydrochloride),NA,0.3619,NA,0.5369,NA,-0.3674,0.4494,3
RUTIN,NA,0.3618,NA,0.4911,0.4242,-0.438,0.4257,2
Acyclovir,NA,0.3608,0.3354,NA,0.4247,-0.4127,0.3736333333333333,2
BRD-A80960055-001-01-7,NA,0.3604,NA,0.4074,0.382,-0.3495,0.38326666666666664,2
Desacetoxymatricarin,NA,0.3603,NA,0.6466,0.3974,-0.4658,0.46809999999999996,2
PSI-6130,NA,0.3603,NA,0.4718,0.4051,-0.4137,0.4124,2
ST50411348,NA,0.3601,0.4067,0.5271,0.4642,-0.4738,0.439525,1
GW-0742,NA,0.3599,0.362,NA,NA,-0.4896,0.36095,3
Tetrahydropalmatine,NA,0.3595,NA,NA,0.3235,-0.3427,0.3415,3
Apoptosis Activator II,NA,0.3594,0.4117,0.5364,0.4349,-0.5453,0.4356,1
Penciclovir,NA,0.3592,0.4774,NA,0.5319,-0.4204,0.45616666666666666,2
Vinpocetine,NA,0.359,0.4634,0.6085,0.3628,-0.3454,0.448425,1
TCMDC-125843,NA,0.359,NA,0.3757,0.3523,-0.4538,0.36233333333333334,2
BRD-K48598367,NA,0.3585,NA,0.4375,NA,-0.6426,0.398,3
CHEMBL3185054,NA,0.3584,NA,0.4024,NA,-0.3455,0.38039999999999996,3
AC1NSZSY,NA,0.3582,0.477,0.4612,0.4266,-0.377,0.43074999999999997,1
BRD-K69500068,NA,0.3582,NA,0.4145,NA,-0.3378,0.38634999999999997,3
CPI-613,NA,0.3581,0.5284,NA,0.4445,-0.4115,0.44366666666666665,2
CHEMBL2360586,NA,0.3573,NA,0.4046,0.4134,-0.3576,0.39176666666666665,2
Teicoplanin,NA,0.3572,NA,0.4377,NA,-0.4669,0.39744999999999997,3
ML228,NA,0.3569,0.5778,NA,0.4634,-0.3271,0.4660333333333333,2
NCGC00170421-01,NA,0.3569,0.393,0.4085,NA,-0.3695,0.38613333333333333,2
4-(4-Octadecylphenyl)-4-oxobut-2-enoic acid,NA,0.3567,0.3263,0.5366,0.4465,-0.4785,0.416525,1
ZINC04384996,NA,0.3566,NA,NA,0.4243,-0.42,0.39044999999999996,3
Clenbuterol,NA,0.3561,0.417,0.6504,NA,-0.4768,0.4745,2
BRD-8899,NA,0.3553,NA,0.4056,NA,-0.4835,0.38045,3
Lenvatinib (E7080),NA,0.3552,0.3346,0.6087,NA,-0.4251,0.43283333333333335,2
CHEMBL3186197,NA,0.3552,NA,0.5601,NA,-0.4349,0.45765,3
BG-51,NA,0.3552,0.4077,0.4431,0.4607,-0.3399,0.416675,1
Tenofovir,NA,0.3549,0.3672,NA,0.497,-0.4263,0.40636666666666665,2
SCHEMBL17497838,NA,0.3548,NA,0.4295,NA,-0.4714,0.39215,3
BRD-K40461288,NA,0.3542,NA,NA,0.3938,-0.4756,0.374,3
SPOX1_000651,NA,0.3541,0.504,0.592,NA,-0.3219,0.48336666666666667,2
BRD-K63874400,NA,0.354,0.3794,0.479,NA,-0.4329,0.40413333333333334,2
BX-795,NA,0.3539,0.5833,0.5665,0.4094,-0.3375,0.478275,1
Mizolastine,NA,0.3536,NA,0.3247,0.4023,-0.4246,0.3602,2
BRD-K24133356,NA,0.3535,0.5463,NA,0.3734,-0.5045,0.4244,2
Primidone,NA,0.3533,0.4163,NA,0.4436,-0.3263,0.4044,2
BRD-K60636255,NA,0.3533,NA,0.4848,NA,-0.5133,0.41905000000000003,3
Thapsigargin,NA,0.353,0.3385,0.3345,NA,-0.341,0.342,2
Megestrol,NA,0.353,0.4365,NA,NA,-0.4228,0.39475,3
Nimesulide,NA,0.3529,0.3519,0.5031,0.4928,-0.4477,0.42517499999999997,1
"1-[1-(3-Chloro-4-fluorophenyl)-2,5-dioxopyrrolidin-3-yl]piperidine-4-carboxamide",NA,0.3527,NA,0.4346,NA,-0.5433,0.39365,3
Sunitinib,NA,0.3526,0.456,0.5649,0.4217,-0.3336,0.4488,1
CHEMBL3189080,NA,0.3525,NA,NA,0.3929,-0.3412,0.37270000000000003,3
844499-71-4,NA,0.3523,0.357,0.6705,0.3988,-0.3495,0.44465,1
BRD-K57064803,NA,0.3521,0.3511,0.5304,NA,-0.7546,0.4112,2
Ulipristal,NA,0.352,0.3781,0.4229,0.3939,-0.5307,0.386725,1
Mesalamine,NA,0.3516,0.3404,NA,0.4393,-0.4228,0.3771,2
Flavoxate,NA,0.3512,NA,0.4096,0.4026,-0.5809,0.38780000000000003,2
CHEMBL3187421,NA,0.351,NA,0.5153,NA,-0.4903,0.43315,3
"Mapp, D-Erythro",NA,0.351,NA,0.6155,0.4574,-0.5215,0.47463333333333335,2
138402-11-6,NA,0.351,0.4543,0.4555,0.3749,-0.3278,0.408925,1
Bepotastine Besilate,NA,0.3508,NA,0.4271,0.3588,-0.4416,0.3789,2
Taselisib,NA,0.3507,0.3295,NA,0.4657,-0.4273,0.3819666666666667,2
JTE 013,NA,0.3501,0.3651,NA,NA,-0.5148,0.35760000000000003,3
HMS2093J15,NA,0.35,NA,0.3424,NA,-0.3339,0.34619999999999995,3
ST51005413,NA,0.3498,0.3226,0.572,0.3549,-0.4377,0.399825,1
AC1MLYN7,NA,0.3498,NA,NA,0.4093,-0.4437,0.37955,3
BRD-K34160774,NA,0.3494,NA,0.4783,0.3735,-0.4281,0.4004,2
Phenyl Biguanide,NA,0.3492,NA,0.7557,0.3746,-0.4094,0.4931666666666667,2
Pargyline,NA,0.3489,NA,0.4535,NA,-0.5247,0.4012,3
Hypericin,NA,0.3488,NA,0.5891,NA,-0.425,0.46895,3
Hesperidin,NA,0.3488,0.3399,0.5827,0.4906,-0.6192,0.4405,1
MDL-28170,NA,0.3484,NA,0.4773,NA,-0.3371,0.41285,3
Ticagrelor,NA,0.3481,0.4657,0.4184,0.5237,-0.4257,0.438975,1
HG6-64-1,NA,0.348,0.4605,0.4194,0.3923,-0.3405,0.40505,1
Oxotremorine,NA,0.3478,NA,0.6558,NA,-0.3335,0.5018,3
Oxfendazole,NA,0.3474,0.3642,0.5811,0.4904,-0.5237,0.445775,1
GSK2636771,NA,0.3473,0.3603,0.3489,NA,-0.4735,0.3521666666666667,2
BRD-K28451547,NA,0.3471,NA,NA,0.4477,-0.4565,0.3974,3
BRD-K22052171,NA,0.347,NA,0.4054,0.4281,-0.3656,0.39349999999999996,2
CHEMBL34095,NA,0.3469,NA,0.4677,0.4072,-0.6158,0.40726666666666667,2
Tonabersat,NA,0.3469,0.3236,0.5211,0.5564,-0.4633,0.437,1
pancuronium,NA,0.3469,NA,0.5486,0.4168,-0.5634,0.43743333333333334,2
STK179629,NA,0.3469,NA,0.3351,NA,-0.4569,0.34099999999999997,3
Lidocaine,NA,0.3468,NA,0.5544,NA,-0.4871,0.4506,3
Y-26763,NA,0.3467,NA,NA,0.388,-0.4299,0.36735,3
MLS003329222,NA,0.3467,NA,NA,0.617,-0.461,0.48185,3
"PI 3-K/mTOR Inhibitor III, PKI-179",NA,0.3464,NA,0.6862,NA,-0.3405,0.5163,3
AC1MTJVV,NA,0.3463,NA,NA,0.3887,-0.4531,0.3675,3
MLS002276524,NA,0.3456,NA,0.459,NA,-0.5569,0.4023,3
