compound,azt,los,nib,quine,vir,similarity,meansim,nas
Cytochalasin B,NA,0.4804,0.43,0.3338,0.6462,-0.3385,0.4726,1
BRD-K60391168,NA,0.4778,NA,0.4346,0.5046,-0.3369,0.4723333333333333,2
Meclofenamic acid,NA,0.4763,0.3557,0.4423,0.8073,-0.3402,0.5204,1
Mosapride,NA,0.4741,NA,0.4059,0.5246,-0.3511,0.4682,2
Cnqx,NA,0.4737,NA,NA,0.8084,-0.3304,0.64105,3
Deforolimus,NA,0.4708,NA,NA,0.8181,-0.3503,0.64445,3
17-DMAG (Alvespimycin) HCl,NA,0.4696,0.3238,0.4542,0.6064,-0.3388,0.4635,1
SCHEMBL10061624,NA,0.4686,NA,0.4738,0.7484,-0.3452,0.5636,2
CHEMBL2057941,NA,0.4686,0.3308,0.4054,0.6712,-0.3379,0.469,1
BRD-K53638321,NA,0.4609,0.4711,0.5176,0.67490000000000006,-0.3786,0.531125,1
CHEMBL472694,NA,0.4575,0.4064,0.3221,0.5172,-0.3522,0.4258,1
PK04_096316,NA,0.45,NA,NA,0.6102,-0.3816,0.5301,3
BRD-K28610502-001-01-0,NA,0.4473,0.4114,0.4756,0.7642,-0.3557,0.524625,1
Tremulacin,NA,0.4442,0.4897,NA,NA,-0.3581,0.46695,3
Mizolastine,NA,0.4426,0.4741,NA,0.5868,-0.41,0.5011666666666666,2
MW-STK33-100,NA,0.4416,NA,0.4984,0.5843,-0.3252,0.5081,2
BRD-K21387011,NA,0.4368,NA,0.339,NA,-0.3348,0.3879,3
Indole-3-carbinol,NA,0.4303,NA,0.3351,0.7551,-0.3382,0.5068333333333334,2
Hycanthone,NA,0.4235,NA,0.3369,0.3805,-0.4451,0.38029999999999997,2
CID 75037095,NA,0.4228,0.4814,0.3329,NA,-0.344,0.41236666666666666,2
BRD-K76418961,NA,0.4194,0.3223,0.463,0.5139,-0.4341,0.42965,1
NSC25485,NA,0.4114,NA,0.4747,0.6171,-0.3464,0.5010666666666667,2
Deoxycholic acid,NA,0.4056,NA,0.53,0.6435,-0.3378,0.5263666666666666,2
Remoxipride,NA,0.405,NA,NA,0.6483,-0.4434,0.5266500000000001,3
Emodic acid,NA,0.4017,0.3599,0.3414,0.7131,-0.3661,0.454025,1
CHEMBL493153,NA,0.4003,0.4795,NA,0.5542,-0.3939,0.478,2
89778-26-7,NA,0.3916,NA,0.4417,0.7155,-0.3744,0.5162666666666667,2
Galeterone,NA,0.3908,0.3251,NA,0.6384,-0.3315,0.4514333333333333,2
PI828,NA,0.3809,NA,0.6579,0.7398,-0.3426,0.5928666666666667,2
Axitinib,NA,0.3786,NA,0.3386,0.6797,-0.3408,0.46563333333333334,2
MLS002607797,NA,0.3767,0.4662,0.5591,0.4324,-0.3226,0.4586,1
BRD-K31427141,NA,0.371,NA,0.3692,NA,-0.3905,0.3701,3
MDL 29951,NA,0.3699,0.4905,NA,0.4984,-0.3943,0.45293333333333335,2
Isomammeisin,NA,0.3694,0.342,NA,0.6042,-0.3841,0.43853333333333333,2
VX-11E,NA,0.3694,0.3291,NA,0.7445,-0.3277,0.48100000000000004,2
BRD-K55827386,NA,0.3678,0.5642,0.4604,0.4952,-0.3219,0.4719,1
Hemado,NA,0.3678,NA,0.3798,NA,-0.3833,0.3738,3
Bufalin,NA,0.3664,NA,0.3464,0.5458,-0.3237,0.4195333333333333,2
Naproxol,NA,0.3653,0.349,0.6002,0.6116,-0.4631,0.481525,1
CHEMBL2136858,NA,0.3639,0.6175,0.4564,NA,-0.4135,0.4792666666666667,2
Buflomedil,NA,0.3588,0.4105,NA,0.535,-0.4673,0.4347666666666667,2
Amethopterin,NA,0.3507,0.3529,NA,0.6293,-0.3655,0.4443,2
Sulmazole,NA,0.3488,0.4935,NA,0.7742,-0.3834,0.5388333333333333,2
Sufentanil,NA,0.3469,0.394,NA,0.7122,-0.3257,0.48436666666666667,2
CHEMBL1887751,NA,0.346,0.3647,0.3918,0.4117,-0.4187,0.37855,1
Isocycloheximide,NA,0.3459,0.3292,0.3515,0.5627,-0.3482,0.397325,1
SMER28,NA,0.3443,0.4337,NA,0.584,-0.3327,0.45399999999999996,2
Bongkrekic acid,NA,0.3436,NA,0.3424,0.642,-0.4073,0.44266666666666665,2
Amylocaine,NA,0.342,0.3675,0.4442,0.6145,-0.3361,0.44205,1
GR-79236,NA,0.336,NA,0.465,NA,-0.3348,0.4005,3
GR 113808,NA,0.3326,NA,NA,0.5486,-0.3365,0.4406,3
BRD-K74318028,NA,0.3295,NA,NA,0.3766,-0.3576,0.35305,3
Triacsin C,NA,0.6622,0.393,NA,0.5937,-0.339,0.5496333333333333,2
CHEMBL2143628,NA,0.6102,0.3511,0.3444,0.7837,-0.3711,0.52235,1
Androstenedone,NA,0.5757,NA,NA,0.5617,-0.3673,0.5687,3
SUDAHWBOROXANE-UHFFFAOYSA-N,NA,0.5464,NA,0.3302,0.5582,-0.3247,0.4782666666666667,2
Memantine,NA,0.5382,0.3244,0.4776,0.6114,-0.3283,0.4879,1
Luteolin,NA,0.5366,0.4803,0.4951,0.6315,-0.3439,0.535875,1
CHEMBL1705313,NA,0.532,0.4045,0.3546,0.4259,-0.3358,0.42925,1
Danazol,NA,0.5315,NA,0.3439,0.508,-0.3491,0.46113333333333334,2
ST51005413,NA,0.5292,0.3776,0.396,0.7054,-0.3403,0.50205,1
JZL-184,NA,0.5283,0.4241,0.4186,0.7214,-0.4086,0.5231,1
MDM2 Inhibitor,NA,0.5205,NA,0.3856,0.5026,-0.399,0.4695666666666667,2
BRD-K90543092-001-01-2,NA,0.5123,NA,0.3994,0.5167,-0.3444,0.47613333333333335,2
Colforsin,NA,0.509,0.3734,0.3947,0.6077,-0.3805,0.4712,1
CGP13501,NA,0.4978,0.3825,0.4173,NA,-0.426,0.4325333333333333,2
"Forskolin, NKH477",NA,0.4904,NA,NA,0.506,-0.3932,0.4982,3
MLS002477155,NA,0.475,NA,NA,0.4024,-0.3312,0.4387,3
7Beta-forskolin,NA,0.4693,NA,NA,0.6292,-0.3879,0.54925,3
Mestanolone,NA,0.4669,NA,NA,0.3527,-0.3648,0.4098,3
2-Aminopurine,NA,0.4665,0.4722,0.419,0.5332,-0.4247,0.472725,1
Dinoprost,NA,0.4659,0.3257,NA,0.7491,-0.3315,0.5135666666666666,2
CHEMBL2360506,NA,0.4578,0.5945,0.5033,0.5981,-0.3742,0.5384249999999999,1
SPECTRUM_001259,NA,0.4538,NA,NA,0.6657,-0.3278,0.55975,3
Triamterene,NA,0.4511,0.3852,NA,0.704,-0.3293,0.5134333333333333,2
BRD-K69888333,NA,0.4487,0.5803,0.4139,0.593,-0.4313,0.508975,1
BRD-K71935941,NA,0.4456,NA,0.3458,NA,-0.3275,0.3957,3
PRESTWICK3_000646,NA,0.4353,0.3853,0.6132,0.4738,-0.3557,0.4769,1
SPECTRUM2_001084,NA,0.4311,NA,0.5065,0.6596,-0.3242,0.5324,2
Ethisterone,NA,0.4287,NA,NA,0.8288,-0.3331,0.62875,3
Nimodipine,NA,0.4212,0.4111,NA,0.7735,-0.3214,0.5352666666666667,2
CHEMBL83092,NA,0.4196,NA,NA,0.7891,-0.3405,0.6043499999999999,3
CHEMBL1986318,NA,0.4153,NA,0.4203,NA,-0.3593,0.4178,3
Trequinsin,NA,0.4081,0.4135,0.5233,0.6431,-0.3346,0.497,1
BRD-K81417919,NA,0.4074,NA,0.5086,NA,-0.3376,0.458,3
SCHEMBL13991002,NA,0.4028,NA,0.455,0.7707,-0.3313,0.5428333333333334,2
Taxifolin,NA,0.4019,NA,NA,0.606,-0.3904,0.50395,3
CGP-7930,NA,0.3984,0.3242,NA,NA,-0.45,0.36129999999999995,3
BRD-K80442083,NA,0.3972,NA,NA,0.7612,-0.3447,0.5791999999999999,3
Donitriptan hydrochloride,NA,0.3897,0.4277,NA,0.7444,-0.3211,0.5206,2
4-Methoxy-2-(4-propoxyphenyl)quinazoline,NA,0.3835,0.4616,0.4009,0.565,-0.3813,0.45275,1
CHEMBL2135770,NA,0.3791,0.6179,0.4457,0.6404,-0.3689,0.520775,1
Morin,NA,0.37,0.3573,NA,0.4442,-0.3217,0.3905,2
BRD-K55362990,NA,0.3679,NA,0.3863,NA,-0.3241,0.3771,3
MLS001116134,NA,0.3674,0.3356,0.3928,NA,-0.3428,0.3652666666666667,2
SA-1456977,NA,0.3667,0.3587,NA,0.7884,-0.3979,0.5046,2
(-)-Tramadol,NA,0.3666,NA,0.3479,0.5696,-0.3223,0.4280333333333333,2
Omeprazole,NA,0.3633,0.366,0.3592,0.6404,-0.352,0.43222499999999997,1
UNII-5308DT8060,NA,0.36,NA,0.3756,0.5621,-0.3499,0.43256666666666665,2
Bepotastine Besilate,NA,0.356,NA,0.3416,0.4067,-0.3238,0.3681,2
Emend,NA,0.3424,NA,NA,0.7089,-0.3211,0.52565,3
Isotretinoin,NA,0.3414,0.4782,0.6281,0.5099,-0.3955,0.4894,1
25-Hydroxycholecalciferol,NA,0.3406,0.4053,0.5614,0.7034,-0.4022,0.502675,1
Moxifloxacin,NA,0.3383,NA,NA,0.6286,-0.321,0.48345000000000005,3
HE044657,NA,0.337,NA,0.3661,0.4704,-0.3223,0.39116666666666666,2
PRE-084,NA,0.329,NA,NA,0.574,-0.4459,0.4515,3
SMP2_000249,NA,0.3256,NA,0.458,0.5488,-0.3392,0.4441333333333333,2
Anisomycin,NA,0.3238,0.4677,NA,NA,-0.3282,0.39575,3
MLS-0435541.0001,NA,0.3231,NA,0.418,0.7164,-0.3862,0.48583333333333334,2
Eperezolid,NA,NA,0.5279,NA,0.612,-0.3228,0.56995,3
MLS002276503,NA,NA,0.4103,NA,0.412,-0.3296,0.41115,3
BRD-K81249836,NA,NA,0.3787,NA,0.5185,-0.322,0.4486,3
BRD-K15168329,NA,NA,0.3735,0.3915,NA,-0.321,0.3825,3
AC1NWALC,NA,NA,0.3675,0.5387,0.565,-0.3429,0.49039999999999995,2
NaCl,NA,NA,0.3487,NA,0.7018,-0.3317,0.52525,3
Fumonisin-B1,NA,NA,0.343,0.3768,0.8305,-0.3276,0.5167666666666667,2
NSC650841,NA,NA,0.3377,NA,0.6053,-0.3305,0.4715,3
Benperidol,NA,NA,0.3259,NA,0.6639,-0.337,0.4949,3
BRD-K60067222,NA,NA,0.5761,0.3715,NA,-0.4333,0.4738,3
CHEMBL2131985,NA,NA,0.5451,0.3914,0.6856,-0.3938,0.5407,2
CHEMBL2359459,NA,NA,0.5343,NA,0.5794,-0.3955,0.5568500000000001,3
CHEMBL2361177,NA,NA,0.5257,0.5138,0.5889,-0.4009,0.5428,2
Lavendustin C,NA,NA,0.5132,NA,0.8229,-0.345,0.66805,3
CHEMBL2137729,NA,NA,0.5025,0.5899,0.521,-0.337,0.5378,2
CHEMBL2144875,NA,NA,0.4986,0.5231,0.6501,-0.3984,0.5572666666666667,2
CHEMBL2135649,NA,NA,0.485,0.4382,0.6604,-0.4122,0.5278666666666667,2
BRD-K60297835,NA,NA,0.4843,0.4245,0.709,-0.3765,0.5392666666666667,2
Somatostatin,NA,NA,0.4385,0.397,0.6672,-0.3338,0.5009,2
AK-778/12434114,NA,NA,0.4355,NA,0.6181,-0.3335,0.5267999999999999,3
CID 74180475,NA,NA,0.4181,0.3488,NA,-0.3318,0.38345,3
BRD-A35207501,NA,NA,0.4036,0.3344,NA,-0.3253,0.369,3
BRD-K39799535,NA,NA,0.4023,NA,0.7521,-0.3387,0.5771999999999999,3
MAYBRIDGE4_003028,NA,NA,0.3984,0.3246,0.8193,-0.4426,0.5141,2
BG-1007,NA,NA,0.391,NA,0.5139,-0.3265,0.45245,3
H 8,NA,NA,0.3758,NA,0.5316,-0.3351,0.4537,3
BRD-K03651937,NA,NA,0.3679,0.3855,NA,-0.3695,0.37670000000000003,3
AB01274770-01,NA,NA,0.3588,NA,0.5061,-0.3595,0.43245,3
Norketamine,NA,NA,0.3385,0.3321,NA,-0.337,0.33530000000000004,3
STK151112,NA,NA,0.3366,0.3677,0.523,-0.3423,0.4091,2
Nafadotride,NA,NA,0.3297,0.3339,0.5889,-0.3452,0.4175,2
Diflorasone Diacetate,NA,NA,NA,0.7326,0.3732,-0.3507,0.5529,3
Efavirenz,NA,NA,NA,0.6357,0.7601,-0.3327,0.6979,3
"2-(2,4-Dichlorophenoxy)-n-(4-methyl-2-nitrophenyl)acetamide",NA,NA,NA,0.4349,0.5771,-0.339,0.506,3
SCHEMBL8922766,NA,NA,NA,0.4188,0.6342,-0.3692,0.5265,3
LEVOSIMENDAN,NA,NA,NA,0.411,0.5055,-0.3681,0.45824999999999994,3
BRD-K99567611,NA,NA,NA,0.3817,0.4502,-0.3613,0.41595,3
BRD-K59805090,NA,NA,NA,0.3782,0.3446,-0.3791,0.3614,3
BRD-K93112400,NA,NA,NA,0.3496,0.3955,-0.3561,0.37255000000000005,3
"Methyl-6,7-dimethoxy-4-ethyl-beta-carboline-3-carboxylate",NA,NA,NA,0.3363,0.4999,-0.3426,0.4181,3
Carmofur,NA,NA,NA,0.4788,0.533,-0.3376,0.5059,3
ALD1-H_001128,NA,NA,NA,0.3319,0.5323,-0.3336,0.4321,3
JNJ-16259685,NA,NA,NA,0.3268,0.6158,-0.3381,0.4713,3
