compound,azt,los,nib,quine,vir,similarity,meansim,nas
XL888,0.3816,0.3688,0.3427,0.3766,NA,-0.5023,0.367425,1
BG-1029,0.3815,NA,0.6166,NA,NA,-0.7181,0.49905,3
BRD-K31931379,0.3814,0.3565,NA,0.3301,NA,-0.5467,0.356,2
CGK733,0.3813,0.6138,0.4398,0.5222,0.487,-0.5113,0.48882,0
MLS002473918,0.3812,NA,0.5015,0.3465,0.3346,-0.6123,0.39094999999999996,1
Desoxymetasone,0.3811,0.4887,0.6898,0.4682,NA,-0.7506,0.50695,1
Pimozide,0.381,0.6156,0.754,NA,0.5669,-0.5005,0.579375,1
vinorelbine,0.3808,NA,0.5827,NA,NA,-0.4975,0.48175,3
IN1451,0.3808,0.6251,0.3557,0.3372,NA,-0.6348,0.4247,1
Lidoflazine,0.3808,0.4054,0.7419,NA,NA,-0.4798,0.5093666666666666,2
Lidoflazine,0.3808,0.4054,0.7419,NA,NA,-0.4798,0.5093666666666666,2
Tacrolimus,0.3807,0.3372,0.3836,NA,NA,-0.8741,0.36716666666666664,2
Fluoxetine,0.3807,0.4233,0.8047,0.4639,NA,-0.5065,0.51815,1
32703-82-5,0.3806,NA,0.3254,0.3338,0.5817,-0.5828,0.405375,1
Acarbose,0.3806,0.3843,0.4056,0.4439,0.3427,-0.6686,0.39142,0
BAS 00535043,0.3805,0.4981,0.7185,NA,NA,-0.6478,0.5323666666666667,2
Fexofenadine,0.3802,NA,NA,0.3739,NA,-0.6939,0.37705,3
Closantel,0.3802,NA,0.3685,NA,NA,-0.5442,0.37434999999999996,3
MLS001033149,0.3801,0.4308,0.6473,0.3259,0.3891,-0.4801,0.43464,0
BRD-K79657514,0.38,0.4058,0.5416,0.3922,NA,-0.6295,0.4299,1
Rifapentine,0.3799,0.4897,0.4337,NA,0.3276,-0.6281,0.407725,1
Robotnikinin,0.3798,NA,0.3324,0.5533,NA,-0.6772,0.42183333333333334,2
SB-366791,0.3792,0.4113,NA,0.3785,NA,-0.6148,0.38966666666666666,2
Farnesyl Thiotriazole,0.3792,0.4003,NA,NA,NA,-0.6458,0.38975,3
Allitinib,0.379,0.5488,0.4946,0.3932,NA,-0.5262,0.45389999999999997,1
Chelerythrine,0.3789,0.532,0.3764,0.4248,0.3662,-0.5429,0.41566000000000003,0
Bazedoxifene HCl,0.3788,0.3468,0.8313,NA,NA,-0.6024,0.5189666666666667,2
MLS001065838,0.3787,0.3998,NA,NA,NA,-0.5104,0.38925,3
MLS000038106,0.3786,NA,0.522,0.3481,0.4907,-0.5184,0.43485,1
MLS002264437,0.3786,0.3517,0.4557,0.3813,0.3361,-0.5802,0.38068,0
AC1L1I54,0.3785,NA,0.3896,NA,NA,-0.6279,0.38405,3
Dexamethasone 21-acetate,0.3782,0.3669,0.5599,0.328,NA,-0.6083,0.40825,1
CHEMBL2359857,0.3782,0.5225,0.3976,0.3742,NA,-0.57,0.41812499999999997,1
BRD-K84023371,0.3775,0.3581,0.5515,0.329,NA,-0.4958,0.40402499999999997,1
BRD-K00141503,0.3774,0.411,NA,0.6203,0.4213,-0.5264,0.4575,1
Niacin,0.3771,0.5062,NA,0.3564,NA,-0.6791,0.41323333333333334,2
BRD-K16479870,0.3771,NA,0.3454,NA,NA,-0.6454,0.36124999999999996,3
BRD-K10010115,0.377,NA,0.3825,NA,0.3312,-0.5076,0.36356666666666665,2
Chlorpromazine,0.377,0.5137,0.736,0.4382,NA,-0.4919,0.516225,1
LY2784544,0.377,0.4081,0.4025,NA,0.3523,-0.4768,0.384975,1
ENMD-2076,0.377,0.6277,0.6147,0.4188,0.3628,-0.531,0.4802,0
Epirizole,0.3767,0.3773,0.3822,0.3504,NA,-0.5742,0.37165,1
Pinostrobin,0.3767,0.4086,0.4985,0.4751,0.3523,-0.7045,0.42224,0
VX222,0.3767,NA,NA,0.3556,NA,-0.6754,0.36615,3
SCHEMBL15635713,0.3766,NA,0.4425,NA,NA,-0.5775,0.40954999999999997,3
HSCI1_000314,0.3765,0.4214,0.563,0.4689,NA,-0.646,0.45744999999999997,1
Amiodarone,0.3761,0.4064,0.7488,0.3599,NA,-0.6595,0.4728,1
Kinetin Riboside,0.376,0.6957,0.4375,NA,0.4184,-0.5504,0.4819,1
AZD 1480,0.3758,0.5351,0.3844,0.4611,0.3504,-0.5048,0.42136,0
Ambrisentan,0.3757,0.4831,NA,0.472,NA,-0.6197,0.4436,2
Dichlorphenamide,0.3757,0.4457,NA,NA,NA,-0.7291,0.41069999999999995,3
Axitinib,0.3755,NA,NA,0.3267,0.3798,-0.6285,0.3606666666666667,2
BRD-K23488072,0.3753,0.3893,NA,NA,NA,-0.8149,0.3823,3
WHI-P97,0.375,0.4842,0.523,0.4233,0.3438,-0.6121,0.42986,0
Dipropyldopamine,0.3746,NA,NA,NA,0.3279,-0.7059,0.35125,3
BDBM79205,0.3746,0.34,NA,NA,NA,-0.4919,0.3573,3
SKF96365,0.3746,0.4399,0.6059,0.3493,0.4917,-0.6025,0.45228,0
Icariin,0.3745,0.3804,0.3237,NA,0.4465,-0.8097,0.38127500000000003,1
BRD-K20433775,0.3745,0.472,NA,NA,0.3741,-0.668,0.40686666666666665,2
CID 91122153,0.3741,0.5569,NA,0.3859,NA,-0.7147,0.43896666666666667,2
Etanidazole,0.3741,0.4592,0.3867,0.4814,NA,-0.6213,0.42535,1
KUC104493,0.374,0.6198,NA,NA,NA,-0.5234,0.4969,3
UNC 669,0.3739,0.4173,0.4333,0.3323,NA,-0.5201,0.3892,1
SCHEMBL14379041,0.3739,0.4352,0.4796,0.3653,0.3855,-0.6988,0.4079,0
Tomelukast,0.3738,0.4259,NA,0.4119,0.3696,-0.4802,0.3953,1
Trazodone,0.3737,0.4268,0.3295,0.581,0.3884,-0.6152,0.41988,0
CHEMBL153158,0.3736,0.4958,NA,0.4101,0.4552,-0.5539,0.43367500000000003,1
CHEMBL3185054,0.3736,0.4867,0.7404,NA,NA,-0.6279,0.5335666666666666,2
Spiperone,0.3735,0.3449,0.5415,NA,0.3579,-0.4935,0.40445,1
YK 4-279,0.3733,NA,0.4277,0.3471,0.3502,-0.6518,0.374575,1
N-Methylphenothiazine,0.3733,NA,0.4711,NA,NA,-0.869,0.4222,3
BRD-K28083085,0.3733,0.3297,NA,0.3611,NA,-0.6795,0.3547,2
ZK 756326,0.3731,0.4885,NA,NA,NA,-0.4799,0.43079999999999996,3
MLS-0004183.0001,0.373,0.5537,NA,NA,NA,-0.5625,0.46335,3
Isotretinoin,0.3729,NA,0.6573,NA,NA,-0.7521,0.5151,3
Siguazodan,0.3729,0.3248,0.4085,NA,0.3748,-0.6856,0.37024999999999997,1
BRD-K26545157,0.3727,NA,NA,0.356,NA,-0.7537,0.36434999999999995,3
AT-7519,0.3726,0.6475,0.5777,0.5557,0.3977,-0.4777,0.51024,0
Felodipine,0.3726,0.5067,NA,0.365,NA,-0.4815,0.4147666666666667,2
Griseofulvin,0.3725,0.3405,0.3307,0.3674,NA,-0.5926,0.352775,1
Etomoxir,0.3725,NA,0.4661,0.3674,NA,-0.4832,0.402,2
Brimonidine,0.3724,0.3516,NA,0.4061,NA,-0.6682,0.37670000000000003,2
N-[(1-Ethylpyrrolidin-3-yl)methyl]-2-methoxy-5-sulfamoylbenzamide,0.3723,0.6503,0.3623,0.4115,0.4151,-0.7543,0.4423,0
Acetyl-Geranyl-Cysteine,0.3718,NA,0.3824,0.5382,NA,-0.6031,0.4308,2
Fenbufen,0.3717,NA,NA,NA,0.3509,-0.7642,0.36129999999999995,3
SCHEMBL570779,0.3717,0.4301,0.5066,0.4046,NA,-0.5566,0.42825,1
Suloctidil,0.3716,0.4903,0.7596,NA,NA,-0.4761,0.5405,2
Tetradecylthioacetic acid,0.3715,0.3553,NA,0.3879,NA,-0.663,0.37156666666666666,2
RO-3306,0.3713,NA,NA,0.4337,NA,-0.6426,0.40249999999999997,3
BRD-K88008216,0.371,NA,NA,0.3347,NA,-0.4833,0.35285,3
CAY10577,0.371,NA,0.4243,0.4235,NA,-0.6609,0.40626666666666666,2
Promethazine,0.3709,0.3757,NA,NA,NA,-0.5542,0.37329999999999997,3
SCHEMBL3958507,0.3708,0.6759,NA,0.5323,0.4017,-0.4808,0.495175,1
(R)-3-Carboxy-4-hydroxyphenylglycine,0.3707,NA,0.3312,NA,NA,-0.6644,0.35095,3
Otenabant,0.3707,0.4751,NA,NA,NA,-0.5584,0.4229,3
CHEMBL2138962,0.3707,0.402,0.5048,NA,NA,-0.5605,0.42583333333333334,2
BDBM82056,0.3707,0.5157,0.3604,NA,0.3535,-0.4845,0.400075,1
AMG-9810,0.3706,0.581,NA,0.4116,0.3299,-0.5356,0.423275,1
SCHEMBL16980376,0.3704,0.3526,0.3972,0.3549,0.3989,-0.5147,0.3748,0
BRD-K74671783,0.3704,0.5113,0.4398,0.3715,NA,-0.6767,0.42325,1
N-Benzyl-1-(3-chlorobenzyl)-n-methylpiperidine-3-carboxamide,0.3702,NA,NA,0.3902,NA,-0.6205,0.3802,3
"376348-65-1, Uk-427857, uk427857",0.3701,0.7128,0.3466,NA,NA,-0.4906,0.4765,2
AC1O7M2R,0.3701,0.3816,0.3942,NA,NA,-0.6227,0.3819666666666667,2
BMS-299897,0.3699,0.3936,0.43120000000000003,0.352,0.4034,-0.6027,0.39002,0
JNJ-16259685,0.3698,0.3694,NA,NA,NA,-0.5027,0.36960000000000004,3
2'-Deoxycytidine (hydrochloride),0.3697,0.3708,NA,0.409,0.3331,-0.6154,0.37065,1
Anamorelin,0.3694,0.3805,NA,0.3602,NA,-0.5659,0.3700333333333333,2
BRD-K02427049,0.3694,NA,NA,NA,0.3461,-0.7628,0.35775,3
Imipramine,0.3693,0.5741,0.3733,0.5003,NA,-0.4902,0.45425000000000004,1
Prostratin,0.3691,NA,0.477,NA,NA,-0.475,0.42305,3
CHEMBL2137726,0.3691,0.3573,NA,NA,NA,-0.6518,0.36319999999999997,3
BRD-K05562558,0.3686,0.3672,NA,NA,0.3433,-0.4847,0.3597,2
BRD-K90660470,0.3686,NA,0.5485,NA,NA,-0.7855,0.45855,3
Aliskiren,0.3682,0.4223,0.3555,0.4118,NA,-0.4893,0.38945,1
N-[(4-Fluoro-3-methylphenyl)sulfonyl]glycine,0.3681,0.3337,0.4202,NA,0.3345,-0.4835,0.36412500000000003,1
AC1N9M1C,0.3681,0.464,0.3746,0.3223,NA,-0.6737,0.38225,1
Tyrphostin AG-494,0.368,0.4213,0.4441,0.611,NA,-0.5099,0.4611,1
S18986,0.368,NA,0.3507,NA,NA,-0.4818,0.35935,3
BRD-K68338581-019-01-5,0.3676,0.4481,NA,NA,NA,-0.6289,0.40785,3
CGP 60474,0.3676,0.6782,0.516,0.605,0.4603,-0.4801,0.52542,0
BIO2_000413,0.3674,0.6503,0.4609,0.356,NA,-0.7145,0.45865,1
AZD7545,0.3674,0.5161,0.6276,0.5878,0.4074,-0.6028,0.50126,0
CHEMBL3188581,0.3673,0.411,0.3255,NA,NA,-0.5327,0.36793333333333333,2
CID 45259133,0.3671,0.3972,0.3492,NA,0.3472,-0.6259,0.365175,1
L701324,0.3671,0.3491,NA,0.5744,NA,-0.6783,0.4302,2
GSK-J1,0.3671,NA,NA,0.3698,NA,-0.6903,0.36845,3
BRD-K70900504,0.3668,NA,NA,0.374,NA,-0.5319,0.3704,3
AB01274770-01,0.3667,0.5386,0.3247,0.389,0.36,-0.6857,0.3958,0
Quetiapine,0.3663,0.4998,NA,0.4603,0.3715,-0.8191,0.424475,1
AC1O9CBL,0.3662,0.4038,0.5416,0.4558,NA,-0.5918,0.44184999999999997,1
Tracazolate,0.366,NA,0.3378,NA,NA,-0.6509,0.3519,3
PP 2,0.3658,0.3661,0.5208,0.5318,0.3539,-0.5201,0.42768,0
BMS-345541,0.3658,0.6527,0.3847,0.5517,0.3844,-0.6144,0.46786,0
HMS2093P09,0.3657,0.4239,0.5291,0.3512,0.3374,-0.5091,0.40146,0
BRD-K85123403,0.3656,0.3318,0.578,NA,NA,-0.61,0.4251333333333333,2
Raclopride,0.3654,0.4137,NA,0.4536,0.3472,-0.4887,0.394975,1
Palmitoyl Dopamine,0.3652,0.5087,0.4726,NA,0.344,-0.5205,0.42262500000000003,1
BRD-K45627302,0.365,NA,0.4331,NA,NA,-0.5926,0.39905,3
Epigalocatechin Gallate,0.3646,0.3553,0.4261,0.4098,0.3527,-0.6163,0.3817,0
Mefloquine,0.3646,0.3337,0.4936,NA,0.3222,-0.6501,0.378525,1
BRD-K55827386,0.3644,0.4953,0.387,0.447,NA,-0.8883,0.423425,1
Licoagrochacone A,0.3642,0.3888,NA,NA,NA,-0.7406,0.3765,3
CHEMBL2140189,0.3638,NA,0.3662,NA,NA,-0.638,0.365,3
BSPBIO_001542,0.3637,0.387,0.3294,NA,NA,-0.5716,0.36003333333333337,2
BRD-K67519589,0.3635,0.4135,0.362,NA,NA,-0.6977,0.37966666666666665,2
SUGA1_008424,0.3635,NA,0.424,NA,NA,-0.7821,0.39375,3
KM04501,0.3635,NA,NA,0.379,0.3481,-0.8595,0.3635333333333333,2
MLS-0091943.0001,0.3634,0.4645,0.3559,NA,0.3239,-0.763,0.376925,1
AN-465/42889161,0.3632,0.4986,NA,NA,NA,-0.6407,0.4309,3
BRD-A98888159,0.3632,0.43,0.3376,NA,NA,-0.7485,0.37693333333333334,2
Clopenthixol,0.3632,0.392,0.5017,0.3495,NA,-0.7462,0.4016,1
BRD-K80723690,0.3631,0.4075,NA,NA,NA,-0.5879,0.3853,3
MLS002232309,0.363,NA,0.6696,NA,NA,-0.5055,0.5163,3
BRD-U88878891,0.3627,0.4105,0.5749,NA,NA,-0.5095,0.44936666666666664,2
BRD-K78018080,0.3625,0.3771,NA,NA,NA,-0.8145,0.3698,3
CHEMBL2140651,0.3624,0.5998,0.4433,NA,NA,-0.5514,0.4685,2
Chloroquine,0.3622,0.4512,0.3428,1,NA,-0.4991,0.53905,1
Chloroquine,0.3622,0.4512,0.3428,1,NA,-0.4991,0.53905,1
CHEMBL2356537,0.3621,NA,0.4381,0.327,0.4975,-0.5137,0.406175,1
BRD-K81658952,0.3619,0.5685,NA,0.3859,NA,-0.7096,0.4387666666666667,2
LCL161,0.3619,NA,0.3907,0.4082,NA,-0.591,0.38693333333333335,2
Thiethylperazine,0.3619,0.3764,0.4849,0.4436,NA,-0.671,0.4167,1
Fcodpguefhccia-Uhfffaoysa-N,0.3618,0.4651,NA,0.3308,0.4601,-0.7862,0.40445,1
CHEMBL1938917,0.3618,NA,NA,NA,0.3995,-0.8796,0.38065000000000004,3
ETOPOSIDE,0.3618,0.4035,0.4596,0.346,NA,-0.5351,0.392725,1
AG-957,0.3616,NA,0.551,0.381,NA,-0.5865,0.43120000000000003,2
ST50177349,0.3615,0.3211,NA,NA,NA,-0.915,0.3413,3
ST50982848,0.3615,NA,0.4194,0.4244,NA,-0.6096,0.40176666666666666,2
MLS003370613,0.3614,0.3636,NA,NA,NA,-0.6113,0.3625,3
MLS002699429,0.3613,0.4067,0.3524,0.3538,0.3396,-0.6073,0.36276,0
Meropenem,0.3613,NA,NA,0.4332,NA,-0.5074,0.39725,3
SB 239063,0.361,0.3716,0.4224,0.3574,NA,-0.7887,0.3781,1
CHEMBL1394624,0.3609,0.4476,0.4878,0.3289,NA,-0.4832,0.4063,1
Plinabulin,0.3609,0.3333,NA,0.3769,NA,-0.5284,0.3570333333333333,2
BRD-K51556300-001-01-9,0.3608,0.4575,0.4961,0.3257,0.3827,-0.4741,0.40456,0
Idebenone,0.3608,0.5322,NA,NA,0.4081,-0.5035,0.43370000000000003,2
MLS000583951,0.3606,NA,0.6234,NA,NA,-0.5559,0.492,3
XMD-16144,0.3605,0.3966,0.4202,NA,NA,-0.5617,0.39243333333333336,2
BRD-K46692335,0.3602,NA,0.4441,NA,NA,-0.7315,0.40215,3
Solifenacin succinate,0.36,NA,0.5459,NA,0.3572,-0.7101,0.42103333333333337,2
BRD-K36333904,0.36,0.5046,NA,0.3952,NA,-0.616,0.4199333333333333,2
Ichthynone,0.3598,0.4976,NA,0.4248,NA,-0.5581,0.4274,2
CHEMBL2203528,0.3598,0.3946,NA,NA,NA,-0.6655,0.3772,3
Oxaprozin,0.3596,0.3411,NA,0.4029,0.3451,-0.6937,0.362175,1
MLS002548990,0.359,0.3459,NA,0.3582,0.5163,-0.4854,0.39485,1
FPA1_000311,0.3588,0.445,NA,NA,NA,-0.7005,0.40190000000000003,3
GSK-3 Inhibitor IX,0.3588,0.4784,0.604,0.5843,0.4017,-0.487,0.48544,0
Fenretinide,0.3588,0.5379,0.4603,0.5674,0.5128,-0.4794,0.48744000000000004,0
CHEMBL2140960,0.3587,NA,NA,0.3562,NA,-0.5228,0.35745000000000005,3
Ergothioneine,0.3584,0.5365,NA,0.6866,NA,-0.5638,0.5271666666666667,2
Voriconazole,0.3584,0.3714,NA,0.4722,0.3816,-0.5215,0.39590000000000003,1
SCHEMBL12410954,0.3584,0.3387,0.3612,NA,0.3362,-0.4829,0.348625,1
Hoechst 33258,0.358,0.3713,NA,NA,0.3799,-0.5451,0.36973333333333336,2
CHEMBL2360967,0.3578,NA,0.513,NA,0.5681,-0.552,0.47963333333333336,2
Nafadotride,0.3576,0.4024,NA,NA,0.5212,-0.6158,0.42706666666666665,2
Hippeastrine,0.3575,NA,NA,0.4062,NA,-0.7195,0.38185,3
CHEMDIV2_001418,0.3575,NA,0.4121,0.4001,0.5217,-0.5094,0.42285,1
Arvanil,0.3575,NA,0.3475,NA,0.4034,-0.4834,0.36946666666666667,2
TG 100801,0.3575,NA,0.3554,NA,0.3972,-0.6032,0.3700333333333333,2
BRD-K43540029,0.3574,0.5086,NA,0.5128,NA,-0.4991,0.4596,2
Iloprost,0.3573,0.3782,0.3666,0.3626,NA,-0.6878,0.366175,1
CHEMBL2133926,0.3573,0.3302,0.4245,NA,NA,-0.5055,0.37066666666666664,2
BRD-K70052069,0.3573,0.3962,0.5839,NA,NA,-0.7505,0.4458,2
Miglitol,0.3571,0.4609,NA,0.58,NA,-0.6122,0.46599999999999997,2
BRD-K61997144,0.3571,NA,NA,0.396,NA,-0.5243,0.37655,3
Aminopurvalanol,0.357,0.6593,0.7129,0.3753,0.3712,-0.6102,0.49513999999999997,0
CYTO7H11,0.357,0.6298,0.7924,0.512,NA,-0.5074,0.5728,1
CHEMDIV1_009700,0.3569,NA,NA,0.3483,NA,-0.6153,0.3526,3
Dicloxacillin,0.3568,0.425,0.4371,0.3696,NA,-0.6086,0.397125,1
Hexachlorophene,0.3568,0.3749,0.422,0.3582,NA,-0.4861,0.377975,1
BRD-K49553303-001-01-8,0.3566,NA,0.5902,0.3854,0.3605,-0.5145,0.42317499999999997,1
Sertindole,0.3565,0.434,0.79,0.4282,NA,-0.4907,0.502175,1
SCIO 469 hydrochloride,0.3563,NA,0.5133,NA,NA,-0.6134,0.43479999999999996,3
SCHEMBL2559243,0.3561,NA,NA,0.3623,NA,-0.6334,0.3592,3
CHEMBL1965031,0.356,0.4416,NA,NA,0.3564,-0.7185,0.38466666666666666,2
BRD-K67090983,0.356,0.3719,0.4313,NA,NA,-0.4806,0.3864,2
CHEMBL2360495,0.356,0.7219,0.4308,0.3373,0.3539,-0.5664,0.43998,0
Rel-Cisapride,0.3558,0.3785,NA,NA,NA,-0.681,0.36715,3
CHEMBL2359109,0.3557,NA,0.4304,NA,NA,-0.5154,0.39305,3
BRD-K24698610,0.3557,0.6641,NA,NA,NA,-0.7522,0.5099,3
Racecadotril,0.3553,NA,NA,0.422,0.3284,-0.6118,0.36856666666666665,2
Prednicarbate,0.3553,0.4461,0.543,0.3279,0.354,-0.6383,0.40526,0
BRD-K11672081,0.3553,0.4391,NA,0.3583,NA,-0.7563,0.3842333333333333,2
Htfmt,0.3552,0.4295,NA,NA,0.3657,-0.6645,0.3834666666666667,2
Talibegron,0.3551,0.4324,NA,0.3649,0.3223,-0.4762,0.368675,1
Prochlorperazine,0.355,0.4775,0.6835,0.4519,NA,-0.5,0.491975,1
BRD-K83873778,0.355,0.3823,NA,NA,NA,-0.6396,0.36865,3
BRD-K70974948,0.355,NA,0.5199,NA,NA,-0.8577,0.43745,3
LY 303511,0.355,0.4107,0.4804,NA,NA,-0.7212,0.41536666666666666,2
Vinblastine,0.3549,NA,0.4332,0.4133,0.3616,-0.4839,0.39075,1
BRD-K31746020,0.3547,NA,NA,NA,0.3735,-0.6616,0.3641,3
Alvimopan (monohydrate),0.3547,0.5206,NA,NA,0.4856,-0.5285,0.45363333333333333,2
MLS002473457,0.3547,0.3734,NA,0.3585,NA,-0.4864,0.3622,2
TRAP-101,0.3544,0.4887,0.4616,NA,NA,-0.6073,0.4349,2
ZINC101150009,0.3542,NA,0.3883,NA,0.4949,-0.4844,0.41246666666666665,2
SB-431542,0.354,0.5549,0.5607,0.4542,NA,-0.505,0.48095,1
Cis-2-Methoxycinnamic Acid,0.3538,0.4567,NA,0.3862,NA,-0.7014,0.3989,2
RS-39604,0.3538,0.4848,0.8293,0.3462,0.4161,-0.5869,0.48604,0
AC1MFIS3,0.3537,0.3643,0.516,NA,NA,-0.715,0.41133333333333333,2
BRD-K11224669,0.3537,0.3306,NA,NA,NA,-0.4828,0.34215,3
Avrainvillamide,0.3536,0.3313,0.4162,0.4768,0.3624,-0.6348,0.38806,0
SCHEMBL17857056,0.3535,0.5106,0.4649,0.41,0.3922,-0.4911,0.42624,0
NINDS_000152,0.3534,0.5808,0.4767,0.3352,NA,-0.6102,0.436525,1
KUC111774N,0.3533,0.5895,0.5871,0.4316,0.3596,-0.4831,0.46421999999999997,0
"Apitolisib (gdc-0980, rg7422)",0.3532,0.5952,0.4023,0.4621,0.4454,-0.51,0.45164,0
CID 75060947,0.3531,0.332,0.3381,NA,NA,-0.5024,0.3410666666666667,2
Amiloride,0.3531,0.4787,NA,0.6205,NA,-0.6493,0.48410000000000003,2
CHEMBL2361748,0.353,0.3846,0.5259,0.434,0.4285,-0.4781,0.4252,0
SPECTRUM_001645,0.3529,0.4951,0.5086,0.361,0.406,-0.4792,0.42472,0
Trimethobenzamide,0.3526,NA,NA,0.5366,NA,-0.6159,0.4446,3
BRD-K90543092-001-01-2,0.3525,0.4139,0.3706,NA,NA,-0.6409,0.379,2
NSC25485,0.3524,0.6256,0.4153,0.43120000000000003,0.3619,-0.6485,0.43728,0
CHEMBL2358056,0.3523,0.3421,0.382,NA,0.3274,-0.7831,0.35095,1
MLS000756415,0.3521,0.3611,NA,NA,NA,-0.6271,0.35660000000000003,3
sunitinib,0.352,0.4872,0.5219,0.3249,NA,-0.7596,0.4215,1
ABT-751,0.3518,0.3574,0.4086,0.3365,0.3629,-0.5114,0.36344,0
Bevirimat,0.3518,0.394,0.4088,NA,NA,-0.6225,0.3848666666666667,2
MLS002264457,0.3516,NA,0.3989,NA,NA,-0.5282,0.37525,3
MK 886,0.3515,0.3715,0.4244,NA,0.3382,-0.6822,0.3714,1
9-Cis retinol,0.3513,0.5677,0.475,0.3367,0.4372,-0.4828,0.43357999999999997,0
DMP-543,0.3513,0.4296,0.4064,0.4295,NA,-0.6436,0.4042,1
PCA-4248,0.3512,NA,0.3835,NA,NA,-0.706,0.36735,3
Phenolphthalein,0.3511,0.5652,NA,NA,0.3447,-0.496,0.42033333333333334,2
CHEMBL2381524,0.3511,0.4613,NA,0.4163,0.4319,-0.5547,0.41515,1
MLS001065859,0.351,0.4869,NA,NA,NA,-0.5212,0.41895,3
GSK-319347A,0.3509,0.5223,NA,0.4037,NA,-0.5121,0.4256333333333333,2
BML-259,0.3509,0.4735,0.7825,0.4159,NA,-0.6093,0.5057,1
CGP71683A,0.3508,0.3274,0.672,NA,0.3975,-0.5093,0.436925,1
Capsaicin,0.3508,NA,0.5132,0.3597,NA,-0.5553,0.4079,2
BRD-A49848186,0.3507,NA,0.3775,NA,0.3423,-0.4929,0.35683333333333334,2
REV-5901,0.3502,0.7597,NA,0.3893,0.4299,-0.6547,0.482275,1
BRD-K65946722,0.35,0.3502,NA,NA,NA,-0.6556,0.35009999999999997,3
WZ-3105,0.35,0.6813,0.3524,0.3593,NA,-0.6253,0.43574999999999997,1
HMS3264J07,0.3499,NA,NA,0.3713,NA,-0.6839,0.36060000000000003,3
Dalcetrapib,0.3497,0.3849,0.3884,NA,NA,-0.5129,0.37433333333333335,2
Aminoglutethimide,0.3497,0.3947,NA,0.3302,NA,-0.6747,0.3582,2
FTI276,0.3497,0.6536,NA,0.4599,0.3812,-0.7854,0.46109999999999995,1
Aspirin,0.3496,0.4063,NA,NA,NA,-0.544,0.37795,3
BRD-K97149069,0.3496,0.3472,NA,0.4358,NA,-0.6121,0.37753333333333333,2
T5715534,0.3495,0.3797,NA,NA,NA,-0.5298,0.3646,3
"HDACi1,2+3_mix",0.3495,0.3679,0.4504,0.3796,NA,-0.6462,0.38685,1
Tedizolid,0.3492,0.353,NA,0.3426,NA,-0.6101,0.34826666666666667,2
Zardaverine,0.3489,0.5397,0.4075,0.3422,0.4695,-0.6993,0.42156,0
MLS002699920,0.3487,0.4377,NA,NA,NA,-0.691,0.3932,3
BRD-K99433267,0.3487,NA,0.3659,NA,0.3287,-0.6073,0.34776666666666667,2
BRD-K38477985,0.3487,0.5328,0.5042,0.6392,0.3639,-0.4749,0.47776,0
BRD-K85174275,0.3487,NA,NA,0.3803,0.5028,-0.7651,0.4106,2
FPL-55712,0.3485,NA,0.3754,0.6388,0.4016,-0.9676,0.441075,1
AC1LS3SF,0.3484,0.4342,NA,NA,NA,-0.628,0.3913,3
BRD-K41429297,0.3484,0.5404,0.4454,NA,NA,-0.4878,0.4447333333333333,2
IN1434,0.3484,NA,0.4541,NA,NA,-0.5783,0.40125,3
AC1MEEHF,0.3483,NA,0.4021,NA,NA,-0.521,0.3752,3
MK-5108,0.3483,NA,0.3257,0.3637,0.4029,-0.5585,0.36014999999999997,1
Zolantidine,0.3482,0.3847,0.682,NA,NA,-0.6087,0.47163333333333335,2
196868-63-0,0.3482,0.355,0.4041,NA,NA,-0.4864,0.3691,2
Ifosfamide,0.3481,0.5665,0.3678,0.4633,NA,-0.5148,0.436425,1
SCHEMBL6463149,0.348,NA,0.4484,NA,NA,-0.5123,0.3982,3
CHEMBL2143784,0.3479,NA,0.5265,NA,NA,-0.6113,0.4372,3
CHEMBL1886242,0.3478,0.3996,NA,0.3659,0.3444,-0.5374,0.364425,1
PF 3845,0.3477,0.4037,NA,0.4039,0.3299,-0.5262,0.3713,1
Chlorpheniramine,0.3477,0.4395,NA,NA,NA,-0.7168,0.3936,3
BRD-K23985857,0.3476,NA,NA,0.3294,NA,-0.712,0.3385,3
AC1O8PZP,0.3475,NA,NA,0.335,NA,-0.6509,0.34125,3
BRD-K90700939,0.3474,0.505,0.397,NA,0.3796,-0.4813,0.40725,1
MLS003329219,0.3472,0.5603,0.3318,0.3413,NA,-0.6267,0.39515,1
Roxithromycin,0.3472,0.3813,NA,NA,NA,-0.6232,0.36424999999999996,3
RO10-5824,0.3471,NA,NA,0.4527,NA,-0.6712,0.39990000000000003,3
SA-1456977,0.347,NA,NA,NA,0.4605,-0.6065,0.40375,3
SMR000178575,0.3469,0.3615,NA,NA,NA,-0.7043,0.35419999999999996,3
Cnqx,0.3468,NA,0.4298,NA,0.3742,-0.5251,0.3836,2
MLS003337116,0.3468,0.5057,NA,NA,0.3905,-0.7357,0.41433333333333333,2
MLS002607805,0.3464,NA,0.5043,NA,0.3415,-0.6831,0.3974,2
"Methyl 1-hydroxy-7-(hydroxymethyl)-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylate",0.3462,0.6441,NA,0.3759,NA,-0.7114,0.4554,2
BRD-K45156967,0.3462,0.3412,0.5928,NA,NA,-0.6116,0.42673333333333335,2
