compound,azt,los,nib,quine,vir,similarity,meansim,nas
BRD-K81953058,0.4294,NA,NA,NA,0.6959,-0.8273,0.56265,3
SA-1919918,0.4293,0.3293,0.3363,NA,NA,-0.8439,0.36496666666666666,2
BRD-K37299375,0.4292,0.6211,0.3781,NA,0.3588,-0.4982,0.4468,1
ZINC101150009,0.429,0.4318,0.4718,NA,0.7934,-0.4844,0.5315,1
CHEMBL1165368,0.429,NA,NA,0.4149,0.3911,-0.6815,0.4116666666666667,2
Triciribine,0.429,0.5043,NA,0.4356,0.6718,-0.5135,0.5101749999999999,1
MLS002473453,0.429,NA,0.4277,NA,NA,-0.7966,0.42835,3
Narciclasine,0.4289,0.3522,0.5043,0.4419,0.6434,-0.5011,0.47414,0
BRD-K24698610,0.4285,NA,NA,NA,0.6279,-0.7522,0.5282,3
Naringenin,0.4284,0.3469,NA,0.3959,0.7468,-0.7109,0.4795,1
MLS003329222,0.4283,0.3545,0.6482,NA,NA,-0.5676,0.477,2
MLS003153125,0.4283,NA,0.3935,0.3699,NA,-0.6436,0.3972333333333333,2
AC1OCDAW,0.4283,0.4401,NA,0.4829,0.6737,-0.5089,0.50625,1
"2-(2,5-Dimethoxyphenylcarbamoyl)phenyl acetate",0.428,NA,NA,0.3429,0.6075,-0.6857,0.4594666666666667,2
Gly-Gly-Palo,0.428,0.4065,NA,NA,NA,-0.783,0.41725,3
Benazepril,0.4279,0.5622,0.3372,NA,0.878,-0.7175,0.5513250000000001,1
Xanthohumol,0.4278,0.4982,0.4285,NA,0.4953,-0.5028,0.46245000000000003,1
PF750,0.4277,0.4719,0.4621,0.4098,0.8885,-0.516,0.532,0
Siramesine (hydrochloride),0.4277,0.4698,0.4179,NA,0.5962,-0.5015,0.4779,1
CHEMBL2361224,0.4275,NA,0.3978,NA,NA,-0.6617,0.41264999999999996,3
AZD-1152HQPA,0.4273,0.5513,0.3608,0.44,0.4807,-0.6912,0.45202000000000003,0
BRD-K27475558,0.4273,NA,NA,0.3993,0.6965,-0.6927,0.5077,2
Tomelukast,0.4273,NA,NA,0.4261,0.6327,-0.4802,0.4953666666666667,2
BRD-K99874282,0.4272,0.5263,NA,NA,0.3539,-0.6494,0.4358,2
ZK 164015,0.4271,0.6214,0.362,0.4887,0.5764,-0.561,0.49512,0
BRD-K34160774,0.4271,0.5141,NA,0.3551,NA,-0.7676,0.4321,2
936890-98-1,0.4268,0.5198,0.3277,0.4328,0.6432,-0.4939,0.47006000000000003,0
TUL_XIX002,0.4267,0.3828,NA,0.4921,0.6873,-0.6118,0.49722500000000003,1
Sappanone A Trimethyl Ether,0.4264,NA,NA,NA,0.5616,-0.6038,0.494,3
PIK-93,0.426,0.4566,0.3348,0.392,0.699,-0.5043,0.46168,0
Fatostatin,0.4259,0.4396,0.3947,NA,0.5925,-0.6277,0.463175,1
MDL 72832,0.4258,0.4281,0.5641,0.3369,0.3939,-0.7887,0.42976,0
UNII-CVL1685GPH,0.4258,0.6162,0.3607,0.455,0.6039,-0.4923,0.49232,0
CID755673,0.4257,NA,0.408,0.5455,0.4942,-0.7306,0.46835,1
BRD-K23582869-001-01-3,0.4255,0.4806,0.5149,0.479,0.6174,-0.5593,0.50348,0
metitepine,0.4251,0.4301,NA,0.3584,0.6549,-0.4888,0.467125,1
AC1LCS2I,0.425,0.4358,0.3378,0.3882,0.6727,-0.7591,0.45189999999999997,0
Capsaicin,0.4249,0.5332,0.4444,0.3236,0.6507,-0.5553,0.47536,0
BRD-K30393343,0.4247,NA,NA,0.3749,NA,-0.7025,0.39980000000000004,3
BRD-K80169513,0.4245,0.5994,0.3597,0.5673,NA,-0.5089,0.487725,1
Fluorouracil,0.4245,0.6532,0.3998,0.542,0.892,-0.6635,0.5823,0
MD-041,0.4245,NA,NA,0.6538,NA,-0.518,0.53915,3
BRD-K84023371,0.4244,0.4825,0.3372,NA,0.8472,-0.4958,0.522825,1
LY451395,0.4244,0.3617,0.3335,0.3923,NA,-0.6222,0.377975,1
127408-30-4,0.4242,0.4766,NA,0.5918,0.7375,-0.7411,0.557525,1
Heraclenol,0.4242,NA,0.3252,NA,0.5945,-0.6139,0.4479666666666667,2
EX527,0.4242,0.4267,0.3513,0.3367,0.7096,-0.6147,0.4497,0
UNII-U7RWT9J78O,0.4242,NA,NA,0.7405,0.6058,-0.8641,0.5901666666666667,2
AMIKACIN HYDRATE,0.4237,0.4704,0.3294,0.6311,0.4794,-0.5007,0.4668,0
BRD-K18542345,0.4236,0.4393,NA,0.416,0.5194,-0.4861,0.449575,1
Megestrol Acetate,0.4236,0.5666,0.3951,0.7383,0.5588,-0.5231,0.53648,0
BSPBIO_001592,0.4236,0.6643,0.4496,0.4612,0.5921,-0.504,0.51816,0
Ketanserin,0.4233,NA,0.4087,0.3779,0.6266,-0.5136,0.459125,1
BRD-K64391475,0.4232,NA,NA,0.3442,0.5636,-0.6198,0.44366666666666665,2
Altanserin,0.4231,0.441,NA,0.3581,0.564,-0.7259,0.44655,1
MW-A1-14,0.4228,0.3629,NA,0.459,0.6053,-0.5113,0.4625,1
MLS002276469,0.4228,0.4109,0.6628,0.687,0.5485,-0.5837,0.5464,0
Etofenamate,0.4224,0.4624,NA,0.5055,0.5573,-0.605,0.4869,1
(3-Isopropoxyphenyl)(1-((5-methyl-1-propyl-1H-pyrazol-4-yl)methyl)piperidin-3-yl)methanone,0.4223,0.3845,0.3551,0.3262,NA,-0.5715,0.372025,1
BRD-K04534322,0.4221,0.3274,NA,0.6338,0.5037,-0.5697,0.47175,1
ZINC04521755,0.4221,0.4882,NA,0.3607,0.3465,-0.6508,0.404375,1
Acetylcysteine,0.422,0.3458,NA,NA,0.568,-0.7425,0.44526666666666664,2
Indirubin-3'monoxime,0.4219,0.5559,NA,0.4869,0.7254,-0.477,0.547525,1
Betamethasone Acetate,0.4217,0.6387,NA,0.8296,0.4783,-0.6354,0.592075,1
CHEMBL2204241,0.4216,0.3557,NA,NA,0.7235,-0.6441,0.5002666666666666,2
AMD-070 (hydrochloride),0.4214,0.4513,NA,0.467,0.573,-0.7282,0.478175,1
MLS003370625,0.4204,NA,NA,0.6568,NA,-0.6608,0.5386,3
BRD-K02575886,0.4203,NA,NA,0.3276,NA,-0.5092,0.37395,3
Valsartan,0.4202,0.3888,0.4174,0.391,0.5752,-0.6021,0.43852,0
SCHEMBL4098081,0.4201,NA,NA,NA,0.3515,-0.6598,0.3858,3
Rifaximin,0.4201,0.3774,NA,0.4147,0.8176,-0.4786,0.50745,1
"THR1 Inhibitor, 2",0.42,0.3928,0.4758,0.5254,0.7804,-0.494,0.51888,0
Loxoprofen,0.4199,0.4619,NA,0.3686,0.6025,-0.4931,0.463225,1
HG-6-64-01,0.4199,0.406,0.3414,0.6688,NA,-0.6179,0.459025,1
AC1O9EM7,0.4199,NA,0.4471,0.4307,0.6271,-0.5157,0.4812,1
ZINC01043777,0.4198,NA,NA,0.542,NA,-0.8137,0.4809,3
Triclabendazole,0.4197,0.4848,0.3976,0.4795,0.7293,-0.5497,0.50218,0
BRD-K01006500,0.4197,NA,NA,NA,0.5852,-0.6383,0.5024500000000001,3
Flufenamic acid,0.4195,NA,NA,0.5617,0.7078,-0.6286,0.563,2
Prostoglandin A1,0.4194,0.4528,0.3699,0.4544,0.7408,-0.6038,0.48746,0
BRD-K57200229-001-01-6,0.4194,NA,0.4892,0.4478,0.5331,-0.5383,0.472375,1
BRD-K74133369-001-01-8,0.4193,0.3285,0.4115,0.6622,0.5473,-0.4945,0.47376,0
BRD-K05353139,0.4192,0.6132,NA,0.3745,NA,-0.6021,0.46896666666666664,2
BRD-K68319707,0.4188,0.4341,0.3577,0.5312,0.3522,-0.624,0.4188,0
Milciclib (PHA-848125),0.4187,0.4292,NA,0.4291,0.9089,-0.6071,0.546475,1
Prostratin,0.4185,0.573,NA,NA,0.5249,-0.475,0.5054666666666666,2
PDK1 Inhibitor,0.4183,0.5334,0.3612,0.5698,0.6464,-0.5346,0.5058199999999999,0
Lomeguatrib,0.4183,0.5349,0.417,NA,0.6579,-0.6033,0.5070250000000001,1
MLS001065858,0.4181,NA,NA,NA,0.7903,-0.7983,0.6042000000000001,3
AZD-8055,0.4179,0.5184,0.3533,0.6367,0.7531,-0.5081,0.53588,0
Zucapsaicin,0.4178,0.4514,0.4141,0.3768,0.7372,-0.4917,0.47946,0
BRD-K39211770,0.4176,0.3466,NA,0.352,NA,-0.6029,0.37206666666666666,2
BRD-K37185609,0.4176,NA,NA,NA,0.4977,-0.6867,0.45765,3
SMR000115252,0.4175,0.4311,NA,NA,0.416,-0.6644,0.4215333333333333,2
MK-2866 (GTx-024),0.4174,0.4606,NA,NA,0.5929,-0.4921,0.4903,2
SCHEMBL10028379,0.4171,0.3759,0.3263,0.654,NA,-0.6336,0.443325,1
Bendroflumethiazide,0.4171,0.5149,NA,0.5323,0.6963,-0.521,0.54015,1
ZK-93426,0.4168,NA,0.3389,0.5061,0.6665,-0.4936,0.482075,1
AC1NWALF,0.4168,0.4447,0.3325,0.5902,0.7592,-0.477,0.50868,0
"Temsirolimus (CCI-779, NSC 683864)",0.4168,0.6829,0.3897,0.5031,0.607,-0.5057,0.5199,0
BRD-K65968843,0.4167,NA,NA,0.3771,NA,-0.539,0.39690000000000003,3
BRD-K90734091,0.4167,NA,NA,0.3705,0.6801,-0.6838,0.48910000000000003,2
T5285107,0.4167,NA,NA,0.3702,0.371,-0.5631,0.3859666666666667,2
CHEMBL1868011,0.4166,NA,0.3325,0.4334,NA,-0.7172,0.39416666666666667,2
BRD-K74436011,0.4166,NA,NA,0.5187,0.5595,-0.862,0.4982666666666667,2
SPARFLOXACIN,0.4165,0.4085,NA,0.361,0.6652,-0.6702,0.4628,1
Equol,0.4165,NA,0.3822,0.4799,NA,-0.7754,0.42619999999999997,2
Metformin,0.4164,0.543,0.4924,0.4569,0.582,-0.4779,0.49813999999999997,0
4LY1,0.4163,0.4358,0.3522,0.4681,0.7083,-0.4856,0.47614,0
BRD-K32885145,0.4162,NA,NA,0.4427,0.3678,-0.5423,0.4089,2
BRD-K73898073,0.4162,NA,NA,0.3816,NA,-0.6656,0.39890000000000003,3
BRD-A83706824,0.416,0.3558,NA,NA,0.5986,-0.7101,0.4568,2
Niacin,0.416,0.423,0.5773,NA,0.7191,-0.6791,0.5338499999999999,1
AC1LGTHT,0.416,NA,NA,NA,0.7386,-0.748,0.5773,3
MLS003448141,0.4157,NA,NA,NA,0.6633,-0.6351,0.5395,3
"2,2-Dichloro-n-[(1R,2S)-1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]acetamide",0.4156,0.349,0.4185,0.401,NA,-0.7095,0.396025,1
"ICI 182,780",0.4156,0.5522,0.3833,0.3356,0.4896,-0.5516,0.43526,0
Tropisetron HCl,0.4155,NA,NA,0.6587,NA,-0.811,0.5370999999999999,3
Tropisetron HCl,0.4155,NA,NA,0.6587,NA,-0.811,0.5370999999999999,3
BRD-K06574200,0.4155,NA,NA,0.3824,0.4391,-0.6032,0.41233333333333333,2
MLS003448170,0.4154,NA,NA,NA,0.7418,-0.8242,0.5786,3
Mycophenolic acid,0.4148,0.4534,0.5494,0.5402,0.5839,-0.6077,0.50834,0
MLS002264414,0.4147,NA,NA,0.4059,0.6398,-0.653,0.4868,2
175203-39-1,0.4144,NA,0.353,0.3341,0.4057,-0.6518,0.3768,1
133040-77-4,0.4143,NA,NA,0.384,NA,-0.6688,0.39915,3
CHEMBL2132289,0.4142,0.4947,0.5381,0.4466,0.6999,-0.5079,0.5186999999999999,0
362-74-3,0.4141,0.6361,0.3664,0.3302,0.4373,-0.6561,0.43682,0
SPECTRUM_000826,0.4141,0.4639,0.332,0.6466,0.4741,-0.5677,0.46614,0
ST070518,0.4137,0.3295,0.3533,NA,0.534,-0.7828,0.407625,1
CGP-12177,0.4135,0.6042,0.3294,0.3722,0.7113,-0.5514,0.48612,0
ZSTK 474,0.4134,0.5365,0.4203,0.5096,0.756,-0.4812,0.52716,0
Meprylcaine,0.4131,NA,NA,0.6789,0.4843,-0.7223,0.5254333333333333,2
BRD-K41344641,0.4129,NA,NA,NA,0.5367,-0.6143,0.4748,3
Epigalocatechin Gallate,0.4129,0.5271,0.3363,0.4047,0.6774,-0.6163,0.47168,0
N-(Carboxycarbonyl)-d-phenylalanine,0.4129,0.5082,NA,NA,0.639,-0.692,0.5200333333333333,2
MLS001007458,0.4127,NA,0.4375,0.4383,0.5536,-0.5691,0.460525,1
Erythromycin Ethylsuccinate,0.4126,0.4157,0.4113,0.5498,0.3554,-0.6219,0.42896,0
TAK-700 (Orteronel),0.4126,0.7086,0.3536,NA,0.6355,-0.6841,0.527575,1
"Apitolisib (gdc-0980, rg7422)",0.4125,0.4283,0.4188,0.4834,0.7754,-0.51,0.50368,0
"N-(4-Hydroxyphenyl)icosa-5,8,11,14-tetraenamide",0.4125,NA,0.3358,NA,NA,-0.4938,0.37415,3
Androstanol,0.4124,NA,0.5429,0.4393,0.5217,-0.742,0.47907500000000003,1
BRD-K43357772,0.4122,NA,NA,0.486,NA,-0.625,0.4491,3
BIOMOL-NT_000059,0.412,0.4007,NA,0.4111,0.4933,-0.5872,0.429275,1
LGX818,0.4119,0.6194,0.3409,0.4256,0.3462,-0.4992,0.42879999999999996,0
Vardenafil,0.4118,0.7636,0.4195,0.4246,0.6266,-0.6375,0.52922,0
Levothyroxine,0.4117,0.359,0.3775,NA,0.6774,-0.5095,0.45640000000000003,1
CHEMBL2132570,0.4117,0.3543,0.3458,0.3902,NA,-0.5083,0.3755,1
WH-4-023,0.4117,0.5625,0.4174,0.4398,0.7611,-0.7545,0.5185,0
BRD-K11359987,0.4115,0.3549,NA,0.552,NA,-0.7815,0.43946666666666667,2
Miglitol,0.4113,NA,0.373,NA,0.6713,-0.6122,0.4852,2
BRD-K75813018,0.4112,NA,NA,0.54,0.389,-0.7104,0.44673333333333337,2
BRD-K16897811,0.4112,0.5743,NA,NA,NA,-0.5182,0.49275,3
SMR000127643,0.4112,NA,NA,NA,0.6763,-0.6657,0.54375,3
Dioxybenzone,0.4111,NA,NA,NA,0.6522,-0.6847,0.53165,3
HG-9-91-01,0.4109,0.6701,NA,0.4118,0.7213,-0.5645,0.553525,1
Emtricitabine,0.4109,0.364,0.3384,0.4759,0.6394,-0.6344,0.44572,0
ASN 05257430,0.4109,0.4317,0.4399,0.4946,0.7953,-0.6498,0.51448,0
"9-Methyl-5H-6-thia-4,5-diaza-chrysene 6,6-dioxide",0.4109,0.5063,NA,NA,0.5899,-0.4894,0.5023666666666666,2
Rizatriptan,0.4108,0.5253,NA,0.7174,0.3879,-0.7761,0.51035,1
BRD-K62689646,0.4108,NA,NA,NA,0.5009,-0.6064,0.45585,3
Budesonide,0.4107,0.4103,0.3985,0.7676,0.5315,-0.5195,0.50372,0
Praziquantel,0.4107,0.8844,0.4063,0.4755,0.5878,-0.6465,0.55294,0
MLS003128807,0.4101,0.4372,NA,NA,NA,-0.502,0.42364999999999997,3
SPECTRUM_001088,0.4101,NA,NA,0.742,0.4597,-0.625,0.5372666666666667,2
BRD-K49687221,0.4099,NA,0.4508,0.337,NA,-0.628,0.39923333333333333,2
FR-180204,0.4096,0.534,0.4708,0.3935,0.6792,-0.4885,0.49742000000000003,0
BRD-K48332509,0.4096,0.6085,NA,0.5035,0.5263,-0.5378,0.511975,1
Glipizide,0.4094,0.6114,0.4427,0.4292,0.6705,-0.4852,0.51264,0
Pravastatin sodium,0.4093,0.3405,NA,NA,0.6245,-0.6122,0.4581,2
MLS000534605,0.4092,0.6684,NA,0.5265,0.6486,-0.5298,0.563175,1
Terbinafine,0.4092,NA,0.3294,0.4311,0.5876,-0.603,0.439325,1
SB-203580,0.4091,0.4928,0.4306,0.4707,0.7211,-0.482,0.50486,0
IN1434,0.4091,0.3357,0.426,0.3315,0.5748,-0.5783,0.41542,0
MLS001065843,0.4087,NA,NA,0.4129,NA,-0.5767,0.4108,3
Pyroxamide,0.4087,NA,0.471,0.6316,NA,-0.4929,0.5037666666666667,2
CHEMBL1992500,0.4086,NA,NA,0.5242,NA,-0.7667,0.46640000000000004,3
Scopolamine,0.4085,0.3878,0.349,0.4108,0.601,-0.6285,0.43141999999999997,0
MLS002415570,0.4078,0.4936,NA,NA,0.6427,-0.6485,0.5147,2
SDZ-201106,0.4076,0.3962,NA,0.4825,0.6544,-0.6938,0.485175,1
AO-476/43380301,0.4073,NA,0.4071,NA,0.5587,-0.4933,0.4577,2
12K-613S,0.4073,0.4244,0.4034,0.4366,0.3791,-0.6027,0.41015999999999997,0
KPT-330,0.4073,0.6135,NA,0.5776,0.5183,-0.5353,0.529175,1
ZINC1569718,0.4072,0.3919,NA,0.3617,0.5828,-0.5362,0.4359,1
CHEMBL2203528,0.4072,0.334,NA,0.405,0.6588,-0.6655,0.45125000000000004,1
MLS001210968,0.4069,0.4593,0.3774,0.3522,NA,-0.4885,0.39895,1
TOCRIS-0930,0.4068,0.4396,NA,0.3955,0.5307,-0.6365,0.44315,1
Clocortolone Pivalate,0.4067,NA,NA,0.6905,0.5515,-0.8536,0.5495666666666666,2
AC1MLYN7,0.4067,NA,NA,0.5201,0.4382,-0.7937,0.455,2
Brompheniramine,0.4065,0.4425,0.3785,0.6586,0.7403,-0.6071,0.52528,0
RS102895,0.4065,0.3349,0.413,0.434,NA,-0.4972,0.3971,1
BRD-A31180007,0.4063,0.4406,NA,NA,0.6174,-0.4751,0.4881,2
ZINC03898662,0.4063,0.3724,NA,NA,0.7922,-0.6801,0.5236333333333334,2
Eucatropine,0.4062,NA,0.3806,0.3643,NA,-0.6487,0.3837,2
MLS003153121,0.4059,0.4168,0.4664,0.3712,NA,-0.6766,0.41507499999999997,1
STK661558,0.4055,NA,0.3673,0.5505,0.6902,-0.6166,0.503375,1
BRD-K97955841,0.4053,0.3434,NA,0.3432,NA,-0.694,0.36396666666666666,2
Ciglitazone,0.4052,0.3269,0.4558,NA,0.6623,-0.6038,0.46255,1
"MEK162 (ARRY-162, ARRY-438162)",0.4051,0.5408,0.3465,0.4754,0.7852,-0.6191,0.5105999999999999,0
BRD-A73558769,0.4049,0.5671,NA,0.4449,0.5208,-0.6676,0.484425,1
Nandrolone,0.4048,0.4262,0.3442,NA,0.4314,-0.4839,0.40165,1
Diclofenac,0.4048,0.4278,0.3254,0.3353,0.7141,-0.6032,0.44148,0
CHEMBL3188581,0.4047,0.4562,0.3712,0.7464,NA,-0.5327,0.494625,1
MLS002415569,0.4046,0.602,NA,0.4664,NA,-0.6499,0.491,2
MLS-0435526.0001,0.4045,0.3632,NA,NA,0.3726,-0.6126,0.3801,2
fluticasone,0.4045,NA,NA,0.5368,0.3972,-0.6446,0.4461666666666667,2
Acifran,0.4044,0.4349,0.3789,0.4185,0.5824,-0.6476,0.44382,0
Bupropion,0.4043,0.4907,0.4374,0.5062,0.8483,-0.4987,0.53738,0
Dexamethasone 21-acetate,0.4042,0.4207,0.343,0.6975,0.6197,-0.6083,0.49702,0
CHEMBL2139291,0.4041,0.4028,0.5109,0.5401,0.5127,-0.4749,0.47412000000000004,0
SCHEMBL16226068,0.4039,0.3957,NA,0.4934,0.5813,-0.4855,0.468575,1
BRD-K43194109,0.4039,0.4167,NA,0.3632,NA,-0.728,0.3946,2
AG-205/12836028,0.4038,NA,NA,0.3358,NA,-0.5655,0.3698,3
BRD-K75633187,0.4035,0.3445,NA,NA,0.4429,-0.8785,0.3969666666666667,2
QS-11,0.4034,0.7183,0.3441,0.4464,0.7451,-0.6384,0.53146,0
PCL2_000154,0.4034,NA,0.3444,NA,0.7179,-0.6163,0.48856666666666665,2
Retigabine,0.4032,NA,NA,NA,0.5109,-0.8311,0.45705,3
Tripelennamine,0.4029,0.3654,NA,NA,0.661,-0.6039,0.4764333333333333,2
BIO2_000792,0.4029,0.4808,0.3251,0.4232,0.6993,-0.6536,0.46626,0
KUC104254,0.4028,NA,NA,0.5238,NA,-0.729,0.46330000000000005,3
Cevimeline hydrochloride,0.4028,0.5656,0.3318,0.5415,0.5508,-0.6366,0.4785,0
Warfarin,0.4024,0.6014,0.4344,0.4134,0.3463,-0.4787,0.43958,0
Rhamnetin,0.4022,0.3793,NA,0.3311,0.4007,-0.5194,0.378325,1
Ioxaglic acid,0.4022,0.4116,0.3826,NA,0.7086,-0.6322,0.47625,1
MLS-0425579.0001,0.4021,0.4276,NA,0.366,0.5387,-0.75,0.4336,1
CYM5938,0.402,NA,0.3328,NA,NA,-0.5157,0.3674,3
Epitestosterone,0.4018,0.5806,NA,0.3384,0.3982,-0.5153,0.42974999999999997,1
SPECTRUM_001048,0.4017,0.5942,0.3758,0.573,0.6558,-0.506,0.5201,0
ZD-7288,0.4016,0.4509,NA,0.4837,0.5808,-0.7102,0.47925,1
MLS002699810,0.4015,NA,NA,NA,0.4031,-0.6623,0.4023,3
PENICILLIN V POTASSIUM,0.4015,0.5562,NA,0.4883,0.4265,-0.6609,0.468125,1
SKF 86002,0.4015,NA,0.3574,0.7385,0.5786,-0.5751,0.519,1
BRD-K91677732,0.4015,0.389,0.3719,0.4369,0.5603,-0.6059,0.43192,0
BRD-K29499344,0.4014,NA,NA,0.3546,0.4594,-0.6333,0.40513333333333335,2
Roquinimex,0.4013,NA,0.3909,0.4044,0.472,-0.6252,0.41715,1
BRD-K80852934,0.4012,NA,NA,0.3454,0.6798,-0.7599,0.47546666666666665,2
BRD-K30837577,0.4009,0.4248,NA,0.5718,0.4217,-0.5032,0.4548,1
Prednisolone 21-hemisuccinate,0.4007,NA,NA,0.7218,NA,-0.702,0.56125,3
BRD-K40694355,0.4007,NA,0.3909,0.5277,0.3653,-0.7233,0.42115,1
CHEMBL1612677,0.4005,0.4855,NA,NA,0.7086,-0.5561,0.5315333333333333,2
MLS003129251,0.4004,NA,NA,0.5327,0.5041,-0.6314,0.47906666666666664,2
CHEMBL3185651,0.4003,0.4079,NA,NA,NA,-0.6847,0.4041,3
BRD-K48222931,0.3997,NA,NA,0.4056,0.3596,-0.7397,0.3883,2
BRD-A25736793,0.3996,0.4657,NA,0.5022,0.7957,-0.4767,0.5408,1
BRD-K38760240,0.3996,NA,NA,NA,0.4956,-0.6295,0.4476,3
Lenvatinib (E7080),0.3996,0.6735,0.3563,NA,0.6278,-0.5215,0.5143,1
CHEMBL1531854,0.3995,0.4011,NA,NA,0.6334,-0.4863,0.478,2
Buddleoflavonoloside,0.3995,0.3236,NA,0.3935,0.3916,-0.6679,0.37705,1
BRD-K15935695,0.3994,NA,NA,0.3396,NA,-0.7987,0.3695,3
RO-3306,0.3993,0.5336,0.4051,0.5731,NA,-0.6426,0.477775,1
KUC104488,0.3993,NA,NA,NA,0.7797,-0.6829,0.5894999999999999,3
CHEMBL552425,0.3993,0.6572,0.44,0.3445,0.7174,-0.4851,0.51168,0
BRD-K55194575,0.3992,0.3423,NA,0.3413,0.7527,-0.6159,0.45887500000000003,1
Levocetirizine,0.3991,NA,NA,0.3948,NA,-0.5178,0.39695,3
AC1O9CXV,0.3991,0.3856,NA,0.3302,NA,-0.7396,0.3716333333333333,2
AC1NSZMI,0.3988,NA,NA,0.3393,0.696,-0.6458,0.4780333333333333,2
T5291115,0.3986,NA,NA,0.351,0.5029,-0.6186,0.4175,2
vicriviroc,0.3985,0.3467,NA,0.4098,NA,-0.6151,0.385,2
SCHEMBL17052537,0.3984,0.576,0.3955,0.4593,0.7928,-0.4933,0.5244,0
BRD-K45929778,0.3984,0.3935,0.3971,NA,NA,-0.7962,0.3963333333333333,2
Obatoclax,0.3982,0.5145,0.6299,0.447,0.6367,-0.5269,0.5252600000000001,0
PRX-08066 Maleic acid,0.398,0.3424,NA,NA,0.6842,-0.6429,0.47486666666666666,2
MLS003129491,0.3978,NA,0.3389,0.357,0.4216,-0.821,0.37882499999999997,1
SPOX1_000651,0.3977,0.6062,NA,0.3363,0.6101,-0.481,0.487575,1
SA-1938820,0.3975,NA,0.3245,0.536,NA,-0.4966,0.41933333333333334,2
Cdc,0.3974,NA,NA,0.3431,0.5615,-0.5722,0.434,2
CHEMBL214378,0.3973,0.3674,0.3454,0.3331,0.6166,-0.6027,0.41196,0
Isradipine,0.3973,NA,0.4078,0.3574,0.7948,-0.6548,0.489325,1
BRD-K10835142,0.3972,NA,NA,NA,0.389,-0.6074,0.3931,3
TH02453-036-P1,0.397,0.5218,0.4176,0.3448,0.6485,-0.6385,0.46594,0
CO-1686 (AVL-301),0.3969,0.5612,0.36870000000000003,0.4919,0.5883,-0.4765,0.4814,0
MLS-0258268.0001,0.3968,0.35,0.3368,0.3871,0.5105,-0.7627,0.39624,0
ST50851843,0.3967,0.3584,NA,NA,NA,-0.6629,0.37755,3
SA-440832,0.3967,NA,0.4546,NA,NA,-0.9645,0.42565,3
PF 543,0.3967,0.419,NA,0.3796,0.6552,-0.7754,0.462625,1
SPBIO_003097,0.3966,NA,0.458,NA,NA,-0.6618,0.4273,3
BRD-K70900504,0.3965,0.3824,NA,0.3791,0.4016,-0.5319,0.3899,1
PCL2_000101,0.3964,NA,0.4651,0.3947,0.5819,-0.5945,0.45952499999999996,1
BRD-A98888159,0.396,NA,0.3835,0.3539,0.7337,-0.7485,0.466775,1
CID 75577922,0.3959,0.388,NA,0.4445,NA,-0.5566,0.40946666666666665,2
114798-26-4,0.3955,0.8897,0.3493,0.3536,0.6806,-0.5842,0.53374,0
Pentamidine,0.3955,0.6148,0.3311,0.5538,0.7368,-0.6401,0.5264,0
Alvespimycin,0.3954,0.4757,0.3869,0.4813,0.8348,-0.4779,0.51482000000000006,0
BRD-K30066603,0.3952,0.4694,0.394,0.3504,0.3891,-0.6496,0.39962,0
Tetradecylthioacetic acid,0.3949,0.6087,NA,0.3497,0.5689,-0.663,0.48055,1
Benzylpenicillin,0.3948,0.4817,NA,0.42,0.7598,-0.6589,0.5140750000000001,1
Icariin,0.3948,0.4307,0.3529,0.3224,0.6715,-0.8097,0.43446,0
Tyrphostin AG 879,0.3948,0.4162,0.3607,0.5693,NA,-0.4966,0.43525,1
BRD-K30640165,0.3946,0.38,NA,0.4063,0.5599,-0.6365,0.4352,1
Rilmenidine,0.3946,0.5884,0.4426,0.3498,0.6541,-0.6788,0.4859,0
Ifosfamide,0.3945,0.432,NA,0.4059,0.7584,-0.5148,0.4977,1
BRD-K79732306,0.3945,NA,NA,0.4809,0.7505,-0.5329,0.5419666666666667,2
"Triazolothiadiazine, 9",0.3943,NA,0.4587,NA,0.7286,-0.5193,0.5272,2
CHEMBL3188661,0.394,0.4479,0.3706,0.5099,0.6018,-0.4934,0.46484000000000003,0
CHEMBL2333346,0.394,0.5343,0.3981,0.3325,0.8748,-0.5157,0.50674,0
AM-580,0.3938,0.4018,0.5128,0.5645,0.8177,-0.6785,0.53812,0
BRD-K89966732,0.3937,NA,0.3501,0.4589,NA,-0.72,0.4009,2
MLN-0128,0.3933,0.5572,0.3528,0.4791,0.726,-0.4819,0.50168,0
BRD-K73439593,0.3933,0.3599,NA,0.36,NA,-0.7022,0.37106666666666666,2
CHEMBL2135279,0.3933,NA,NA,NA,0.6489,-0.8438,0.5211,3
MLS-0002494.0001,0.3932,0.4469,NA,NA,NA,-0.6038,0.42005000000000003,3
CHEMBL2359502,0.3929,NA,0.372,0.3311,0.7593,-0.6448,0.463825,1
AC1LDCW5,0.3928,0.3363,NA,0.4618,0.4724,-0.6687,0.415825,1
BRD-K82750814,0.3927,0.4396,NA,0.3298,0.3906,-0.4738,0.388175,1
Lorglumide,0.3927,NA,NA,0.3401,NA,-0.5508,0.3664,3
MLS003271309,0.3927,NA,NA,NA,0.5547,-0.7059,0.4737,3
AC1M52QF,0.3927,0.5529,NA,NA,0.7722,-0.5155,0.5726,2
CID 46937243,0.3926,0.432,NA,0.3532,0.5546,-0.5956,0.4331,1
