compound,azt,los,nib,quine,vir,similarity,meansim,nas
REV-5901,NA,0.3991,0.3952,0.6862,0.4202,-0.6547,0.475175,1
3-[(3-Hydroxy-2-phenylpropanoyl)oxy]-8-methyl-8-(propan-2-yl)-8-azoniabicyclo[3.2.1]octane,NA,0.3989,NA,0.5068,NA,-0.6194,0.45285,3
HSCI1_000314,NA,0.3987,NA,0.4688,0.367,-0.646,0.4115,2
Palovarotene,NA,0.3986,0.3909,0.4811,0.516,-0.4893,0.44665,1
Tryptoline,NA,0.3984,NA,0.4231,NA,-0.6586,0.41074999999999995,3
CHEMBL277800,NA,0.3984,0.6052,0.4567,0.3938,-0.745,0.46352499999999996,1
Minoxidil,NA,0.3982,0.4199,0.5976,0.4762,-0.6042,0.47297500000000003,1
Mafenide,NA,0.398,NA,0.43,0.4573,-0.4916,0.42843333333333333,2
fluocinolone-acetonide,NA,0.3979,NA,0.4493,0.5897,-0.551,0.47896666666666665,2
Rabeprazole,NA,0.3975,0.4096,0.4292,NA,-0.6911,0.4121,2
Axitinib,NA,0.3974,0.3864,NA,NA,-0.6285,0.3919,3
BRD-K98437249,NA,0.3973,0.3257,NA,NA,-0.7186,0.3615,3
Letrozole,NA,0.3968,NA,0.5564,0.4393,-0.7826,0.46416666666666667,2
MLS003329219,NA,0.3967,NA,NA,0.4216,-0.6267,0.40915,3
BRD-K28431278,NA,0.3965,NA,0.4408,NA,-0.7522,0.41865,3
MLS002222336,NA,0.3961,NA,0.6847,0.4494,-0.6518,0.5100666666666667,2
4-Ethoxy-n-[3-(phenylamino)quinoxalin-2-yl]benzenesulfonamide,NA,0.3957,NA,0.4118,0.3562,-0.6783,0.3879,2
SCHEMBL17378613,NA,0.3957,0.4241,0.7682,0.3837,-0.4766,0.492925,1
Equol,NA,0.3952,NA,0.4933,NA,-0.7754,0.44425000000000003,3
Granisetron,NA,0.3951,NA,NA,0.4867,-0.5564,0.4409,3
SCHEMBL17497408,NA,0.3948,NA,0.6448,0.4074,-0.6142,0.48233333333333334,2
Cimetidine,NA,0.3936,NA,0.6651,0.3741,-0.6336,0.4776,2
Broad-Sai-595,NA,0.3934,0.3499,0.524,0.4159,-0.6232,0.4208,1
AB01274770-01,NA,0.3932,NA,NA,0.3608,-0.6857,0.377,3
BRD-A31180007,NA,0.3932,0.4526,NA,0.5274,-0.4751,0.4577333333333333,2
Lisinopril,NA,0.3931,NA,0.6281,0.3718,-0.6415,0.4643333333333333,2
MLS003130126,NA,0.3929,NA,0.3867,NA,-0.6194,0.38980000000000004,3
Ganciclovir,NA,0.3928,0.465,0.5832,0.452,-0.6973,0.47325,1
Macitentan,NA,0.3923,NA,0.633,0.5173,-0.4809,0.5142,2
BRD-M94512770,NA,0.3919,NA,0.322,NA,-0.7221,0.35695,3
Cnqx,NA,0.3918,NA,0.5598,0.428,-0.5251,0.45986666666666665,2
Cetirizine,NA,0.3911,NA,0.4802,NA,-0.5317,0.43565,3
CHEMBL436817,NA,0.3911,0.4795,0.7299,0.3974,-0.6916,0.499475,1
SCHEMBL17857056,NA,0.3907,0.3227,NA,0.368,-0.4911,0.36046666666666666,2
LY2801653,NA,0.3902,0.5173,0.7118,0.5089,-0.5988,0.53205,1
XMD15-27,NA,0.3901,0.3368,0.7262,NA,-0.6459,0.48436666666666667,2
Gliquidone,NA,0.3899,0.3386,0.5376,0.5024,-0.6143,0.442125,1
Amonafide,NA,0.3898,0.4054,0.4189,NA,-0.7443,0.4047,2
MLS001007458,NA,0.3897,NA,NA,0.4062,-0.5691,0.39795,3
PK04_098276,NA,0.3897,0.4576,0.3936,NA,-0.5104,0.41363333333333335,2
CHEMBL2358923,NA,0.3897,NA,0.4761,0.3224,-0.4944,0.3960666666666667,2
LEVOSIMENDAN,NA,0.3891,NA,NA,0.5042,-0.5734,0.44665,3
PF 543,NA,0.3888,NA,0.5571,NA,-0.7754,0.47295,3
ALD1-H_001009,NA,0.3879,NA,0.587,0.4126,-0.6539,0.4625,2
K784-3187,NA,0.3879,0.4076,0.6343,NA,-0.5969,0.4766,2
BRD-K89097220,NA,0.3877,NA,0.6962,NA,-0.496,0.54195,3
H 8,NA,0.3875,NA,0.5674,0.3812,-0.4894,0.4453666666666667,2
BRD-A82197375,NA,0.3872,NA,0.5465,0.6673,-0.5412,0.5336666666666666,2
Blebbistatin,NA,0.3869,0.49,0.4929,NA,-0.7098,0.4566,2
SMR000178575,NA,0.3867,NA,0.4984,0.4024,-0.7043,0.42916666666666664,2
Racecadotril,NA,0.3866,NA,0.5815,NA,-0.6118,0.48405,3
Butenafine,NA,0.3865,0.4465,NA,NA,-0.7576,0.4165,3
GW9508,NA,0.3864,NA,0.4562,NA,-0.6803,0.4213,3
Chloroquine,NA,0.3861,0.3733,0.5978,0.4796,-0.4991,0.4592,1
BRD-K41429297,NA,0.3857,0.3431,NA,NA,-0.4878,0.3644,3
Ticlopidine,NA,0.3857,NA,0.4928,0.4288,-0.6352,0.4357666666666667,2
BRD-K54822214,NA,0.3853,NA,0.4169,NA,-0.5076,0.4011,3
MLS000718932,NA,0.3853,0.5174,NA,0.4435,-0.7038,0.4487333333333333,2
Apigenin Triacetate,NA,0.3852,NA,0.4801,NA,-0.5509,0.43265,3
Balicatib,NA,0.3848,0.3767,0.6463,0.3579,-0.5163,0.44142499999999996,1
BRD-K30459086,NA,0.3847,0.3317,NA,0.4101,-0.7153,0.3755,2
BRD-K65148580,NA,0.3843,0.3513,0.4944,NA,-0.477,0.41,2
BRD-K10916986-001-01-6,NA,0.3843,NA,0.5635,0.535,-0.5969,0.4942666666666667,2
BRD-K00486725,NA,0.3842,NA,0.5648,0.34,-0.8633,0.42966666666666664,2
Cytarabine,NA,0.3841,0.379,0.3556,0.519,-0.4951,0.40942500000000004,1
Zalcitabine,NA,0.3841,NA,0.4968,NA,-0.7024,0.44045,3
Quinelorane,NA,0.3841,NA,0.6662,0.3473,-0.77,0.46586666666666665,2
KUC104227,NA,0.3838,NA,NA,0.4205,-0.474,0.40215,3
Tetramisole,NA,0.3835,NA,0.4514,NA,-0.77,0.41745,3
Tolnaftate,NA,0.3834,NA,0.452,0.5744,-0.4925,0.46993333333333337,2
Bufalin,NA,0.3833,0.5906,NA,0.5161,-0.4918,0.49666666666666665,2
BRD-K79112806,NA,0.3827,NA,NA,0.3501,-0.4893,0.3664,3
VER 155008,NA,0.3826,NA,0.5142,NA,-0.6181,0.4484,3
Spironolactone,NA,0.3826,0.4706,0.6881,NA,-0.5327,0.5137666666666667,2
CHROMOMYCIN-A3,NA,0.3825,NA,NA,0.4435,-0.6223,0.41300000000000003,3
BRD-K23488072,NA,0.3825,NA,0.4757,0.4556,-0.8149,0.43793333333333334,2
Dioxybenzone,NA,0.3823,0.3669,0.4551,0.472,-0.6847,0.419075,1
SUGA1_016079,NA,0.3823,NA,0.4616,NA,-0.7212,0.42195,3
BRD-K00859238,NA,0.3822,NA,NA,0.4044,-0.489,0.3933,3
175203-39-1,NA,0.3822,NA,NA,0.3917,-0.6518,0.38695,3
BCB03_000082,NA,0.3821,0.4291,NA,NA,-0.7145,0.40559999999999996,3
SCIO 469 hydrochloride,NA,0.3818,0.3562,0.6586,NA,-0.6134,0.4655333333333333,2
MLS003128610,NA,0.3813,NA,NA,0.3984,-0.6182,0.38985,3
Enoxacin,NA,0.3809,NA,0.6137,0.3684,-0.683,0.45433333333333337,2
MLS003271309,NA,0.3807,0.379,NA,0.3622,-0.7059,0.37396666666666667,2
PP 2,NA,0.3804,0.5242,0.3424,0.3634,-0.5201,0.4026,1
Proscillaridin A,NA,0.3802,0.6424,0.3519,0.4627,-0.4819,0.4593,1
ST012525,NA,0.3802,0.3624,0.4193,NA,-0.5548,0.3873,2
PF-3084014,NA,0.3799,0.3656,0.6162,0.4796,-0.4926,0.460325,1
Ambrisentan,NA,0.3798,0.3516,0.5737,0.4646,-0.6197,0.442425,1
RU 58841,NA,0.3797,0.3232,0.4856,NA,-0.6848,0.39616666666666667,2
Hippeastrine,NA,0.3791,NA,0.6927,0.4081,-0.7195,0.4933,2
BRD-K07627743,NA,0.3788,0.3383,NA,NA,-0.5394,0.35855000000000004,3
Glyburide,NA,0.3788,0.3254,0.5145,0.5685,-0.6317,0.4468,1
Imiloxan,NA,0.3786,0.322,0.5839,NA,-0.7423,0.42816666666666664,2
PRESTWICK3_000652,NA,0.3782,NA,0.5368,0.4581,-0.6637,0.4577,2
BRD-K92923799-001-01-0,NA,0.3778,0.4699,NA,0.3559,-0.5219,0.4012,2
SKF-83959,NA,0.3777,NA,0.6576,NA,-0.4756,0.5176499999999999,3
GDC-0980 (RG7422),NA,0.3775,0.5279,0.5684,0.4931,-0.6049,0.491725,1
ST50851843,NA,0.3775,0.3441,0.449,NA,-0.6629,0.3902,2
Papaverine,NA,0.3774,NA,0.5668,NA,-0.4753,0.47209999999999996,3
Nicotine,NA,0.377,NA,0.5414,0.5382,-0.6207,0.4855333333333333,2
Olopatadine,NA,0.3769,NA,0.4304,NA,-0.6715,0.40365,3
Pirarubicin,NA,0.3767,NA,0.3994,0.3878,-0.6941,0.3879666666666666,2
VU0418934-2,NA,0.3759,0.5242,NA,0.4576,-0.6169,0.4525666666666667,2
Epirubicin,NA,0.3757,NA,NA,0.4303,-0.5772,0.403,3
CHEMBL2358962,NA,0.3756,NA,0.3724,NA,-0.5207,0.374,3
Tigecycline,NA,0.3754,0.3998,0.3625,0.4157,-0.6041,0.38835,1
BRD-K75969390,NA,0.3749,NA,0.5893,NA,-0.7822,0.48210000000000003,3
MFCD00671792,NA,0.3748,NA,0.3274,NA,-0.4903,0.3511,3
CHEBI:48565,NA,0.3742,NA,0.6935,NA,-0.679,0.5338499999999999,3
Staurosporine,NA,0.3742,NA,0.433,0.4299,-0.4983,0.41236666666666666,2
Betulinic acid,NA,0.3742,NA,0.5227,0.4525,-0.8128,0.44980000000000003,2
BRD-K99902401,NA,0.374,NA,0.4825,NA,-0.8008,0.42825,3
Pasireotide (ditrifluoroacetate),NA,0.374,0.3386,0.5428,0.4365,-0.5225,0.422975,1
Enzalutamide,NA,0.3739,0.3823,0.4834,0.4056,-0.4919,0.4113,1
BAS 09531330,NA,0.3736,NA,0.4501,NA,-0.8187,0.41185,3
Fluticasone,NA,0.3734,NA,0.4489,0.355,-0.7123,0.39243333333333336,2
4-Methoxy-2-(4-propoxyphenyl)quinazoline,NA,0.3732,0.4648,0.518,0.4132,-0.645,0.4423,1
MLS002703112,NA,0.3725,0.4153,NA,NA,-0.6718,0.39390000000000003,3
Aclidinium Bromide,NA,0.3725,0.6163,0.4889,NA,-0.487,0.49256666666666665,2
VX-661,NA,0.3724,NA,NA,0.4397,-0.6245,0.40605,3
Ellagic acid,NA,0.3722,NA,0.5477,0.4367,-0.7846,0.4522,2
Tocainide,NA,0.3721,NA,0.4274,NA,-0.8621,0.39975,3
CHEMBL1887751,NA,0.372,NA,0.3572,NA,-0.6454,0.36460000000000004,3
17-DMAG (Alvespimycin) HCl,NA,0.372,0.4758,0.4094,0.3724,-0.5501,0.4074,1
SPBIO_000926,NA,0.3717,NA,0.5352,NA,-0.6026,0.45345,3
CGP-53353,NA,0.3714,NA,0.4057,NA,-0.4755,0.38855,3
Avrainvillamide-analog-6,NA,0.3714,0.3385,0.4713,0.4001,-0.6077,0.39532500000000004,1
Allopurinol,NA,0.371,0.4102,NA,0.3973,-0.6692,0.3928333333333333,2
ZD-7288,NA,0.3705,0.3312,0.4319,NA,-0.7102,0.3778666666666667,2
12K-612S,NA,0.3704,NA,0.5095,NA,-0.5981,0.43994999999999995,3
ST021200,NA,0.3704,0.3248,0.4905,0.6807,-0.5304,0.4666,1
N-Desmethylclozapine,NA,0.3701,NA,0.4352,NA,-0.6244,0.40264999999999995,3
CHEMBL567340,NA,0.3699,NA,0.4094,NA,-0.4819,0.38965,3
SA-424763,NA,0.3698,NA,0.35,NA,-0.721,0.3599,3
BRD-K00381581,NA,0.3698,0.3544,0.4686,NA,-0.5738,0.3976,2
Alpelisib,NA,0.3696,0.4714,0.7486,0.3729,-0.6206,0.490625,1
SPECTRUM_001088,NA,0.3696,NA,NA,0.396,-0.625,0.38280000000000003,3
Anandamide,NA,0.3695,NA,0.5432,0.4271,-0.6115,0.4466,2
LY456236,NA,0.3694,NA,0.5035,0.4878,-0.7646,0.4535666666666667,2
BRD-K77987635,NA,0.3691,0.3378,0.4128,0.3958,-0.4906,0.37887499999999996,1
Desoxymetasone,NA,0.3686,0.5565,0.5838,0.4175,-0.7506,0.4816,1
MLS000766281,NA,0.3686,NA,0.5205,NA,-0.603,0.44455,3
CHEMBL2001494,NA,0.3685,NA,0.4892,NA,-0.6665,0.42885,3
BRD-A00474148,NA,0.3683,0.3821,0.4379,0.3895,-0.5288,0.39445,1
AHU-377 (hemicalcium salt),NA,0.3683,NA,0.4042,NA,-0.7074,0.38625,3
TL Aurora 09,NA,0.3676,NA,0.4302,0.3581,-0.7658,0.3853,2
SPECTRUM_000826,NA,0.3675,NA,NA,0.3596,-0.5677,0.36355,3
BRD-K09459434,NA,0.3673,NA,0.6275,0.4194,-0.6644,0.4714,2
GSK J4,NA,0.3672,0.3549,0.5959,0.4621,-0.5617,0.445025,1
Phloretin,NA,0.3672,NA,0.5135,NA,-0.5176,0.44035,3
Ibutamoren (Mesylate),NA,0.3672,NA,0.4296,NA,-0.663,0.3984,3
AZD1208,NA,0.3671,0.4348,0.7687,0.3213,-0.4902,0.47297500000000003,1
BRD-K98196975,NA,0.3668,NA,0.3995,NA,-0.5493,0.38315,3
4LY1,NA,0.3667,0.3213,NA,0.4276,-0.4856,0.3718666666666667,2
UNC 669,NA,0.3666,0.3234,0.4949,0.4733,-0.5201,0.41455,1
CHEMBL2141722,NA,0.3663,0.5405,NA,0.4607,-0.5266,0.4558333333333333,2
BRD-K88278225,NA,0.3663,NA,NA,0.4063,-0.4945,0.3863,3
Atrasentan (hydrochloride),NA,0.366,NA,0.5165,NA,-0.5632,0.44125,3
ZD-7155,NA,0.3656,0.4076,0.4869,NA,-0.7237,0.4200333333333333,2
MLS-0342317.0001,NA,0.3655,NA,0.4565,NA,-0.7126,0.41100000000000003,3
Cyclizine,NA,0.3654,NA,0.6052,NA,-0.5251,0.48529999999999995,3
"7-[4-(2-Hydroxyphenyl)-2-(trifluoromethyl)-1,3-dioxan-5-yl]hept-5-enoic acid",NA,0.3653,0.3889,0.5507,0.3559,-0.734,0.4152,1
CHEMBL2360495,NA,0.3649,0.5941,0.4733,0.3694,-0.5664,0.45042499999999996,1
Pilaralisib,NA,0.3644,0.3693,0.4949,0.4455,-0.5663,0.41852500000000004,1
BRD-K75035820,NA,0.3644,NA,NA,0.4297,-0.4784,0.39705,3
CID 46937236,NA,0.3642,0.49370000000000003,0.362,NA,-0.4819,0.40663333333333335,2
KUC104223,NA,0.3642,NA,0.393,0.3895,-0.6239,0.38223333333333337,2
C29H35NO2,NA,0.3636,NA,0.4643,NA,-0.7629,0.41395,3
MLS002264443,NA,0.3633,NA,0.5871,NA,-0.6056,0.47519999999999996,3
BRD-K53327986,NA,0.362,NA,0.4101,NA,-0.6952,0.38605,3
Diclofensine (hydrochloride),NA,0.3619,NA,0.5369,NA,-0.637,0.4494,3
RUTIN,NA,0.3618,NA,0.4911,0.4242,-0.6188,0.4257,2
MLS003587254,NA,0.3617,0.3802,0.5637,NA,-0.4866,0.4352,2
Acyclovir,NA,0.3608,0.3354,NA,0.4247,-0.7471,0.3736333333333333,2
BRD-K74163137,NA,0.3608,0.4167,NA,NA,-0.6469,0.38875000000000004,3
Desacetoxymatricarin,NA,0.3603,NA,0.6466,0.3974,-0.6433,0.46809999999999996,2
ST50411348,NA,0.3601,0.4067,0.5271,0.4642,-0.6611,0.439525,1
GW-0742,NA,0.3599,0.362,NA,NA,-0.7075,0.36095,3
Tetrahydropalmatine,NA,0.3595,NA,NA,0.3235,-0.7688,0.3415,3
Apoptosis Activator II,NA,0.3594,0.4117,0.5364,0.4349,-0.5408,0.4356,1
Penciclovir,NA,0.3592,0.4774,NA,0.5319,-0.6068,0.45616666666666666,2
Vinpocetine,NA,0.359,0.4634,0.6085,0.3628,-0.8683,0.448425,1
TCMDC-125843,NA,0.359,NA,0.3757,0.3523,-0.5089,0.36233333333333334,2
Selegiline,NA,0.3589,0.3813,0.4659,NA,-0.7785,0.4020333333333333,2
BRD-K48598367,NA,0.3585,NA,0.4375,NA,-0.6939,0.398,3
CHEMBL3185054,NA,0.3584,NA,0.4024,NA,-0.6279,0.38039999999999996,3
AC1NSZSY,NA,0.3582,0.477,0.4612,0.4266,-0.7503,0.43074999999999997,1
BRD-K89696951,NA,0.3577,NA,0.4568,NA,-0.6338,0.40725,3
Teicoplanin,NA,0.3572,NA,0.4377,NA,-0.5506,0.39744999999999997,3
ML228,NA,0.3569,0.5778,NA,0.4634,-0.4963,0.4660333333333333,2
4-(4-Octadecylphenyl)-4-oxobut-2-enoic acid,NA,0.3567,0.3263,0.5366,0.4465,-0.6548,0.416525,1
ZINC04384996,NA,0.3566,NA,NA,0.4243,-0.6934,0.39044999999999996,3
"Methyl 1-hydroxy-7-(hydroxymethyl)-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylate",NA,0.3564,NA,0.6296,0.3694,-0.7114,0.45180000000000003,2
Clenbuterol,NA,0.3561,0.417,0.6504,NA,-0.7172,0.4745,2
BRD-K84022666,NA,0.3553,0.3645,0.424,0.4941,-0.5429,0.409475,1
BRD-8899,NA,0.3553,NA,0.4056,NA,-0.8226,0.38045,3
Lenvatinib (E7080),NA,0.3552,0.3346,0.6087,NA,-0.5215,0.43283333333333335,2
CHEMBL3186197,NA,0.3552,NA,0.5601,NA,-0.6569,0.45765,3
BG-51,NA,0.3552,0.4077,0.4431,0.4607,-0.5013,0.416675,1
Tenofovir,NA,0.3549,0.3672,NA,0.497,-0.6048,0.40636666666666665,2
SCHEMBL17497838,NA,0.3548,NA,0.4295,NA,-0.6494,0.39215,3
KUC104140,NA,0.3543,NA,0.7162,NA,-0.488,0.53525,3
BRD-K40461288,NA,0.3542,NA,NA,0.3938,-0.6553,0.374,3
BRD-K42543304,NA,0.3542,NA,NA,0.3469,-0.8756,0.35055000000000003,3
SPOX1_000651,NA,0.3541,0.504,0.592,NA,-0.481,0.48336666666666667,2
BRN 1601185,NA,0.354,NA,0.4297,NA,-0.6302,0.39185000000000003,3
BRD-K63874400,NA,0.354,0.3794,0.479,NA,-0.6754,0.40413333333333334,2
BX-795,NA,0.3539,0.5833,0.5665,0.4094,-0.4756,0.478275,1
Mizolastine,NA,0.3536,NA,0.3247,0.4023,-0.7143,0.3602,2
BRD-K24133356,NA,0.3535,0.5463,NA,0.3734,-0.7516,0.4244,2
BRD-K60636255,NA,0.3533,NA,0.4848,NA,-0.6246,0.41905000000000003,3
Thapsigargin,NA,0.353,0.3385,0.3345,NA,-0.4848,0.342,2
Nimesulide,NA,0.3529,0.3519,0.5031,0.4928,-0.6046,0.42517499999999997,1
BRD-K80841398,NA,0.3528,NA,0.5232,NA,-0.6702,0.438,3
BRD-K11672081,NA,0.3527,NA,0.4692,0.3992,-0.7563,0.40703333333333336,2
"1-[1-(3-Chloro-4-fluorophenyl)-2,5-dioxopyrrolidin-3-yl]piperidine-4-carboxamide",NA,0.3527,NA,0.4346,NA,-0.7264,0.39365,3
Sunitinib,NA,0.3526,0.456,0.5649,0.4217,-0.4856,0.4488,1
844499-71-4,NA,0.3523,0.357,0.6705,0.3988,-0.5733,0.44465,1
SA-85148,NA,0.352,NA,NA,0.427,-0.5017,0.38949999999999996,3
Ulipristal,NA,0.352,0.3781,0.4229,0.3939,-0.4895,0.386725,1
Mesalamine,NA,0.3516,0.3404,NA,0.4393,-0.9043,0.3771,2
Flavoxate,NA,0.3512,NA,0.4096,0.4026,-0.5378,0.38780000000000003,2
CHEMBL3187421,NA,0.351,NA,0.5153,NA,-0.7747,0.43315,3
"Mapp, D-Erythro",NA,0.351,NA,0.6155,0.4574,-0.6996,0.47463333333333335,2
Taselisib,NA,0.3507,0.3295,NA,0.4657,-0.5472,0.3819666666666667,2
JTE 013,NA,0.3501,0.3651,NA,NA,-0.6224,0.35760000000000003,3
UB-165,NA,0.35,NA,0.5604,0.3787,-0.8652,0.42969999999999997,2
ST51005413,NA,0.3498,0.3226,0.572,0.3549,-0.4809,0.399825,1
AC1MLYN7,NA,0.3498,NA,NA,0.4093,-0.7937,0.37955,3
BRD-K34160774,NA,0.3494,NA,0.4783,0.3735,-0.7676,0.4004,2
Pargyline,NA,0.3489,NA,0.4535,NA,-0.7439,0.4012,3
Hypericin,NA,0.3488,NA,0.5891,NA,-0.4786,0.46895,3
MDL-28170,NA,0.3484,NA,0.4773,NA,-0.8967,0.41285,3
Ticagrelor,NA,0.3481,0.4657,0.4184,0.5237,-0.5308,0.438975,1
"ACE2 Inhibitor, MLN-4760",NA,0.3481,NA,0.5076,0.3537,-0.4929,0.40313333333333334,2
BRD-K38024133,NA,0.348,NA,0.364,NA,-0.6519,0.356,3
HG6-64-1,NA,0.348,0.4605,0.4194,0.3923,-0.6045,0.40505,1
BRD-K74046820,NA,0.3478,NA,0.617,0.3685,-0.6034,0.44443333333333335,2
Oxfendazole,NA,0.3474,0.3642,0.5811,0.4904,-0.5091,0.445775,1
BRD-K28451547,NA,0.3471,NA,NA,0.4477,-0.6378,0.3974,3
CHEMBL34095,NA,0.3469,NA,0.4677,0.4072,-0.6405,0.40726666666666667,2
pancuronium,NA,0.3469,NA,0.5486,0.4168,-0.6051,0.43743333333333334,2
STK179629,NA,0.3469,NA,0.3351,NA,-0.7351,0.34099999999999997,3
MLS003329222,NA,0.3467,NA,NA,0.617,-0.5676,0.48185,3
"PI 3-K/mTOR Inhibitor III, PKI-179",NA,0.3464,NA,0.6862,NA,-0.505,0.5163,3
AC1MTJVV,NA,0.3463,NA,NA,0.3887,-0.6092,0.3675,3
LY2228820,NA,0.3461,0.3728,0.5728,NA,-0.6397,0.43056666666666665,2
MLS002276524,NA,0.3456,NA,0.459,NA,-0.6373,0.4023,3
BRD-K40476324-001-01-6,NA,0.3456,0.4144,NA,0.399,-0.7922,0.38633333333333336,2
Mazindol,NA,0.3449,NA,0.3845,NA,-0.7299,0.3647,3
Bifemelane,NA,0.3447,0.4361,0.6159,0.4603,-0.6217,0.46425,1
MK-2866 (GTx-024),NA,0.3447,0.387,0.6887,NA,-0.4921,0.47346666666666665,2
MLS001065904,NA,0.3445,0.3739,0.6145,NA,-0.4963,0.44430000000000003,2
DHPC9-T_000028,NA,0.3445,NA,NA,0.4748,-0.605,0.40964999999999996,3
Prochlorperazine,NA,0.3443,0.3419,0.4688,0.3655,-0.5,0.380125,1
AC1L1JM9,NA,0.3442,0.5487,0.4526,0.3932,-0.5085,0.434675,1
Naftopidil,NA,0.344,NA,0.4053,0.5281,-0.6323,0.4258,2
Cilnidipine,NA,0.3439,NA,NA,0.3654,-0.486,0.35465,3
ALDA 1,NA,0.3438,NA,0.4953,NA,-0.6302,0.41955,3
BRD-K15600521,NA,0.3437,NA,0.3299,NA,-0.8951,0.3368,3
NINDS_000152,NA,0.3437,NA,NA,0.3842,-0.6102,0.36395,3
CHEMBL1612677,NA,0.3434,0.5017,0.3282,NA,-0.5561,0.3911,2
1228746-78-8,NA,0.3433,NA,NA,0.4234,-0.5905,0.38334999999999997,3
Tyrphostin B7,NA,0.3432,NA,NA,0.3589,-0.7172,0.35105,3
BRD-K14095788,NA,0.3426,NA,NA,0.3758,-0.6314,0.3592,3
BRD-K86618560,NA,0.3422,NA,0.4261,NA,-0.6047,0.38415,3
BRD-K95786246,NA,0.3422,NA,NA,0.386,-0.6201,0.3641,3
Yohimbine,NA,0.3419,NA,0.5385,NA,-0.5347,0.4402,3
Fenobam,NA,0.3419,NA,0.6997,0.3492,-0.6029,0.4636,2
Clofoctol,NA,0.3418,0.3621,NA,NA,-0.6424,0.35195,3
BRD-A99911370,NA,0.3418,0.3244,0.5912,0.3778,-0.4819,0.4088,1
Refametinib,NA,0.3417,0.4239,NA,0.4424,-0.6097,0.4026666666666667,2
Iodophenpropit,NA,0.3417,0.3256,0.3397,0.3867,-0.4962,0.348425,1
SA-1919918,NA,0.3414,NA,0.4829,NA,-0.8439,0.41215,3
MLS000106215,NA,0.3413,0.3374,0.6481,NA,-0.4864,0.44226666666666664,2
Rutin,NA,0.3413,NA,NA,0.4088,-0.8308,0.37505,3
Estriol,NA,0.341,0.3624,0.4913,0.436,-0.6465,0.407675,1
BRD-K62876373,NA,0.3409,NA,NA,0.4512,-0.5554,0.39605,3
Brompheniramine,NA,0.3401,0.3586,0.5621,NA,-0.6071,0.4202666666666667,2
Byssochlamic acid,NA,0.34,NA,0.4746,0.5057,-0.7384,0.44010000000000005,2
Cercosporin,NA,0.3399,0.584,NA,0.4061,-0.6098,0.4433333333333333,2
201038-74-6,NA,0.3399,0.3433,NA,0.4514,-0.6244,0.3782,2
PD153035 (Hydrochloride),NA,0.3398,NA,0.4139,0.4339,-0.5276,0.39586666666666664,2
Puromycin Hydrochloride,NA,0.3397,0.6697,NA,0.3928,-0.5785,0.4674,2
BRD-K40963620,NA,0.3391,0.4112,0.5076,NA,-0.7301,0.4193,2
Ritonavir,NA,0.339,0.3421,0.391,1,-0.8098,0.518025,1
Ritonavir,NA,0.339,0.3421,0.391,1,-0.8098,0.518025,1
SA-423131,NA,0.3385,NA,0.4996,0.3562,-0.4851,0.3981,2
Flunisolide,NA,0.3377,0.35,0.5181,0.3873,-0.5074,0.398275,1
Gly-Gly-Palo,NA,0.3376,NA,0.4747,NA,-0.783,0.40615,3
SB 239063,NA,0.337,0.3836,0.4748,NA,-0.7887,0.3984666666666667,2
ASN 04482516,NA,0.337,NA,0.5278,NA,-0.6066,0.4324,3
BRD-K95582125,NA,0.3369,NA,0.6568,NA,-0.6033,0.49685,3
AC1O9CXV,NA,0.3369,NA,0.4486,NA,-0.7396,0.39275,3
L701324,NA,0.3367,0.4139,0.4331,0.3873,-0.6783,0.39275,1
F0605-0375,NA,0.3366,NA,NA,0.3599,-0.503,0.34825,3
Dihydrorobustic acid,NA,0.3365,0.381,0.4303,NA,-0.4976,0.3826,2
17-Hydroxyandrost-4-en-3-one,NA,0.3363,0.3462,0.5279,NA,-0.4772,0.4034666666666667,2
L-690488,NA,0.3363,0.4039,0.6377,0.3701,-0.5016,0.437,1
MEGXP0_000831,NA,0.3361,NA,NA,0.4274,-0.7086,0.38175000000000003,3
Tandutinib,NA,0.3359,NA,NA,0.413,-0.6916,0.37444999999999995,3
NVP-AEW541,NA,0.3359,0.3499,0.5861,0.4114,-0.5053,0.420825,1
DH 97,NA,0.3358,0.5276,0.4665,0.3499,-0.7487,0.41995,1
SPOX1_002925,NA,0.3357,0.5052,0.4472,0.4831,-0.6405,0.44279999999999997,1
Cucurbitacin-I,NA,0.3355,0.5835,0.5594,0.5509,-0.4891,0.507325,1
PF 3845,NA,0.3352,0.3292,0.6534,0.3539,-0.5262,0.417925,1
KN 62,NA,0.3352,NA,NA,0.3675,-0.6182,0.35135,3
Farnesyl Thiotriazole,NA,0.335,NA,0.4156,0.5752,-0.6458,0.44193333333333334,2
CID755673,NA,0.3349,NA,0.641,0.3627,-0.7306,0.4462,2
BRD-K19888970,NA,0.3345,0.3549,0.6151,NA,-0.5568,0.43483333333333335,2
BRD-K21387011,NA,0.3343,NA,0.4933,0.3458,-0.6187,0.39113333333333333,2
Triptolide,NA,0.3343,NA,NA,0.4478,-0.6901,0.39105,3
Purvalanola,NA,0.3341,0.397,NA,0.3563,-0.4782,0.36246666666666666,2
BRD-K33591392,NA,0.3339,0.4634,0.429,0.4379,-0.6086,0.41605,1
BRD-K15030062,NA,0.3339,NA,NA,0.4019,-0.4942,0.3679,3
