compound,azt,los,nib,quine,vir,similarity,meansim,nas
Enzalutamide,0.3479,0.3646,0.3393,NA,0.6062,-0.4919,0.4145,1
AG 14361,0.3478,0.417,0.3975,0.6956,0.4063,-0.5071,0.45284,0
ITK Inhibitor,0.3475,0.4413,0.3685,0.4476,0.5064,-0.6373,0.42225999999999997,0
Quercetin,0.3473,NA,NA,0.5278,0.4194,-0.4913,0.4315,2
"2-(4-(4-Chloro-1,2-diphenylbut-1-en-1-yl)phenoxy)-n,n-dimethylethanamine",0.3471,NA,NA,0.3899,0.4421,-0.6293,0.39303333333333335,2
Probucol,0.347,0.3374,NA,0.363,0.3785,-0.5254,0.356475,1
4LY1,0.347,0.379,NA,0.4619,0.3712,-0.4856,0.389775,1
Escitalopram,0.3469,0.3411,NA,0.3942,NA,-0.616,0.36073333333333335,2
Deforolimus,0.3468,NA,NA,0.3571,0.3326,-0.6385,0.3455,2
CO-1686 (AVL-301),0.3467,NA,NA,0.529,NA,-0.4765,0.43785,3
CHEMBL2355890,0.3467,NA,NA,NA,0.3805,-0.5632,0.36360000000000003,3
BRD-K81732150,0.3465,NA,0.3865,NA,NA,-0.5187,0.3665,3
Orphenadrine,0.3464,0.3706,0.4492,0.3807,0.3623,-0.6068,0.38184,0
SPECTRUM_001092,0.3464,NA,NA,0.3686,NA,-0.4791,0.3575,3
GSK 525762A,0.3463,0.3848,0.4352,0.5041,0.3418,-0.61,0.40243999999999996,0
BDBM79205,0.3461,NA,NA,0.4342,NA,-0.4919,0.39015,3
SPOX1_000836,0.3457,NA,NA,NA,0.5084,-0.6948,0.42705,3
CHEMBL3109370,0.3456,NA,NA,NA,0.3517,-0.4883,0.34865,3
Cilostazol,0.3456,NA,NA,0.413,NA,-0.5471,0.37929999999999997,3
MLS002264419,0.3455,NA,NA,0.4569,NA,-0.6067,0.4012,3
SCHEMBL6851809,0.3455,NA,0.6279,0.4075,0.3929,-0.4781,0.44345,1
Ticrynafen,0.3453,NA,0.3784,0.4424,0.3229,-0.7739,0.37225,1
Ubenimex,0.3453,NA,0.3595,NA,NA,-0.4864,0.3524,3
Piperidolate,0.3451,NA,NA,0.4584,0.5432,-0.7856,0.4489,2
Infigratinib,0.3451,0.3566,0.3675,0.464,0.4063,-0.4738,0.3879,0
STK199030,0.345,NA,NA,0.3322,NA,-0.4903,0.3386,3
CHEMBL3182128,0.3449,0.3785,NA,0.343,0.3786,-0.5352,0.36125,1
Epirubicin HCl,0.3448,0.3441,NA,0.6526,0.4131,-0.5207,0.43865,1
SMR001318078,0.3444,NA,NA,0.4266,0.3442,-0.6328,0.3717333333333333,2
MLS003115428,0.3444,NA,NA,0.3417,NA,-0.6606,0.34304999999999997,3
"Apitolisib (gdc-0980, rg7422)",0.3441,0.4076,0.4298,0.4732,0.3343,-0.51,0.3978,0
15D-PGJ2,0.344,0.3435,0.3594,0.3309,0.4618,-0.4799,0.36792,0
KUC104493,0.3439,NA,NA,0.6136,0.3379,-0.5234,0.4318,2
Dabrafenib,0.3437,0.3793,0.6014,0.4952,0.4546,-0.495,0.45484,0
Cyclosporin A,0.3436,0.359,NA,0.6758,0.5906,-0.476,0.49224999999999997,1
331771-20-1,0.3432,0.3898,0.4465,0.8087,0.4104,-0.479,0.47972,0
BRD-K27411973,0.3432,0.3478,NA,NA,NA,-0.6587,0.34550000000000003,3
11K-629S,0.3432,NA,NA,0.3464,NA,-0.5427,0.3448,3
GSK-2334470,0.343,0.4091,0.3751,0.4149,0.4991,-0.4926,0.40824,0
Hycanthone,0.343,NA,NA,0.4803,0.4017,-0.733,0.4083333333333333,2
NCGC00346967-01,0.3429,0.4461,0.5199,0.4341,0.4698,-0.4936,0.44256,0
CHEMBL3183436,0.3423,NA,0.3536,0.8238,0.5293,-0.6399,0.51225,1
CHEMBL2138369,0.3423,0.3403,0.3672,NA,NA,-0.4745,0.3499333333333333,2
Tolcapone,0.3423,NA,NA,0.3423,0.3387,-0.5144,0.3411,2
TIE2 Kinase Inhibitor,0.3423,0.4216,0.4533,0.3768,0.3619,-0.6349,0.39117999999999997,0
TH02453-036-P1,0.3423,0.4546,0.433,NA,0.434,-0.6385,0.415975,1
Acetyl-Geranyl-Cysteine,0.3421,0.3246,0.3561,0.3667,0.4032,-0.6031,0.35854,0
BRD-K76103428,0.3421,NA,0.432,NA,NA,-0.525,0.38705,3
Penfluridol,0.3418,NA,0.4322,0.5157,0.5285,-0.4754,0.45455,1
T5285107,0.3416,NA,NA,0.38,0.4067,-0.5631,0.3761,2
WH-4-023,0.3416,NA,0.4196,NA,0.3806,-0.7545,0.3806,2
CHEMBL2333339,0.3415,NA,NA,NA,0.3233,-0.6443,0.33240000000000003,3
SPECTRUM_001054,0.3414,NA,NA,0.4836,NA,-0.5022,0.4125,3
BRD-A35207501,0.3413,NA,0.4941,0.3829,NA,-0.6152,0.4061,2
Ingenol Mebutate,0.3413,NA,0.4556,0.4395,NA,-0.4978,0.41213333333333335,2
R(+)-Terguride,0.341,0.3224,NA,NA,NA,-0.7,0.3317,3
AC1O52XK,0.3408,NA,NA,0.432,NA,-0.7478,0.38639999999999997,3
ML239,0.3408,0.3872,NA,0.3417,0.4283,-0.4815,0.3745,1
CVF-SUMO-7,0.3403,NA,NA,NA,0.3272,-0.5868,0.33375,3
MLS002264468,0.3403,NA,NA,0.379,0.3909,-0.6646,0.37006666666666665,2
Androstanol,0.3402,NA,NA,0.4431,0.4087,-0.742,0.3973333333333333,2
CID 75577922,0.3401,NA,NA,0.4189,NA,-0.5566,0.3795,3
Tenofovir,0.3399,NA,NA,0.4843,0.3316,-0.6048,0.38526666666666665,2
4449-51-8,0.3399,NA,NA,0.3426,NA,-0.7375,0.34125,3
MEGXP0_001658,0.3399,0.343,0.3871,NA,0.3301,-0.5087,0.35002500000000003,1
SGX-523,0.3397,0.4001,0.3856,0.441,0.4977,-0.4819,0.41282,0
Delcorine,0.3396,NA,NA,0.4908,0.3832,-0.7314,0.40453333333333336,2
Milciclib (PHA-848125),0.3395,NA,0.3921,0.4691,NA,-0.6071,0.40023333333333333,2
BMN 673,0.3395,NA,NA,0.6559,0.5081,-0.5755,0.5011666666666666,2
4-Hydroxy-retinoic acid,0.3394,0.3946,0.5016,NA,NA,-0.6513,0.41186666666666666,2
Ibudilast,0.3394,NA,NA,NA,0.4596,-0.6966,0.39949999999999997,3
Oprozomib (ONX 0912),0.3394,NA,0.3423,0.4281,NA,-0.4905,0.36993333333333334,2
SA-1456977,0.3392,0.3447,0.4269,0.6443,NA,-0.6065,0.438775,1
MLS002264463,0.339,NA,NA,0.3801,NA,-0.4948,0.35955000000000004,3
BRD-K83816656,0.339,NA,NA,0.4424,0.3533,-0.489,0.37823333333333337,2
32703-82-5,0.339,0.3987,0.3343,0.5338,0.4985,-0.5828,0.42086,0
CHEMBL3182405,0.339,NA,NA,0.4732,0.4497,-0.5452,0.42063333333333336,2
CHEMBL1172402,0.3388,NA,NA,0.3797,NA,-0.6649,0.35924999999999996,3
SA-1938820,0.3387,NA,0.4191,0.4131,NA,-0.4966,0.3903,2
Tocainide,0.3385,NA,NA,0.3501,0.481,-0.8621,0.3898666666666667,2
CL-976,0.3385,NA,NA,NA,0.4158,-0.7387,0.37715,3
Desoxymetasone,0.3384,NA,NA,0.454,0.3608,-0.7506,0.3844,2
BRD-K80579245,0.3384,0.3371,NA,NA,0.3689,-0.5007,0.34813333333333335,2
Tacedinaline,0.3382,0.3498,0.4182,0.5963,0.596,-0.5424,0.4597,0
CHEMBL3182395,0.3378,0.4986,0.4255,0.3765,0.4871,-0.634,0.4251,0
Calycanthine,0.3377,NA,NA,0.5515,0.603,-0.7012,0.4974,2
AC1NWAO0,0.3374,0.3658,NA,NA,NA,-0.6231,0.3516,3
Epigalocatechin Gallate,0.3373,0.4032,0.3364,NA,0.6346,-0.6163,0.427875,1
Carbacyclin,0.337,0.3879,NA,0.4356,NA,-0.6307,0.38683333333333336,2
MLS-0311344.0001,0.3368,NA,NA,0.4355,0.3774,-0.5042,0.3832333333333333,2
BSPBIO_001592,0.3368,NA,0.4889,0.4578,0.4506,-0.504,0.433525,1
GW843682X,0.3367,0.442,0.3448,0.5671,0.4491,-0.4866,0.42794,0
Gatifloxacin,0.3366,NA,NA,0.5882,0.3217,-0.6623,0.4155,2
TUL_XXI035,0.3366,NA,NA,NA,0.3601,-0.6144,0.34835,3
Sertindole,0.3365,0.3367,NA,0.4511,0.4327,-0.4907,0.38925,1
MLS001207806,0.3362,0.3472,0.3936,0.4619,0.382,-0.6316,0.38418,0
Acitretin,0.3361,NA,0.3435,NA,NA,-0.5027,0.3398,3
Talniflumate,0.3358,0.3216,0.3387,0.4128,0.4513,-0.5602,0.37204,0
TUL_XIX002,0.3358,0.3236,NA,NA,0.5024,-0.6118,0.38726666666666665,2
Cyclosporine,0.3357,0.3266,NA,0.3918,0.5636,-0.4802,0.404425,1
HSCI1_000191,0.3357,NA,NA,0.4038,NA,-0.7152,0.36975,3
Rolipram,0.3355,NA,0.3504,0.3499,0.4815,-0.5121,0.379325,1
Nylidrin,0.3355,NA,NA,0.3539,0.3684,-0.7085,0.3526,2
Hydrastine,0.3353,NA,NA,0.4834,NA,-0.7499,0.40935,3
Fluorouracil,0.3352,0.3324,0.506,0.7938,0.382,-0.6635,0.46987999999999996,0
Benzohydroxamate,0.3351,0.3401,NA,0.3987,0.456,-0.5207,0.382475,1
Gliquidone,0.3349,0.3815,NA,0.3947,0.3386,-0.6143,0.362425,1
SCHEMBL13586708,0.3348,NA,0.3953,NA,NA,-0.6071,0.36505,3
SCH-23390,0.3348,NA,NA,0.4369,NA,-0.5041,0.38585,3
Dropropizine,0.3348,NA,NA,0.6661,NA,-0.6576,0.5004500000000001,3
AC1NSM0X,0.3346,0.3502,0.3592,NA,0.3913,-0.4945,0.358825,1
Doxorubicin,0.3343,NA,0.3847,0.8849,0.5556,-0.6109,0.539875,1
BH3I 1,0.3342,NA,NA,0.3443,NA,-0.6066,0.33925,3
Homatropine,0.3339,NA,NA,0.336,0.3577,-0.5493,0.34253333333333336,2
Digitoxigenin,0.3338,NA,0.4387,0.449,NA,-0.6144,0.4071666666666667,2
CHIR-265,0.3334,0.3401,0.4698,0.4287,0.4913,-0.5357,0.41266,0
Pyrazolanthrone,0.3328,NA,0.3255,0.4873,0.488,-0.493,0.4084,1
Fluphenazine,0.3328,0.3707,0.3601,NA,0.3474,-0.4906,0.35275,1
PF-03758309,0.3328,0.4027,0.5708,0.5534,0.3781,-0.5665,0.44756,0
MLS000081884,0.3327,NA,NA,0.4251,NA,-0.7256,0.3789,3
Parbendazole,0.3327,0.3533,0.3849,0.3972,NA,-0.5377,0.367025,1
BRD-K89961851,0.3324,NA,NA,0.3676,NA,-0.4944,0.35,3
SRT-1720,0.3318,NA,NA,NA,0.5285,-0.78,0.43015,3
XMD 8-92,0.3317,0.4346,0.4282,0.5019,0.4556,-0.6127,0.4304,0
DC-45-A2,0.3315,NA,0.3574,0.7337,0.5296,-0.6363,0.48805,1
BMS-754807,0.3311,0.3416,0.3941,0.4852,0.6255,-0.5335,0.4355,0
VU0365121-1,0.331,0.3295,NA,NA,NA,-0.4886,0.33025000000000004,3
CHEMBL1612677,0.3309,NA,0.3752,NA,0.3796,-0.5561,0.3619,2
Nadolol,0.3306,NA,0.3606,0.5156,0.5987,-0.7141,0.45137499999999997,1
Midodrine,0.3306,NA,0.3298,0.3396,0.3509,-0.9666,0.337725,1
AM-580,0.3304,0.3758,0.3759,0.5732,0.5663,-0.6785,0.44432000000000005,0
Irsogladine,0.3304,NA,0.3406,0.4176,0.3608,-0.7549,0.36235,1
MLS002264457,0.3304,0.3763,NA,0.3509,NA,-0.5282,0.35253333333333337,2
Enalapril,0.3302,0.3684,0.3602,0.4333,0.4352,-0.7583,0.38546,0
MLS000583963,0.3302,NA,0.3333,0.3374,NA,-0.5876,0.33363333333333334,2
Otenabant,0.33,NA,NA,0.3427,0.5441,-0.5584,0.4056,2
SCHEMBL15556278,0.3296,0.3708,0.3334,0.3576,0.3539,-0.5228,0.34906,0
Phenothiazine,0.3296,NA,NA,0.4279,0.44,-0.6439,0.39916666666666667,2
Ntzdpa,0.3291,NA,0.3513,0.3514,0.3888,-0.7465,0.35514999999999997,1
Saclofen,0.3288,NA,0.3278,NA,NA,-0.8411,0.3283,3
Cytosporone B,0.3286,NA,0.3832,NA,0.4119,-0.6357,0.37456666666666666,2
Mosapride,0.3286,NA,0.3337,0.588,NA,-0.5135,0.4167666666666667,2
BCPP000194,0.3284,0.3798,0.3704,0.433,0.463,-0.5336,0.39492,0
5-(6-Aminopurin-9-yl)-2-methyltetrahydrofuran-3-ol,0.3284,0.4012,0.6559,0.3576,0.3379,-0.5047,0.4162,0
CGP-52432,0.3283,NA,0.4021,NA,0.619,-0.5739,0.4498,2
Podofilox,0.3282,0.3701,NA,0.4473,0.3452,-0.4926,0.3727,1
MLS002264453,0.3282,0.3428,NA,0.3759,0.3273,-0.5418,0.34355,1
BRD-K67118123,0.3281,NA,NA,0.3393,NA,-0.4918,0.3337,3
CIANIDANOL,0.3281,NA,NA,NA,0.3531,-0.6542,0.3406,3
Suloctidil,0.3279,NA,NA,0.4323,0.3503,-0.4761,0.3701666666666667,2
CHIR-99021,0.3276,0.3739,0.5805,0.4838,0.3931,-0.4775,0.43178,0
KUC111774N,0.3275,0.3241,NA,0.5549,0.422,-0.4831,0.40712499999999996,1
Ergothioneine,0.3274,NA,NA,0.3418,NA,-0.5638,0.3346,3
REV-5901,0.3273,0.369,NA,0.3852,NA,-0.6547,0.3605,2
MLS001172197,0.3268,NA,0.482,0.4812,0.5556,-0.6813,0.4614,1
AC1OCDAW,0.3266,NA,NA,0.4688,NA,-0.5089,0.3977,3
Trazodone,0.3263,0.4665,NA,0.4158,0.3939,-0.6152,0.400625,1
"3,5-Diiodo-l-thyronine",0.3263,NA,0.3514,NA,0.4079,-0.4942,0.36186666666666667,2
Atomoxetine,0.3262,NA,0.3616,0.4492,0.3238,-0.4749,0.36519999999999997,1
Omeprazole,0.3261,NA,0.3966,0.3658,NA,-0.6463,0.36283333333333334,2
"(13S)-3-Hydroxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one",0.3254,NA,0.3405,NA,NA,-0.4808,0.33295,3
UNC-0321,0.3253,0.3462,0.3801,0.3835,0.4552,-0.6358,0.37806,0
"L-161,982",0.3253,NA,0.3659,NA,NA,-0.5591,0.3456,3
Mebendazole,0.3249,NA,0.4562,0.7804,0.4159,-0.487,0.49435,1
Ambroxol,0.3248,0.3685,NA,0.4171,0.5338,-0.5121,0.41105,1
SJ 172550,0.3247,NA,0.5823,NA,0.5965,-0.6103,0.5011666666666666,2
BIOMOL-NT_000059,0.3247,NA,NA,0.4058,NA,-0.5872,0.36524999999999996,3
1-(5-Isoquinolinesulfonyl)piperazine,0.3246,NA,0.3233,0.5535,0.5758,-0.6283,0.4443,1
Almorexant (hydrochloride),0.3245,NA,NA,NA,0.3735,-0.6897,0.349,3
"Ingenol 3,20-dibenzoate",0.3245,0.3815,0.5147,0.5007,0.61,-0.4997,0.46628000000000003,0
Guanadrel,0.3244,NA,0.3944,0.4193,NA,-0.4979,0.3793666666666667,2
SCHEMBL15422158,0.3243,0.3509,NA,0.3647,NA,-0.5577,0.34663333333333335,2
Carbachol Chloride,0.3243,NA,NA,0.336,0.369,-0.7389,0.3431,2
IWR-1-ENDO,0.3243,0.4179,0.3625,0.5016,0.5216,-0.497,0.42558,0
Thiotepa,0.3242,NA,NA,0.6447,0.4228,-0.7242,0.46390000000000003,2
BG-51,0.3241,NA,NA,0.4896,0.3695,-0.5013,0.3944,2
CHEMBL318111,0.3241,NA,NA,NA,0.3869,-0.5346,0.35550000000000004,3
Avicin-D,0.3241,0.3609,0.6962,0.4806,0.451,-0.6386,0.46256,0
Prednicarbate,0.324,NA,NA,0.6025,NA,-0.6383,0.46325000000000005,3
AC55649,0.324,NA,NA,NA,0.3405,-0.6033,0.33225000000000005,3
181144-66-1,0.3239,0.3451,NA,NA,0.3401,-0.6675,0.3363666666666667,2
Emtricitabine,0.3238,NA,NA,NA,0.3286,-0.6344,0.3262,3
BAY-117821,0.3236,NA,0.3334,0.475,0.618,-0.483,0.4375,1
AC1NS4S0,0.3234,0.3682,NA,0.3509,0.4548,-0.4759,0.374325,1
Aurora A Inhibitor I,0.3233,0.4227,0.4645,0.7759,0.4806,-0.4791,0.4934,0
BRD-A25736793,0.323,0.4574,0.351,0.4614,0.4852,-0.4767,0.41559999999999997,0
Idebenone,0.323,NA,0.3291,0.4168,0.4555,-0.5035,0.3811,1
Geldanamycin,0.3228,NA,NA,NA,0.5336,-0.5025,0.42819999999999997,3
ZINC02868881,0.3226,NA,NA,0.3978,NA,-0.6073,0.36019999999999996,3
CHEMBL41721,0.3226,NA,0.4523,0.3449,0.3459,-0.6871,0.366425,1
Meclizine,0.3226,NA,NA,0.3887,0.4369,-0.6347,0.3827333333333333,2
EMD-66684,0.3224,NA,NA,0.3856,NA,-0.6716,0.354,3
SPECTRUM_001645,0.3222,NA,0.4145,0.5014,NA,-0.4792,0.41269999999999996,2
SA-97343,0.3221,NA,NA,NA,0.3737,-0.5748,0.3479,3
Nifedipine,0.3218,0.3785,0.4423,0.4319,0.3972,-0.5061,0.39434,0
Eugenol,0.3217,0.3716,NA,0.4247,NA,-0.6158,0.37266666666666665,2
Moexipril,0.3213,NA,NA,NA,0.5105,-0.6695,0.41589999999999994,3
SMR000206936,0.321,NA,0.3334,0.4173,NA,-0.5176,0.35723333333333335,2
Azithromycin,1,NA,0.425,0.4221,0.5955,-0.6301,0.61065,1
NU1025,0.6077,NA,0.3619,0.3882,0.613,-0.4945,0.4927,1
Fcodpguefhccia-Uhfffaoysa-N,0.5875,NA,NA,0.3602,0.3463,-0.7862,0.43133333333333335,2
Tosedostat,0.541,0.362,0.3319,0.5046,0.3918,-0.508,0.42626000000000003,0
BRD-K51556300-001-01-9,0.5401,0.321,NA,0.4601,0.4442,-0.4741,0.44135,1
MLS000562366,0.5358,NA,NA,0.3494,0.3368,-0.6381,0.4073333333333333,2
Mitoxantrone,0.5356,0.3367,0.6183,0.8529,0.468,-0.4858,0.5623,0
Wortmannin,0.5351,0.4633,0.5153,0.606,0.5782,-0.4737,0.53958,0
Wortmannin,0.5351,0.4633,0.5153,0.606,0.5782,-0.4737,0.53958,0
BMS-345541,0.5348,NA,0.3715,0.4378,0.4291,-0.6144,0.4433,1
Brefeldin A,0.5347,0.419,0.3301,0.5,0.5515,-0.4948,0.46706,0
CHEMBL179288,0.533,0.4527,0.4264,0.66,0.5443,-0.4921,0.52328,0
PF750,0.5313,0.3597,NA,0.4426,0.691,-0.516,0.50615,1
Niclosamide,0.5247,0.3458,0.4498,0.523,0.4683,-0.4755,0.46232,0
Clopidogrel,0.5216,NA,0.4521,0.4047,NA,-0.678,0.45946666666666663,2
EX-8678,0.5156,NA,0.344,0.442,0.43120000000000003,-0.4788,0.4332,1
DG-041,0.5155,0.4065,NA,0.3959,0.6093,-0.4997,0.48179999999999995,1
Alvocidib,0.5077,NA,NA,0.5078,NA,-0.4799,0.50775,3
Tyrphostin AG-1478,0.5071,0.4245,0.4323,0.4903,0.4827,-0.4974,0.46738,0
Osimertinib,0.5069,NA,0.4007,0.4164,0.3446,-0.5059,0.41715,1
Cymarin,0.4966,NA,0.4464,0.4686,NA,-0.6698,0.47053333333333336,2
Vorinostat,0.4952,0.483,0.4701,0.5712,0.4692,-0.4738,0.49774,0
3-(4-Pyridyl)indole,0.4948,NA,0.7142,0.377,0.4391,-0.6055,0.506275,1
Manumycin-A,0.4849,0.504,NA,0.4939,0.4331,-0.4832,0.478975,1
TPCA-1,0.4749,0.4493,0.4678,0.5471,0.7515,-0.4797,0.5381199999999999,0
2-(Allylamino)-3-chloronaphthoquinone,0.4747,NA,NA,0.3769,NA,-0.6904,0.4258,3
Ricinine,0.4729,NA,NA,0.6008,0.7808,-0.692,0.6181666666666666,2
PK-11195,0.4707,0.3719,0.3908,0.4367,0.6474,-0.5696,0.46349999999999997,0
CAM-9-021,0.4701,NA,NA,0.4268,NA,-0.6259,0.44845,3
Lovastatin,0.4694,0.4034,0.3873,0.5087,0.4321,-0.5126,0.44018,0
Rucaparib,0.4688,NA,0.3652,0.6596,0.4954,-0.6079,0.49724999999999997,1
CHEMBL1083527,0.466,0.3434,0.3227,0.4616,0.4755,-0.475,0.41384,0
Dasatinib,0.4658,0.4362,0.5857,0.6801,0.5407,-0.4832,0.5417,0
SCHEMBL15444220,0.4654,NA,NA,0.4473,0.3462,-0.6022,0.4196333333333333,2
Chlorpromazine,0.4647,NA,0.3506,0.3766,0.4159,-0.4919,0.40195000000000003,1
CHEMBL2333343,0.4616,NA,0.3369,NA,NA,-0.601,0.39925,3
Azacitidine,0.4597,0.379,0.4751,0.488,0.4626,-0.4749,0.45288,0
BRD-M33077182,0.458,NA,NA,0.3438,0.5705,-0.6952,0.45743333333333336,2
AC1MEVG9,0.4574,0.335,NA,0.5199,0.4096,-0.6476,0.430475,1
BIBR-1532,0.4566,0.4439,0.3663,0.4606,0.3387,-0.5648,0.41322000000000003,0
Bisindolylmaleimide IX,0.4558,NA,NA,0.3694,NA,-0.6676,0.41259999999999997,3
Droxinostat,0.454,NA,NA,0.3962,NA,-0.5447,0.42510000000000003,3
Auranofin,0.4507,0.3289,0.3321,0.501,0.3994,-0.6191,0.40242,0
CHEMBL2132717,0.4498,NA,NA,0.5187,NA,-0.5054,0.48425,3
CHEMBL1208118,0.4492,NA,NA,0.363,0.4864,-0.4899,0.4328666666666667,2
WZ 4002,0.4479,0.4534,0.3699,0.6524,0.4458,-0.4925,0.47388,0
7-Nitroindazole,0.446,NA,0.5116,0.467,0.3615,-0.5016,0.446525,1
KO143,0.4448,NA,0.3981,0.3436,0.6421,-0.481,0.45715,1
Veliparib,0.4428,0.4769,0.4006,0.5773,0.4607,-0.4898,0.47166,0
Phenoxazine,0.4406,0.3681,NA,0.4037,0.7203,-0.6721,0.483175,1
Amuvatinib,0.4405,0.3848,0.3259,0.5065,0.4435,-0.49,0.42024,0
Tranylcypromine,0.4398,0.4128,0.3451,NA,0.3691,-0.6836,0.3917,1
Elliptecine,0.4398,0.3573,0.3621,0.5335,NA,-0.6868,0.42317499999999997,1
IN1451,0.4388,NA,NA,0.4146,NA,-0.6348,0.4267,3
GSK-3 Inhibitor II,0.4368,0.4096,NA,0.3948,0.3921,-0.4763,0.408325,1
CGP 60474,0.4345,NA,0.3667,0.5557,0.444,-0.4801,0.450225,1
Entinostat,0.4337,0.3726,0.4833,0.5706,0.5238,-0.4741,0.4768,0
"Mapp, D-Erythro",0.4317,NA,NA,NA,0.4285,-0.6996,0.4301,3
WZ3105,0.4317,NA,0.334,0.4339,NA,-0.4772,0.39986666666666665,2
TAS-103 (dihydrochloride),0.4313,0.3355,0.4608,0.7128,NA,-0.5167,0.4851,1
Oxetane,0.4309,NA,0.662,0.5662,0.3951,-0.5241,0.5135500000000001,1
"Trichostatin A, Streptomyces Sp.",0.43,0.4291,0.3719,0.54,0.3924,-0.4942,0.43268,0
BRD-K08448573,0.4293,NA,0.3223,0.3673,NA,-0.4842,0.37296666666666667,2
Methocarbamol,0.4293,NA,NA,0.4402,NA,-0.6082,0.43474999999999997,3
Benzylpenicillin,0.4283,NA,0.4343,0.4836,NA,-0.6589,0.4487333333333333,2
4-Iodo-6-phenylpyrimidine,0.4281,NA,NA,NA,0.5649,-0.6147,0.49649999999999994,3
Oligomycin C,0.4279,NA,NA,NA,0.4166,-0.4962,0.42225,3
CHEMBL3347630,0.4269,NA,0.4358,0.6039,0.366,-0.584,0.45815,1
FGIN1-27,0.4266,NA,0.3891,NA,0.3434,-0.4993,0.38636666666666664,2
Mestranol,0.4266,0.4061,0.3647,NA,0.346,-0.6026,0.38585,1
BRD-K57200229-001-01-6,0.4258,NA,NA,0.4715,NA,-0.5383,0.44865,3
ML098,0.4249,NA,NA,NA,0.3629,-0.776,0.39390000000000003,3
Salermide,0.4248,NA,0.3353,0.3888,0.466,-0.4754,0.403725,1
SA-1921599,0.4234,0.327,NA,0.4547,NA,-0.6098,0.4017,2
BRD-K90700939,0.4224,NA,0.346,0.3516,NA,-0.4813,0.37333333333333335,2
BRD-K84976438,0.4218,NA,NA,0.3654,0.3988,-0.7735,0.3953333333333333,2
Crizotinib,0.4217,0.3268,0.4524,0.7456,0.4376,-0.4796,0.47682,0
AC1MSUFC,0.4217,NA,0.405,0.4356,0.3637,-0.5987,0.40650000000000003,1
BMS-387032,0.4214,NA,NA,0.4865,0.4812,-0.5224,0.46303333333333335,2
SAN1_000751,0.4195,NA,NA,0.4586,NA,-0.522,0.43905,3
BRD-K67925802,0.4193,NA,NA,NA,0.5014,-0.5692,0.46035,3
AKT Inhibitor IV,0.4174,0.3256,NA,0.4275,0.5219,-0.4938,0.42310000000000003,1
BAY 61-3606,0.4173,0.3929,0.398,0.5441,0.5086,-0.4766,0.45218,0
"ICI 182,780",0.4167,NA,NA,0.4493,NA,-0.5516,0.433,3
HLI-373,0.4159,NA,0.3785,0.6528,0.3365,-0.6541,0.445925,1
AZD-5438,0.4148,NA,0.3635,0.51,0.3759,-0.4987,0.41605000000000003,1
GSK-319347A,0.4147,0.3803,0.3354,NA,0.5767,-0.5121,0.426775,1
BRD-K30468800,0.4139,NA,0.3581,NA,NA,-0.6431,0.386,3
IMD-0354,0.413,NA,0.406,0.5567,0.4032,-0.4808,0.444725,1
"3,7-Bis(dimethylamino)phenothiazin-5-ium",0.4126,NA,NA,0.4967,0.4543,-0.477,0.45453333333333334,2
FPL64176,0.4118,0.3712,NA,NA,0.3941,-0.6419,0.39236666666666664,2
SCHEMBL16980377,0.4102,0.3655,0.3705,0.6423,0.3699,-0.4747,0.43168,0
N6022,0.4082,NA,0.3277,0.4357,0.3664,-0.6261,0.3845,1
SA-89735,0.4074,NA,NA,0.3901,NA,-0.8102,0.39875,3
Thioridazine,0.406,0.4001,NA,0.5074,0.5638,-0.4747,0.469325,1
GSK-3 Inhibitor IX,0.4043,0.349,0.6146,0.5242,0.5333,-0.487,0.48508,0
Miconazole,0.4043,NA,NA,0.4375,0.4407,-0.5236,0.4275,2
"4-(3-Ethyl[1,2,4]triazolo[3,4-b][1,3,4]thiadiazol-6-yl)aniline",0.4035,NA,0.3915,0.3882,0.3708,-0.4789,0.3885,1
CHEMBL3188581,0.4029,NA,NA,0.4078,0.4044,-0.5327,0.4050333333333333,2
Bosutinib,0.4022,0.4107,NA,0.6361,0.6268,-0.4746,0.51895,1
Fasudil,0.4019,NA,0.43120000000000003,0.3863,NA,-0.6028,0.40646666666666664,2
CHEMBL2140128,0.4018,NA,0.3824,0.4193,0.3652,-0.5037,0.392175,1
SCHEMBL2559280,0.4017,NA,NA,NA,0.4801,-0.4834,0.4409,3
ST070518,0.4016,NA,NA,0.3984,NA,-0.7828,0.4,3
Vardenafil,0.4015,0.3537,NA,0.3987,0.358,-0.6375,0.377975,1
Aminopurvalanol,0.4011,NA,NA,0.5722,NA,-0.6102,0.48665,3
"2,3',4,5'-Tetramethoxystilbene",0.4008,NA,NA,0.462,NA,-0.757,0.4314,3
sunitinib,0.4008,NA,NA,NA,0.3575,-0.7596,0.37915,3
Trichostatin,0.4007,NA,NA,0.4255,0.6394,-0.5061,0.4885333333333333,2
BRD-K10010115,0.4003,NA,NA,0.432,NA,-0.5076,0.41615,3
"Triazolothiadiazine, 7",0.3992,NA,NA,0.5304,NA,-0.5025,0.4648,3
Zafirlukast,0.3991,0.3232,NA,0.5472,NA,-0.5096,0.4231666666666667,2
Indole-3-carbinol,0.3984,0.3845,0.3519,0.3583,NA,-0.764,0.373275,1
